Time (ms),EMG Value,Label
2006,-0.31,idle
2006,-0.27,idle
2006,-0.08,idle
2006,0.15,idle
2016,0.28,idle
2016,0.18,idle
2016,-0.07,idle
2016,-0.25,idle
2016,-0.16,idle
2026,0.09,idle
2026,0.22,idle
2026,0.1,idle
2026,-0.09,idle
2026,-0.15,idle
2036,-0.08,idle
2036,-0.03,idle
2036,0.0,idle
2036,0.08,idle
2036,0.16,idle
2046,0.13,idle
2046,-0.04,idle
2046,-0.17,idle
2046,-0.13,idle
2046,0.01,idle
2056,0.07,idle
2056,-0.01,idle
2056,-0.08,idle
2056,-0.0,idle
2056,0.17,idle
2066,0.21,idle
2066,0.02,idle
2066,-0.22,idle
2066,-0.25,idle
2066,-0.05,idle
2076,0.13,idle
2076,0.1,idle
2076,-0.01,idle
2076,0.01,idle
2076,0.14,idle
2086,0.15,idle
2086,-0.07,idle
2086,-0.28,idle
2086,-0.21,idle
2086,0.08,idle
2095,0.25,idle
2096,0.11,idle
2096,-0.12,idle
2096,-0.13,idle
2096,0.09,idle
2106,0.2,idle
2106,0.02,idle
2106,-0.23,idle
2106,-0.22,idle
2106,0.05,idle
2114,0.25,idle
2114,0.14,idle
2114,-0.13,idle
2114,-0.21,idle
2114,-0.02,idle
2124,0.19,idle
2124,0.18,idle
2124,0.01,idle
2124,-0.13,idle
2124,-0.13,idle
2134,-0.07,idle
2134,-0.04,idle
2134,-0.02,idle
2134,0.08,idle
2144,0.21,idle
2144,0.22,idle
2144,0.01,idle
2144,-0.24,idle
2144,-0.28,idle
2154,-0.07,idle
2154,0.13,idle
2154,0.13,idle
2154,0.02,idle
2154,-0.0,idle
2164,0.08,idle
2164,0.12,idle
2164,0.0,idle
2164,-0.18,idle
2164,-0.22,idle
2174,-0.06,idle
2174,0.13,idle
2174,0.16,idle
2174,0.05,idle
2174,-0.04,idle
2184,-0.02,idle
2184,0.0,idle
2184,-0.02,idle
2184,-0.02,idle
2184,0.04,idle
2194,0.07,idle
2194,-0.03,idle
2194,-0.2,idle
2194,-0.19,idle
2194,0.05,idle
2204,0.31,idle
2204,0.3,idle
2204,0.02,idle
2204,-0.24,idle
2204,-0.26,idle
2214,-0.09,idle
2214,0.04,idle
2214,0.04,idle
2214,0.02,idle
2214,0.09,idle
2224,0.2,idle
2224,0.17,idle
2224,-0.06,idle
2224,-0.31,idle
2224,-0.31,idle
2234,-0.01,idle
2234,0.29,idle
2234,0.3,idle
2234,0.0,idle
2234,-0.27,idle
2244,-0.23,idle
2244,0.06,idle
2244,0.3,idle
2244,0.25,idle
2244,-0.05,idle
2254,-0.31,idle
2254,-0.31,idle
2254,-0.08,idle
2254,0.17,idle
2254,0.28,idle
2264,0.24,idle
2264,0.08,idle
2264,-0.12,idle
2264,-0.28,idle
2264,-0.29,idle
2274,-0.07,idle
2274,0.24,idle
2274,0.37,idle
2274,0.15,idle
2274,-0.21,idle
2284,-0.35,idle
2284,-0.11,idle
2284,0.22,idle
2284,0.32,idle
2284,0.12,idle
2292,-0.17,idle
2292,-0.29,idle
2292,-0.19,idle
2292,-0.0,idle
2302,0.16,idle
2302,0.23,idle
2302,0.22,idle
