Time (ms),EMG Value,Label
2001,-0.03,idle
2002,-0.17,idle
2002,-0.17,idle
2002,-0.07,idle
2011,0.02,idle
2012,0.06,idle
2012,0.1,idle
2012,0.15,idle
2012,0.13,idle
2012,-0.01,idle
2021,-0.19,idle
2021,-0.22,idle
2022,-0.07,idle
2022,0.12,idle
2031,0.14,idle
2031,0.03,idle
2031,-0.06,idle
2031,-0.02,idle
2031,0.06,idle
2041,0.06,idle
2041,-0.02,idle
2041,-0.07,idle
2041,-0.04,idle
2042,0.03,idle
2051,0.01,idle
2051,-0.1,idle
2051,-0.15,idle
2051,-0.0,idle
2051,0.27,idle
2061,0.35,idle
2061,0.1,idle
2061,-0.27,idle
2061,-0.43,idle
2061,-0.25,idle
2071,0.1,idle
2071,0.32,idle
2071,0.29,idle
2071,0.07,idle
2071,-0.14,idle
2081,-0.19,idle
2081,-0.12,idle
2081,0.01,idle
2081,0.11,idle
2081,0.13,idle
2091,0.02,idle
2091,-0.16,idle
2091,-0.21,idle
2091,-0.03,idle
2091,0.25,idle
2101,0.33,idle
2101,0.1,idle
2101,-0.23,idle
2101,-0.33,idle
2101,-0.13,idle
2111,0.12,idle
2111,0.13,idle
2111,-0.02,idle
2111,-0.04,idle
2111,0.14,idle
2119,0.27,idle
2119,0.1,idle
2119,-0.26,idle
2119,-0.4,idle
2120,-0.16,idle
2131,0.18,idle
2131,0.25,idle
2131,0.05,idle
2131,-0.09,idle
2131,0.04,idle
2140,0.2,idle
2140,0.1,idle
2140,-0.21,idle
2140,-0.35,idle
2140,-0.14,idle
2151,0.19,idle
2151,0.25,idle
2151,0.03,idle
2151,-0.13,idle
2151,0.01,idle
2159,0.23,idle
2160,0.18,idle
2160,-0.17,idle
2160,-0.45,idle
2160,-0.31,idle
2170,0.16,idle
2170,0.47,idle
2170,0.3,idle
2170,-0.1,idle
2170,-0.31,idle
2179,-0.17,idle
2179,0.09,idle
2179,0.21,idle
2179,0.11,idle
2179,-0.12,idle
2189,-0.28,idle
2189,-0.23,idle
2190,0.05,idle
2190,0.35,idle
2190,0.41,idle
2199,0.13,idle
2199,-0.27,idle
2199,-0.44,idle
2200,-0.25,idle
2209,0.09,idle
2209,0.26,idle
2209,0.17,idle
2209,0.01,idle
2210,-0.05,idle
2219,-0.01,idle
