Time (ms),EMG Value,Label
2006,-0.69,idle
2007,-0.65,idle
2007,0.03,idle
2007,0.78,idle
2007,0.89,idle
2007,0.34,idle
2016,-0.22,idle
2016,-0.36,idle
2016,-0.26,idle
2016,-0.3,idle
2026,-0.44,idle
2026,-0.27,idle
2026,0.3,idle
2026,0.75,idle
2026,0.59,idle
2036,-0.03,idle
2036,-0.44,idle
2036,-0.31,idle
2037,0.0,idle
2037,0.04,idle
2046,-0.19,idle
2046,-0.27,idle
2046,-0.0,idle
2046,0.33,idle
2046,0.35,idle
2056,0.11,idle
2056,-0.06,idle
2056,0.0,idle
2056,0.1,idle
2056,-0.07,idle
2066,-0.46,idle
2066,-0.62,idle
2066,-0.19,idle
2066,0.53,idle
2066,0.85,idle
2074,0.47,idle
2074,-0.18,idle
2074,-0.46,idle
2075,-0.29,idle
2084,-0.08,idle
2084,-0.13,idle
2084,-0.23,idle
2085,-0.07,idle
2085,0.26,idle
2094,0.43,idle
2094,0.31,idle
2094,0.12,idle
2094,-0.02,idle
2094,-0.19,idle
2104,-0.43,idle
2104,-0.54,idle
2104,-0.28,idle
2104,0.27,idle
2104,0.65,idle
2114,0.52,idle
2114,0.05,idle
2114,-0.27,idle
2114,-0.2,idle
2114,0.01,idle
2124,-0.02,idle
2124,-0.28,idle
2124,-0.4,idle
2124,-0.14,idle
2124,0.3,idle
2134,0.54,idle
2134,0.44,idle
2134,0.15,idle
2134,-0.14,idle
2134,-0.35,idle
2143,-0.46,idle
2143,-0.4,idle
2143,-0.13,idle
2143,0.23,idle
2143,0.44,idle
2154,0.37,idle
2154,0.15,idle
2154,0.02,idle
2154,0.0,idle
2154,-0.09,idle
2162,-0.35,idle
2163,-0.59,idle
2163,-0.44,idle
2163,0.18,idle
2163,0.77,idle
2172,0.72,idle
2172,0.08,idle
2172,-0.42,idle
2172,-0.3,idle
2173,0.09,idle
2182,0.09,idle
2183,-0.37,idle
2183,-0.61,idle
2183,-0.17,idle
2192,0.55,idle
2192,0.76,idle
2192,0.34,idle
2192,-0.12,idle
2193,-0.17,idle
2202,-0.07,idle
2203,-0.26,idle
2203,-0.65,idle
2203,-0.61,idle
2203,0.14,idle
2212,0.97,idle
2212,0.96,idle
2212,0.12,idle
2212,-0.6,idle
2212,-0.53,idle
2222,-0.02,idle
2222,0.14,idle
2222,-0.2,idle
2222,-0.44,idle
2222,-0.1,idle
2232,0.5,idle
2232,0.66,idle
2232,0.24,idle
2232,-0.22,idle
2232,-0.27,idle
2240,-0.05,idle
2240,-0.03,idle
2240,-0.31,idle
2241,-0.47,idle
2251,-0.15,idle
2251,0.42,idle
2251,0.69,idle
2251,0.46,idle
2251,0.02,idle
2260,-0.25,idle
2260,-0.33,idle
2260,-0.4,idle
2260,-0.45,idle
2260,-0.22,idle
2271,0.3,idle
2271,0.68,idle
2271,0.51,idle
2271,0.01,idle
2271,-0.28,idle
2280,-0.16,idle
2280,0.01,idle
2280,-0.16,idle
2280,-0.47,idle
2280,-0.42,idle
2290,0.16,idle
2290,0.71,idle
2290,0.62,idle
2290,0.02,idle
2290,-0.38,idle
2300,-0.2,idle
2300,0.13,idle
2300,0.04,idle
2300,-0.41,idle
2301,-0.58,idle
2310,-0.12,idle
2310,0.51,idle
2311,0.65,idle
2311,0.28,idle
2311,-0.02,idle
2320,0.05,idle
2320,0.08,idle
2321,-0.39,idle
2321,-0.98,idle
2321,-0.85,idle
2330,0.23,idle
2330,1.29,idle
2330,1.21,idle
2330,0.13,idle
2331,-0.76,idle
2339,-0.68,idle
2339,-0.08,idle
2339,0.11,idle
2339,-0.25,idle
2339,-0.44,idle
2350,0.03,idle
2350,0.67,idle
2351,0.72,idle
2351,0.15,idle
2351,-0.33,idle
2358,-0.26,idle
2359,-0.04,idle
2359,-0.21,idle
2359,-0.58,idle
2368,-0.44,idle
2369,0.35,idle
2369,0.97,idle
2369,0.67,idle
2369,-0.2,idle
2378,-0.64,idle
2378,-0.24,idle
2378,0.3,idle
2378,0.18,idle
2379,-0.47,idle
2388,-0.72,idle
2388,-0.12,idle
2388,0.7,idle
2388,0.84,idle
2388,0.27,idle
2398,-0.24,idle
2398,-0.25,idle
2398,-0.09,idle
2398,-0.27,idle
2398,-0.61,idle
2408,-0.48,idle
2408,0.26,idle
2408,0.89,idle
2408,0.75,idle
2408,0.07,idle
2416,-0.35,idle
2417,-0.23,idle
2417,-0.08,idle
2417,-0.33,idle
2426,-0.64,idle
2427,-0.37,idle
2427,0.45,idle
2427,1.0,idle
2427,0.64,idle
2436,-0.2,idle
2437,-0.56,idle
2437,-0.18,idle
2437,0.23,idle
2437,-0.0,idle
2446,-0.61,idle
2447,-0.68,idle
2447,0.07,idle
2447,0.87,idle
2447,0.85,idle
2456,0.17,idle
2456,-0.31,idle
2456,-0.22,idle
2456,-0.1,idle
2456,-0.38,idle
2466,-0.7,idle
2466,-0.4,idle
2466,0.47,idle
2466,0.99,idle
2466,0.59,idle
2476,-0.17,idle
2476,-0.35,idle
2476,0.07,idle
2476,0.19,idle
2476,-0.45,idle
2486,-1.09,idle
2486,-0.71,idle
2486,0.58,idle
2486,1.49,idle
2486,1.04,idle
2494,-0.23,idle
2494,-0.95,idle
2494,-0.57,idle
2494,0.13,idle
2494,0.2,idle
2504,-0.31,idle
2504,-0.51,idle
2504,0.04,idle
2504,0.66,idle
2504,0.52,idle
2514,-0.05,idle
2514,-0.1,idle
2514,0.46,idle
2514,0.56,idle
2524,-0.51,idle
2524,-1.8,idle
2524,-1.63,idle
2524,0.3,idle
2524,2.25,idle
2534,2.28,idle
2534,0.44,idle
2534,-1.38,idle
2534,-1.68,idle
2534,-0.75,idle
2544,0.09,idle
2544,0.23,idle
2544,0.24,idle
2544,0.57,idle
2544,0.81,idle
2544,0.37,idle
2554,-0.48,idle
2554,-0.81,idle
2554,-0.28,idle
2554,0.4,idle
2564,0.33,idle
2564,-0.4,idle
2564,-0.75,idle
2564,-0.12,idle
2564,0.82,idle
2574,0.97,idle
2574,0.2,idle
2574,-0.53,idle
2574,-0.49,idle
2574,-0.01,idle
2584,0.05,idle
2584,-0.41,idle
2584,-0.61,idle
2584,0.0,idle
2584,0.87,idle
2594,0.98,idle
2594,0.2,idle
2594,-0.54,idle
2594,-0.48,idle
2594,0.0,idle
2604,0.05,idle
2604,-0.47,idle
2604,-0.72,idle
2604,-0.08,idle
2604,0.9,idle
2614,1.12,idle
2614,0.39,idle
2614,-0.43,idle
2614,-0.58,idle
2614,-0.31,idle
2622,-0.26,idle
2622,-0.46,idle
2622,-0.32,idle
2622,0.39,idle
2622,1.0,idle
2632,0.79,idle
2632,-0.06,idle
2632,-0.69,idle
2632,-0.56,idle
2642,-0.03,idle
2642,0.21,idle
2642,-0.05,idle
2642,-0.36,idle
2642,-0.21,idle
2652,0.3,idle
2652,0.61,idle
2652,0.42,idle
2652,0.0,idle
2652,-0.2,idle
2662,-0.16,idle
2662,-0.23,idle
2662,-0.52,idle
2662,-0.61,idle
2662,-0.09,idle
2672,0.71,idle
2672,1.03,idle
2672,0.62,idle
2672,-0.09,idle
2672,-0.54,idle
2680,-0.64,idle
2681,-0.6,idle
2681,-0.43,idle
2681,0.04,idle
2681,0.68,idle
2690,0.91,idle
2690,0.39,idle
2690,-0.38,idle
2690,-0.55,idle
2700,-0.04,idle
2700,0.38,idle
2700,0.04,idle
2700,-0.67,idle
2701,-0.8,idle
2710,-0.02,idle
2710,0.87,idle
2710,0.93,idle
2710,0.23,idle
2710,-0.32,idle
2720,-0.24,idle
2720,0.01,idle
2720,-0.22,idle
2720,-0.75,idle
2720,-0.75,idle
2730,0.12,idle
2730,1.1,idle
2730,1.19,idle
2730,0.32,idle
2730,-0.57,idle
2740,-0.71,idle
2740,-0.32,idle
2740,-0.09,idle
2740,-0.25,idle
2740,-0.29,idle
2750,0.19,idle
2750,0.73,idle
2750,0.66,idle
2750,0.06,idle
2750,-0.33,idle
2758,-0.19,idle
2759,0.02,idle
2759,-0.21,idle
2759,-0.65,idle
2759,-0.6,idle
2770,0.17,idle
2771,0.96,idle
2771,0.93,idle
2771,0.17,idle
2771,-0.45,idle
2778,-0.42,idle
2779,-0.09,idle
2779,-0.14,idle
2779,-0.53,idle
2788,-0.55,idle
2789,0.17,idle
2789,0.97,idle
2789,0.91,idle
2789,0.04,idle
2798,-0.55,idle
2798,-0.28,idle
2798,0.21,idle
2798,-0.03,idle
2799,-0.81,idle
2808,-0.97,idle
2808,0.04,idle
2808,1.27,idle
2809,1.36,idle
2809,0.29,idle
2818,-0.7,idle
2818,-0.72,idle
2818,-0.24,idle
2819,-0.14,idle
2819,-0.45,idle
2828,-0.37,idle
2828,0.41,idle
2828,1.09,idle
2828,0.78,idle
2828,-0.21,idle
2838,-0.75,idle
2838,-0.34,idle
2838,0.25,idle
2838,0.11,idle
2838,-0.57,idle
2848,-0.74,idle
2848,0.07,idle
2848,1.0,idle
2848,0.97,idle
2848,0.06,idle
2858,-0.6,idle
2858,-0.37,idle
2858,0.2,idle
2858,0.1,idle
2858,-0.64,idle
2868,-0.96,idle
2868,-0.16,idle
2868,1.06,idle
2868,1.38,idle
2868,0.49,idle
2876,-0.57,idle
2876,-0.77,idle
2876,-0.31,idle
2877,-0.1,idle
2886,-0.4,idle
2887,-0.49,idle
2887,0.15,idle
2887,0.96,idle
2887,1.0,idle
2896,0.25,idle
2896,-0.44,idle
2896,-0.54,idle
2896,-0.36,idle
2896,-0.42,idle
2906,-0.53,idle
2906,-0.12,idle
2906,0.73,idle
2906,1.14,idle
2906,0.5,idle
2916,-0.55,idle
2916,-0.8,idle
2916,-0.07,idle
2916,0.57,idle
2916,0.15,idle
2926,-0.82,idle
2926,-0.99,idle
2926,0.06,idle
2926,1.16,idle
2926,1.05,idle
2936,0.03,idle
2936,-0.56,idle
2936,-0.2,idle
2937,0.26,idle
2937,-0.14,idle
2946,-1.01,idle
2946,-1.08,idle
2946,0.11,idle
2946,1.43,idle
2946,1.5,idle
2954,0.38,idle
2954,-0.67,idle
2954,-0.77,idle
2954,-0.38,idle
2964,-0.34,idle
2965,-0.6,idle
2965,-0.37,idle
2965,0.6,idle
2965,1.37,idle
2974,0.99,idle
2974,-0.21,idle
2974,-0.96,idle
2975,-0.64,idle
2975,0.08,idle
2984,0.17,idle
2985,-0.36,idle
2985,-0.57,idle
2985,0.1,idle
2985,0.96,idle
2994,0.95,idle
2994,0.06,idle
2994,-0.63,idle
2994,-0.47,idle
2995,0.04,idle
3004,0.03,idle
3004,-0.48,idle
3004,-0.6,idle
3004,0.08,idle
3005,0.85,idle
3015,0.83,idle
3015,0.16,idle
3015,-0.29,idle
3015,-0.12,idle
3015,0.05,idle
3024,-0.4,idle
3024,-1.06,idle
3024,-0.87,idle
3024,0.4,idle
3024,1.6,idle
3034,1.43,idle
3035,0.01,idle
3035,-1.18,idle
3035,-1.02,idle
3035,0.03,idle
3044,0.55,idle
3044,0.01,idle
3044,-0.67,idle
3044,-0.44,idle
3045,0.52,idle
3054,1.02,idle
3054,0.53,idle
3054,-0.22,idle
3054,-0.33,idle
3055,-0.01,idle
3063,-0.15,idle
3063,-0.87,idle
3063,-1.11,idle
3063,-0.11,idle
3063,1.34,idle
3072,1.71,idle
3073,0.62,idle
3073,-0.7,idle
3073,-0.99,idle
3082,-0.44,idle
3082,-0.14,idle
3082,-0.46,idle
3083,-0.54,idle
3083,0.28,idle
3092,1.26,idle
3093,1.19,idle
3093,0.09,idle
3093,-0.78,idle
3093,-0.63,idle
3102,-0.08,idle
3102,-0.11,idle
3102,-0.64,idle
3103,-0.61,idle
3103,0.38,idle
3112,1.33,idle
3112,1.07,idle
3112,-0.12,idle
3112,-0.87,idle
3112,-0.5,idle
3122,0.16,idle
3122,0.05,idle
3122,-0.64,idle
3122,-0.73,idle
3122,0.18,idle
3132,1.11,idle
3132,1.02,idle
3132,0.13,idle
3132,-0.49,idle
3132,-0.38,idle
3140,-0.1,idle
3141,-0.3,idle
3141,-0.71,idle
3141,-0.55,idle
3151,0.35,idle
3151,1.12,idle
3151,0.96,idle
3151,0.1,idle
3151,-0.52,idle
3160,-0.41,idle
3160,-0.08,idle
3160,-0.22,idle
3160,-0.68,idle
3161,-0.62,idle
3170,0.25,idle
3170,1.08,idle
3170,1.0,idle
3170,0.22,idle
3170,-0.35,idle
3180,-0.32,idle
3180,-0.22,idle
3180,-0.53,idle
3180,-0.89,idle
3180,-0.53,idle
3190,0.57,idle
3190,1.38,idle
3190,1.04,idle
3190,-0.02,idle
3190,-0.66,idle
3198,-0.45,idle
3198,-0.1,idle
3199,-0.31,idle
3199,-0.75,idle
3208,-0.54,idle
3208,0.47,idle
3208,1.29,idle
3208,1.02,idle
3208,-0.01,idle
3218,-0.67,idle
3223,-0.46,idle
3223,-0.02,idle
3223,-0.19,idle
3223,-0.75,idle
3229,-0.68,idle
3232,0.33,idle
3232,1.28,idle
3232,1.09,idle
3232,0.03,idle
3238,-0.65,idle
3238,-0.36,idle
3238,0.09,idle
3238,-0.22,idle
3238,-0.97,idle
3248,-0.93,idle
3248,0.31,idle
3248,1.58,idle
3248,1.49,idle
3248,0.12,idle
3256,-1.08,idle
3257,-0.96,idle
3257,-0.0,idle
3257,0.41,idle
3257,-0.21,idle
3266,-0.83,idle
3267,-0.4,idle
3267,0.72,idle
3267,1.27,idle
3267,0.74,idle
3276,-0.11,idle
3276,-0.47,idle
3276,-0.47,idle
3276,-0.66,idle
3286,-0.93,idle
3286,-0.53,idle
3286,0.62,idle
3286,1.52,idle
3286,1.19,idle
3296,-0.0,idle
3296,-0.82,idle
3296,-0.67,idle
3296,-0.19,idle
3296,-0.2,idle
3306,-0.51,idle
3306,-0.33,idle
3306,0.5,idle
3306,1.06,idle
3306,0.63,idle
3314,-0.28,idle
3314,-0.55,idle
3314,0.05,idle
3314,0.51,idle
3314,-0.06,idle
3324,-1.15,idle
3324,-1.36,idle
3324,-0.15,idle
3324,1.34,idle
3334,1.69,idle
3334,0.8,idle
3334,-0.23,idle
3334,-0.67,idle
3334,-0.76,idle
3344,-0.97,idle
3344,-1.03,idle
3344,-0.28,idle
3344,1.08,idle
3344,1.83,idle
3354,1.13,idle
3354,-0.36,idle
