Time (ms),EMG Value,Label
2000,0.12,idle
2003,0.05,idle
2005,-0.12,idle
2007,-0.35,idle
2009,-0.47,idle
2011,-0.21,idle
2012,0.48,idle
2014,1.08,idle
2017,0.83,idle
2019,-0.32,idle
2021,-1.4,idle
2023,-1.32,idle
2025,-0.07,idle
2027,1.2,idle
2029,1.36,idle
2031,0.4,idle
2033,-0.67,idle
2035,-0.93,idle
2036,-0.39,idle
2038,0.22,idle
2040,0.32,idle
2042,0.04,idle
2045,-0.04,idle
2047,0.22,idle
2048,0.37,idle
2050,0.02,idle
2053,-0.49,idle
2054,-0.55,idle
2056,-0.02,idle
2059,0.5,idle
2060,0.47,idle
2062,-0.02,idle
2064,-0.39,idle
2066,-0.3,idle
2069,0.07,idle
2071,0.31,idle
2072,0.2,idle
2075,-0.09,idle
2077,-0.26,idle
2079,-0.17,idle
2081,0.03,idle
2083,0.17,idle
2084,0.16,idle
2087,0.06,idle
2089,-0.02,idle
2090,-0.07,idle
2092,-0.13,idle
2094,-0.16,idle
2096,-0.04,idle
2098,0.2,idle
2101,0.28,idle
2103,0.04,idle
2104,-0.26,idle
2107,-0.24,idle
2109,0.04,idle
2110,0.21,idle
2112,0.1,idle
2114,-0.08,idle
2117,-0.09,idle
2119,0.0,idle
2121,0.04,idle
2123,0.04,idle
2125,0.07,idle
2127,0.03,idle
2129,-0.17,idle
2131,-0.36,idle
2133,-0.17,idle
2135,0.41,idle
2137,0.79,idle
2139,0.42,idle
2141,-0.51,idle
2143,-1.08,idle
2145,-0.67,idle
2147,0.32,idle
2149,0.92,idle
2151,0.7,idle
2153,0.09,idle
2155,-0.33,idle
2156,-0.42,idle
2158,-0.37,idle
2160,-0.31,idle
2162,-0.11,idle
2164,0.32,idle
2166,0.7,idle
2168,0.54,idle
2170,-0.18,idle
2172,-0.78,idle
2174,-0.59,idle
2176,0.17,idle
2178,0.64,idle
2180,0.33,idle
2182,-0.28,idle
2184,-0.44,idle
2186,-0.04,idle
2188,0.37,idle
2190,0.29,idle
2193,-0.14,idle
2194,-0.38,idle
2197,-0.12,idle
2199,0.3,idle
2201,0.31,idle
2203,-0.18,idle
2205,-0.53,idle
2207,-0.18,idle
2209,0.58,idle
2211,0.82,idle
2213,0.08,idle
2215,-0.91,idle
2217,-1.03,idle
2219,-0.06,idle
2221,0.99,idle
2223,1.04,idle
2224,0.08,idle
2226,-0.82,idle
2228,-0.78,idle
2230,-0.04,idle
2233,0.49,idle
2234,0.3,idle
2236,-0.14,idle
2238,-0.11,idle
2240,0.3,idle
2242,0.39,idle
2244,-0.18,idle
2247,-0.78,idle
2248,-0.59,idle
2251,0.27,idle
2253,0.87,idle
2254,0.62,idle
2257,-0.09,idle
2259,-0.52,idle
2261,-0.46,idle
2262,-0.2,idle
2265,0.02,idle
2266,0.23,idle
2268,0.39,idle
2271,0.31,idle
2272,-0.08,idle
2275,-0.42,idle
2276,-0.3,idle
2278,0.12,idle
2281,0.28,idle
2283,0.0,idle
2284,-0.21,idle
2287,-0.0,idle
2289,0.28,idle
2290,0.18,idle
2292,-0.21,idle
2295,-0.38,idle
2296,-0.12,idle
2298,0.28,idle
2300,0.39,idle
2302,0.11,idle
2305,-0.25,idle
2307,-0.37,idle
2309,-0.16,idle
2311,0.16,idle
2313,0.3,idle
2315,0.17,idle
2317,-0.02,idle
2319,-0.11,idle
2321,-0.12,idle
2323,-0.13,idle
2325,-0.13,idle
2327,-0.03,idle
2329,0.17,idle
2331,0.29,idle
2333,0.2,idle
2335,-0.07,idle
2337,-0.3,idle
2339,-0.29,idle
2340,-0.06,idle
2342,0.2,idle
2344,0.28,idle
2346,0.12,idle
2348,-0.12,idle
2350,-0.23,idle
2352,-0.13,idle
2354,0.05,idle
2357,0.17,idle
2359,0.17,idle
2361,0.07,idle
2363,-0.09,idle
2364,-0.23,idle
2367,-0.24,idle
2369,-0.06,idle
2370,0.22,idle
2372,0.4,idle
2375,0.3,idle
2376,-0.08,idle
2379,-0.46,idle
2381,-0.52,idle
2383,-0.15,idle
2385,0.41,idle
2387,0.65,idle
2389,0.29,idle
2390,-0.34,idle
2393,-0.6,idle
2394,-0.23,idle
2396,0.31,idle
2398,0.44,idle
2401,0.06,idle
2403,-0.29,idle
2405,-0.23,idle
2407,0.07,idle
2409,0.16,idle
2411,0.03,idle
2413,-0.05,idle
2415,0.04,idle
2417,0.09,idle
2419,-0.03,idle
2421,-0.19,idle
2423,-0.17,idle
2425,0.06,idle
2426,0.28,idle
2429,0.23,idle
2431,-0.06,idle
2433,-0.32,idle
2435,-0.26,idle
2436,0.05,idle
2438,0.3,idle
2440,0.25,idle
2442,-0.03,idle
2445,-0.25,idle
2447,-0.21,idle
2448,0.01,idle
2451,0.15,idle
2452,0.1,idle
2454,0.01,idle
2457,0.05,idle
2459,0.09,idle
2460,-0.03,idle
2462,-0.24,idle
2465,-0.27,idle
2466,-0.04,idle
2468,0.25,idle
2471,0.33,idle
2472,0.17,idle
2475,-0.05,idle
2477,-0.19,idle
2478,-0.29,idle
2481,-0.29,idle
2483,-0.06,idle
2485,0.37,idle
2487,0.61,idle
2489,0.28,idle
2490,-0.41,idle
2493,-0.76,idle
2495,-0.36,idle
2495,0.4,idle
2499,0.72,idle
2501,0.29,idle
2502,-0.35,idle
2504,-0.5,idle
2507,-0.09,idle
2509,0.27,idle
2511,0.18,idle
2513,-0.17,idle
2515,-0.27,idle
2517,0.02,idle
2518,0.41,idle
2520,0.49,idle
2523,0.06,idle
2525,-0.57,idle
2526,-0.8,idle
2528,-0.31,idle
