Time (ms),EMG Value,Label
2012,-0.08,idle
2014,1.35,idle
2014,1.53,idle
2014,0.41,idle
2020,-0.88,idle
2022,-1.14,idle
2024,-0.31,idle
2027,0.54,idle
2028,0.55,idle
2030,0.02,idle
2032,-0.21,idle
2032,0.04,idle
2032,0.2,idle
2038,-0.1,idle
2040,-0.5,idle
2042,-0.38,idle
2044,0.27,idle
2044,0.82,idle
2048,0.65,idle
2050,-0.24,idle
2052,-1.07,idle
2052,-0.91,idle
2056,0.22,idle
2058,1.2,idle
2060,1.0,idle
2062,-0.19,idle
2064,-1.17,idle
2066,-1.04,idle
2068,0.02,idle
2070,1.06,idle
2072,1.22,idle
2074,0.35,idle
2076,-0.9,idle
2078,-1.43,idle
2080,-0.67,idle
2080,0.71,idle
2084,1.33,idle
2086,0.61,idle
2088,-0.55,idle
2089,-0.86,idle
2092,-0.12,idle
2094,0.6,idle
2096,0.35,idle
2098,-0.5,idle
2100,-0.79,idle
2102,-0.04,idle
2104,0.88,idle
2106,0.81,idle
2108,-0.19,idle
2110,-0.9,idle
2112,-0.48,idle
2114,0.46,idle
2116,0.71,idle
2118,0.04,idle
2119,-0.63,idle
2122,-0.48,idle
2124,0.21,idle
2126,0.6,idle
2128,0.31,idle
2130,-0.28,idle
2132,-0.53,idle
2134,-0.17,idle
2136,0.37,idle
2138,0.44,idle
2140,-0.1,idle
2143,-0.55,idle
2144,-0.23,idle
2146,0.57,idle
2148,0.77,idle
2150,-0.08,idle
2152,-1.08,idle
2154,-0.92,idle
2156,0.38,idle
2159,1.3,idle
2159,0.72,idle
2163,-0.63,idle
2165,-1.11,idle
2166,-0.22,idle
2168,0.85,idle
2170,0.77,idle
2171,-0.28,idle
2174,-0.95,idle
2176,-0.52,idle
2178,0.37,idle
2178,0.71,idle
2182,0.41,idle
2184,0.04,idle
2186,-0.17,idle
2186,-0.43,idle
2190,-0.64,idle
2192,-0.32,idle
2193,0.55,idle
2195,1.07,idle
2198,0.49,idle
2200,-0.7,idle
2203,-1.16,idle
2203,-0.4,idle
2206,0.7,idle
2208,0.97,idle
2210,0.27,idle
2211,-0.55,idle
2214,-0.69,idle
2216,-0.14,idle
2218,0.48,idle
2220,0.53,idle
2222,-0.06,idle
2224,-0.73,idle
2225,-0.67,idle
2228,0.32,idle
2230,1.3,idle
2232,1.06,idle
2233,-0.48,idle
2236,-1.86,idle
2238,-1.49,idle
2240,0.51,idle
2241,2.12,idle
2244,1.58,idle
2246,-0.53,idle
2248,-1.95,idle
2250,-1.29,idle
2252,0.56,idle
2254,1.61,idle
2256,0.9,idle
2256,-0.62,idle
2256,-1.33,idle
2263,-0.61,idle
2265,0.64,idle
2266,1.12,idle
2268,0.46,idle
2270,-0.5,idle
2272,-0.87,idle
2275,-0.47,idle
2276,0.23,idle
2278,0.67,idle
2280,0.5,idle
2282,-0.08,idle
2284,-0.5,idle
2287,-0.39,idle
2288,0.02,idle
2291,0.29,idle
2292,0.27,idle
2294,0.06,idle
2296,-0.18,idle
2298,-0.26,idle
2299,-0.01,idle
2302,0.34,idle
2304,0.26,idle
2306,-0.35,idle
2307,-0.7,idle
2310,-0.05,idle
2312,0.96,idle
2314,0.94,idle
2316,-0.39,idle
2318,-1.54,idle
2320,-0.98,idle
2322,0.83,idle
2324,1.85,idle
2326,0.91,idle
2328,-0.89,idle
2329,-1.66,idle
2332,-0.92,idle
2335,0.3,idle
2336,1.01,idle
2337,1.06,idle
2340,0.61,idle
2342,-0.19,idle
2344,-0.93,idle
2346,-1.09,idle
2348,-0.57,idle
2350,0.22,idle
2352,0.86,idle
2353,1.1,idle
2356,0.8,idle
2358,-0.09,idle
2360,-1.2,idle
2360,-1.65,idle
2364,-0.78,idle
2366,0.91,idle
2368,1.96,idle
2371,1.36,idle
2372,-0.36,idle
2374,-1.67,idle
2376,-1.51,idle
2379,-0.19,idle
2380,1.04,idle
2382,1.19,idle
2383,0.42,idle
2386,-0.34,idle
2388,-0.52,idle
2390,-0.32,idle
2390,-0.17,idle
2394,-0.11,idle
2396,0.04,idle
2398,0.28,idle
2399,0.37,idle
2403,0.2,idle
2405,-0.06,idle
2407,-0.19,idle
2407,-0.21,idle
2410,-0.25,idle
2412,-0.22,idle
2415,0.04,idle
2415,0.46,idle
2418,0.59,idle
2420,0.12,idle
2422,-0.63,idle
2423,-0.79,idle
2426,-0.02,idle
2428,0.89,idle
2430,0.81,idle
2432,-0.29,idle
2434,-1.21,idle
2436,-0.84,idle
2437,0.48,idle
2440,1.37,idle
2442,0.95,idle
2444,-0.27,idle
2445,-1.11,idle
2448,-0.96,idle
2450,-0.21,idle
2452,0.45,idle
2453,0.69,idle
2456,0.56,idle
2458,0.22,idle
2460,-0.2,idle
2462,-0.54,idle
2464,-0.53,idle
2466,-0.12,idle
2468,0.33,idle
2470,0.41,idle
2472,0.03,idle
2474,-0.39,idle
2475,-0.22,idle
2478,0.58,idle
2480,1.01,idle
2482,0.11,idle
2482,-1.47,idle
2487,-1.83,idle
2488,-0.14,idle
2490,2.04,idle
2493,2.38,idle
2494,0.44,idle
2496,-1.84,idle
2498,-2.33,idle
2500,-0.93,idle
2502,0.78,idle
2504,1.5,idle
2505,1.32,idle
2508,0.75,idle
2510,-0.1,idle
2512,-1.23,idle
2513,-2.0,idle
2516,-1.45,idle
2518,0.53,idle
2520,2.47,idle
2522,2.5,idle
2524,0.36,idle
2526,-2.03,idle
2528,-2.51,idle
2530,-0.94,idle
2533,0.94,idle
2535,1.54,idle
2535,0.95,idle
2538,0.21,idle
2540,-0.18,idle
2542,-0.5,idle
2543,-0.89,idle
2546,-0.86,idle
2548,-0.04,idle
2550,0.93,idle
2552,1.03,idle
2554,0.27,idle
2556,-0.38,idle
2558,-0.33,idle
2559,-0.09,idle
2562,-0.31,idle
2564,-0.66,idle
2566,-0.35,idle
2566,0.62,idle
2570,1.23,idle
2572,0.71,idle
2574,-0.46,idle
2577,-1.03,idle
2578,-0.52,idle
2580,0.18,idle
2583,0.14,idle
2584,-0.26,idle
2586,-0.02,idle
2588,0.83,idle
2589,1.02,idle
2592,-0.06,idle
2594,-1.24,idle
2596,-1.08,idle
2596,0.25,idle
2600,1.08,idle
2602,0.44,idle
2605,-0.75,idle
2605,-0.82,idle
2608,0.43,idle
2610,1.42,idle
2613,0.73,idle
2614,-1.03,idle
2616,-1.81,idle
2618,-0.63,idle
2619,1.2,idle
2622,1.64,idle
2624,0.31,idle
2626,-1.14,idle
2627,-1.09,idle
2630,0.25,idle
2632,1.17,idle
2634,0.52,idle
2635,-0.94,idle
2638,-1.4,idle
2640,-0.17,idle
2642,1.47,idle
2644,1.68,idle
2646,0.18,idle
2648,-1.51,idle
2650,-1.75,idle
2652,-0.48,idle
2654,0.95,idle
2656,1.32,idle
2658,0.68,idle
2660,-0.09,idle
