Time (ms),EMG Value,Label
2001,-0.1,idle
2001,-0.2,idle
2001,-0.05,idle
2001,0.19,idle
2001,0.25,idle
2011,0.06,idle
2011,-0.19,idle
2011,-0.26,idle
2011,-0.13,idle
2011,0.05,idle
2021,0.11,idle
2021,0.09,idle
2021,0.09,idle
2021,0.12,idle
2021,0.09,idle
2031,-0.04,idle
2031,-0.19,idle
2031,-0.24,idle
2031,-0.15,idle
2031,0.02,idle
2041,0.19,idle
2041,0.26,idle
2041,0.22,idle
2041,0.05,idle
2041,-0.17,idle
2051,-0.29,idle
2051,-0.23,idle
2051,-0.02,idle
2051,0.19,idle
2051,0.22,idle
2061,0.07,idle
2061,-0.07,idle
2061,-0.08,idle
2061,0.01,idle
2061,0.07,idle
2071,0.03,idle
2071,-0.07,idle
2071,-0.16,idle
2071,-0.13,idle
2071,0.03,idle
2081,0.21,idle
2081,0.22,idle
2081,0.02,idle
2081,-0.18,idle
2081,-0.18,idle
2091,0.01,idle
2091,0.17,idle
2091,0.13,idle
2091,-0.08,idle
2091,-0.24,idle
2101,-0.2,idle
2101,0.05,idle
2101,0.31,idle
2101,0.35,idle
2101,0.08,idle
2111,-0.26,idle
2111,-0.38,idle
2111,-0.18,idle
2111,0.11,idle
2111,0.23,idle
2121,0.13,idle
2121,-0.0,idle
2121,-0.03,idle
2121,0.02,idle
2121,0.03,idle
2129,-0.01,idle
2129,-0.08,idle
2129,-0.14,idle
2129,-0.12,idle
2139,-0.0,idle
2139,0.15,idle
2139,0.22,idle
2139,0.14,idle
2139,-0.05,idle
2149,-0.19,idle
2149,-0.16,idle
2149,-0.01,idle
2149,0.12,idle
2149,0.09,idle
2159,-0.06,idle
2159,-0.16,idle
2159,-0.06,idle
2159,0.15,idle
2159,0.26,idle
2169,0.12,idle
2170,-0.12,idle
2170,-0.24,idle
2171,-0.17,idle
2171,-0.02,idle
2179,0.07,idle
2179,0.09,idle
2179,0.11,idle
2179,0.13,idle
2179,0.07,idle
2189,-0.07,idle
2189,-0.19,idle
2189,-0.18,idle
2189,0.0,idle
2189,0.17,idle
2199,0.13,idle
2199,-0.09,idle
2199,-0.2,idle
2199,-0.0,idle
2199,0.27,idle
2207,0.27,idle
2207,-0.05,idle
2208,-0.34,idle
2208,-0.29,idle
2208,0.02,idle
2219,0.22,idle
2219,0.16,idle
2219,0.0,idle
2219,-0.02,idle
2219,0.07,idle
2227,0.07,idle
2227,-0.07,idle
2227,-0.21,idle
2228,-0.16,idle
2228,0.05,idle
2237,0.17,idle
2237,0.1,idle
2237,-0.03,idle
2237,-0.03,idle
2237,0.05,idle
2247,0.08,idle
2247,-0.01,idle
2247,-0.12,idle
2247,-0.13,idle
2257,-0.04,idle
2257,0.05,idle
2258,0.05,idle
2258,0.02,idle
2258,0.05,idle
2258,0.14,idle
2267,0.16,idle
2268,-0.0,idle
2268,-0.25,idle
2268,-0.34,idle
2277,-0.16,idle
2278,0.14,idle
2278,0.3,idle
2278,0.22,idle
2278,0.05,idle
2288,-0.06,idle
2288,-0.11,idle
2288,-0.14,idle
2288,-0.12,idle
2288,-0.02,idle
2297,0.09,idle
2297,0.06,idle
2297,-0.05,idle
2297,-0.03,idle
