Time (ms),EMG Value,Label
2004,1.47,idle
2005,0.96,idle
2005,-1.49,idle
2005,-3.66,idle
2005,-3.13,idle
2015,-0.18,idle
2015,2.67,idle
2015,3.51,idle
2015,2.48,idle
2015,0.63,idle
2024,-1.35,idle
2024,-2.9,idle
2025,-3.07,idle
2025,-1.41,idle
2025,1.06,idle
2034,2.55,idle
2034,2.28,idle
2034,1.02,idle
2034,-0.12,idle
2034,-0.86,idle
2044,-1.46,idle
2045,-1.74,idle
2045,-0.98,idle
2045,0.84,idle
2045,2.31,idle
2053,1.62,idle
2053,-1.06,idle
2053,-2.99,idle
2053,-1.57,idle
2053,2.26,idle
2063,4.35,idle
2063,2.05,idle
2063,-2.47,idle
2063,-4.65,idle
2074,-2.75,idle
2074,0.72,idle
2074,2.45,idle
2074,1.96,idle
2074,1.07,idle
2074,0.89,idle
2083,0.65,idle
2083,-0.64,idle
2083,-2.38,idle
2083,-2.9,idle
2094,-1.43,idle
2095,0.97,idle
2095,2.4,idle
2095,2.16,idle
2095,1.16,idle
2095,0.46,idle
2103,-0.2,idle
2103,-1.45,idle
2103,-2.64,idle
2103,-2.24,idle
2113,-0.03,idle
2113,2.02,idle
2113,2.13,idle
2113,0.93,idle
2113,0.27,idle
2113,0.42,idle
2122,-0.02,idle
2122,-1.52,idle
2123,-2.5,idle
2123,-1.4,idle
2133,1.07,idle
2133,2.49,idle
2133,1.47,idle
2133,-0.73,idle
2133,-1.57,idle
2143,-0.17,idle
2143,1.55,idle
2143,1.26,idle
2143,-0.84,idle
2143,-2.2,idle
2153,-1.27,idle
2153,0.59,idle
2153,1.13,idle
2153,0.28,idle
2153,-0.05,idle
2162,1.07,idle
2162,1.97,idle
2162,0.56,idle
2163,-2.53,idle
2163,-4.02,idle
2172,-1.82,idle
2172,2.24,idle
2172,4.19,idle
2172,2.36,idle
2172,-0.99,idle
2182,-2.52,idle
2183,-1.42,idle
2183,0.34,idle
2183,0.82,idle
2183,0.14,idle
2191,-0.35,idle
2191,-0.2,idle
2191,-0.12,idle
2191,-0.45,idle
2191,-0.32,idle
2201,0.92,idle
2201,2.23,idle
2201,1.8,idle
2201,-0.57,idle
2201,-2.97,idle
2211,-3.36,idle
2211,-1.5,idle
2211,1.17,idle
2211,3.05,idle
2211,3.38,idle
2221,2.08,idle
2221,-0.49,idle
2221,-3.14,idle
2221,-4.07,idle
2231,-2.17,idle
2231,1.45,idle
2231,3.8,idle
2231,2.66,idle
2231,-0.81,idle
2241,-2.86,idle
2241,-1.28,idle
2241,1.91,idle
2241,2.78,idle
2241,0.27,idle
2251,-2.65,idle
2251,-2.84,idle
2251,-0.62,idle
2251,1.25,idle
2251,1.38,idle
2261,0.94,idle
2261,1.2,idle
2261,1.46,idle
2261,0.3,idle
2261,-1.95,idle
2271,-3.27,idle
2271,-2.28,idle
2271,0.19,idle
2271,2.17,idle
2271,2.58,idle
2280,1.88,idle
2281,0.89,idle
2281,-0.38,idle
2281,-2.06,idle
2281,-3.12,idle
2290,-2.03,idle
2290,0.94,idle
2290,3.07,idle
2291,2.07,idle
2291,-0.84,idle
2300,-2.1,idle
2301,-0.23,idle
2301,2.28,idle
2301,2.12,idle
2301,-0.75,idle
2311,-3.24,idle
2311,-2.88,idle
2311,-0.33,idle
2311,1.99,idle
2311,2.62,idle
2320,1.93,idle
2320,0.73,idle
2320,-0.77,idle
2320,-2.27,idle
2320,-2.66,idle
2330,-1.09,idle
2330,1.49,idle
2330,2.69,idle
2330,1.36,idle
2331,-1.0,idle
2339,-1.82,idle
2339,-0.44,idle
2339,1.31,idle
2340,1.44,idle
2340,-0.01,idle
2349,-1.34,idle
2349,-1.39,idle
2349,-0.58,idle
2349,0.07,idle
2359,0.37,idle
2359,0.94,idle
2359,1.76,idle
2359,1.7,idle
2359,-0.01,idle
2369,-2.21,idle
2369,-2.74,idle
2369,-1.04,idle
2369,0.9,idle
2369,0.98,idle
2379,-0.07,idle
2379,0.26,idle
2379,2.3,idle
2379,3.11,idle
2379,0.33,idle
2389,-3.98,idle
2389,-5.19,idle
2389,-1.67,idle
2389,3.16,idle
2389,4.64,idle
