Time (ms),EMG Value,Label
2001,0.44,idle
2003,-0.06,idle
2006,-0.47,idle
2008,-0.34,idle
2009,0.15,idle
2011,0.36,idle
2014,0.02,idle
2015,-0.35,idle
2018,-0.17,idle
2019,0.35,idle
2021,0.47,idle
2023,-0.11,idle
2025,-0.72,idle
2028,-0.55,idle
2029,0.34,idle
2031,1.05,idle
2034,0.78,idle
2036,-0.3,idle
2037,-1.23,idle
2039,-1.1,idle
2042,0.0,idle
2043,1.07,idle
2045,1.16,idle
2047,0.32,idle
2049,-0.54,idle
2051,-0.76,idle
2053,-0.46,idle
2056,-0.11,idle
2058,0.12,idle
2060,0.35,idle
2062,0.55,idle
2064,0.4,idle
2066,-0.19,idle
2068,-0.69,idle
2070,-0.51,idle
2072,0.17,idle
2074,0.57,idle
2076,0.26,idle
2078,-0.32,idle
2080,-0.45,idle
2082,0.06,idle
2084,0.58,idle
2086,0.44,idle
2088,-0.25,idle
2090,-0.73,idle
2092,-0.49,idle
2094,0.18,idle
2096,0.6,idle
2098,0.49,idle
2100,0.11,idle
2102,-0.2,idle
2104,-0.35,idle
2106,-0.41,idle
2108,-0.33,idle
2110,0.01,idle
2112,0.53,idle
2114,0.78,idle
2116,0.38,idle
2118,-0.47,idle
2120,-0.94,idle
2122,-0.53,idle
2124,0.31,idle
2126,0.74,idle
2128,0.43,idle
2130,-0.16,idle
2132,-0.44,idle
2134,-0.24,idle
2136,0.15,idle
2137,0.31,idle
2139,0.07,idle
2141,-0.29,idle
2143,-0.33,idle
2145,-0.0,idle
2147,0.34,idle
2149,0.37,idle
2151,0.07,idle
2153,-0.29,idle
2156,-0.38,idle
2158,-0.07,idle
2160,0.35,idle
2162,0.4,idle
2164,-0.03,idle
2166,-0.53,idle
2168,-0.53,idle
2170,0.06,idle
2172,0.69,idle
2174,0.74,idle
2176,0.11,idle
2178,-0.69,idle
2180,-0.97,idle
2182,-0.42,idle
2184,0.57,idle
2186,1.1,idle
2188,0.63,idle
2190,-0.38,idle
2192,-0.92,idle
2194,-0.56,idle
2196,0.16,idle
2199,0.47,idle
2200,0.24,idle
2202,-0.02,idle
