Time (ms),EMG Value,Label
2008,-0.43,idle
2008,-0.1,idle
2009,0.41,idle
2009,0.56,idle
2009,0.15,idle
2018,-0.38,idle
2018,-0.5,idle
2018,-0.18,idle
2018,0.17,idle
2028,0.25,idle
2028,0.14,idle
2028,0.07,idle
2029,0.08,idle
2029,-0.0,idle
2038,-0.22,idle
2038,-0.34,idle
2038,-0.16,idle
2038,0.2,idle
2038,0.41,idle
2048,0.28,idle
2048,-0.09,idle
2048,-0.36,idle
2048,-0.31,idle
2048,0.0,idle
2058,0.28,idle
2058,0.28,idle
2058,0.04,idle
2058,-0.21,idle
2058,-0.24,idle
2068,-0.06,idle
2068,0.14,idle
2068,0.18,idle
2068,0.06,idle
2068,-0.07,idle
2077,-0.12,idle
2077,-0.06,idle
2077,0.04,idle
2078,0.08,idle
2078,0.03,idle
2088,-0.04,idle
2088,-0.05,idle
2088,-0.0,idle
2088,0.03,idle
2088,0.02,idle
2097,0.01,idle
2097,0.02,idle
2098,0.0,idle
2098,-0.04,idle
2098,-0.06,idle
2108,-0.03,idle
2108,0.03,idle
2108,0.07,idle
2108,0.06,idle
2108,0.01,idle
2117,-0.04,idle
2117,-0.1,idle
2117,-0.1,idle
2118,0.0,idle
2118,0.16,idle
2128,0.21,idle
2128,0.03,idle
2128,-0.25,idle
2128,-0.31,idle
2128,-0.05,idle
2137,0.28,idle
2138,0.33,idle
2138,0.09,idle
2138,-0.2,idle
2138,-0.28,idle
2147,-0.16,idle
2147,0.04,idle
2148,0.17,idle
2148,0.19,idle
2148,0.11,idle
2156,-0.02,idle
2156,-0.12,idle
2156,-0.18,idle
2156,-0.15,idle
2156,-0.02,idle
2166,0.15,idle
2166,0.24,idle
2166,0.17,idle
2166,-0.03,idle
2166,-0.24,idle
2176,-0.27,idle
2176,-0.09,idle
2176,0.17,idle
2176,0.27,idle
2176,0.13,idle
2186,-0.11,idle
2186,-0.2,idle
2186,-0.08,idle
2186,0.09,idle
2196,0.11,idle
2196,-0.0,idle
2196,-0.08,idle
2196,-0.04,idle
2196,0.04,idle
2206,0.06,idle
2206,0.0,idle
2206,-0.04,idle
2206,-0.01,idle
2206,0.04,idle
2215,0.01,idle
2216,-0.06,idle
2216,-0.07,idle
2216,0.03,idle
2216,0.13,idle
2226,0.1,idle
2226,-0.06,idle
2226,-0.21,idle
2226,-0.17,idle
2226,0.07,idle
2236,0.28,idle
2236,0.22,idle
2236,-0.05,idle
2236,-0.25,idle
2236,-0.21,idle
2246,-0.04,idle
2246,0.09,idle
2246,0.15,idle
2246,0.16,idle
2246,0.09,idle
2255,-0.06,idle
2256,-0.2,idle
2256,-0.21,idle
2256,-0.06,idle
2256,0.13,idle
2264,0.22,idle
2264,0.14,idle
2264,-0.0,idle
2264,-0.08,idle
2264,-0.09,idle
2274,-0.12,idle
2274,-0.16,idle
2274,-0.09,idle
2274,0.16,idle
2283,0.39,idle
2284,0.31,idle
2284,-0.1,idle
2284,-0.5,idle
2284,-0.48,idle
2294,-0.02,idle
2294,0.48,idle
2294,0.55,idle
2294,0.13,idle
2294,-0.39,idle
2304,-0.53,idle
2304,-0.19,idle
2304,0.28,idle
2304,0.43,idle
2304,0.18,idle
2313,-0.18,idle
2314,-0.29,idle
2314,-0.11,idle
2314,0.13,idle
2314,0.17,idle
2324,-0.0,idle
2324,-0.14,idle
2324,-0.07,idle
2324,0.09,idle
2324,0.17,idle
2333,0.06,idle
2333,-0.13,idle
2334,-0.21,idle
2334,-0.07,idle
2334,0.14,idle
2343,0.19,idle
2344,0.05,idle
2344,-0.09,idle
2344,-0.06,idle
2344,0.03,idle
2352,-0.02,idle
2352,-0.15,idle
2352,-0.12,idle
2352,0.14,idle
2352,0.31,idle
2362,0.16,idle
2362,-0.16,idle
2362,-0.31,idle
2362,-0.17,idle
2373,0.07,idle
2374,0.17,idle
2374,0.1,idle
2374,0.02,idle
2374,0.01,idle
2374,0.04,idle
2382,-0.01,idle
2382,-0.14,idle
2382,-0.21,idle
2382,-0.08,idle
2392,0.17,idle
2392,0.32,idle
2392,0.19,idle
2392,-0.12,idle
2392,-0.34,idle
2402,-0.23,idle
2402,0.1,idle
2402,0.32,idle
2402,0.18,idle
2402,-0.16,idle
2412,-0.3,idle
2412,-0.08,idle
2412,0.22,idle
2412,0.26,idle
2412,0.03,idle
2422,-0.17,idle
2422,-0.15,idle
2422,-0.03,idle
2422,-0.01,idle
2422,-0.03,idle
2431,0.04,idle
2432,0.18,idle
2432,0.22,idle
2432,0.04,idle
2432,-0.22,idle
2442,-0.31,idle
2443,-0.15,idle
2443,0.1,idle
2443,0.22,idle
2443,0.2,idle
2451,0.1,idle
2451,-0.03,idle
2451,-0.18,idle
2452,-0.26,idle
2452,-0.14,idle
2461,0.13,idle
2462,0.32,idle
2462,0.23,idle
2462,-0.08,idle
2462,-0.31,idle
2471,-0.23,idle
2472,0.07,idle
2472,0.26,idle
2472,0.12,idle
2472,-0.13,idle
2481,-0.16,idle
2481,0.05,idle
2481,0.21,idle
2481,0.08,idle
2482,-0.2,idle
2491,-0.27,idle
2492,-0.03,idle
2492,0.24,idle
2492,0.26,idle
2492,0.03,idle
2500,-0.19,idle
2500,-0.19,idle
2500,-0.04,idle
2500,0.08,idle
2500,0.07,idle
2510,0.04,idle
2510,0.07,idle
2510,0.06,idle
2510,-0.08,idle
2510,-0.23,idle
2520,-0.16,idle
2520,0.12,idle
2520,0.32,idle
2520,0.19,idle
2520,-0.14,idle
2530,-0.27,idle
2530,-0.09,idle
2530,0.11,idle
2530,0.09,idle
2540,-0.08,idle
2540,-0.11,idle
2540,0.07,idle
2540,0.23,idle
2540,0.17,idle
2550,-0.06,idle
2550,-0.25,idle
2550,-0.27,idle
2550,-0.14,idle
2550,0.09,idle
2560,0.31,idle
2560,0.38,idle
2560,0.16,idle
2560,-0.25,idle
2560,-0.51,idle
2570,-0.36,idle
2570,0.09,idle
2570,0.43,idle
2570,0.39,idle
2570,0.09,idle
2580,-0.18,idle
2580,-0.28,idle
2580,-0.22,idle
2580,-0.09,idle
2580,0.09,idle
2590,0.27,idle
2590,0.29,idle
2590,0.07,idle
2590,-0.25,idle
2590,-0.37,idle
2600,-0.14,idle
2600,0.2,idle
2600,0.32,idle
2600,0.14,idle
2600,-0.13,idle
2610,-0.22,idle
2610,-0.09,idle
2610,0.07,idle
2610,0.09,idle
2610,0.02,idle
2620,-0.0,idle
