Time (ms),EMG Value,Label
2007,-0.42,idle
2007,0.96,idle
2007,1.32,idle
2007,0.22,idle
2016,-1.2,idle
2019,-1.51,idle
2020,-0.4,idle
2022,1.1,idle
2024,1.59,idle
2024,0.7,idle
2028,-0.65,idle
2030,-1.23,idle
2032,-0.7,idle
2034,0.12,idle
2036,0.25,idle
2038,-0.09,idle
2040,0.22,idle
2041,1.23,idle
2044,1.45,idle
2046,-0.18,idle
2048,-2.39,idle
2048,-2.72,idle
2052,-0.39,idle
2054,2.57,idle
2055,3.37,idle
2056,1.31,idle
2060,-1.72,idle
2062,-3.18,idle
2064,-2.08,idle
2065,0.4,idle
2068,2.18,idle
2070,2.16,idle
2072,0.83,idle
2073,-0.71,idle
2076,-1.68,idle
2078,-1.58,idle
2080,-0.35,idle
2080,1.09,idle
2084,1.46,idle
2086,0.53,idle
2088,-0.55,idle
2088,-0.63,idle
2092,-0.07,idle
2094,-0.04,idle
2096,-0.56,idle
2096,-0.39,idle
2100,0.85,idle
2102,1.61,idle
2104,0.48,idle
2106,-1.62,idle
2108,-2.24,idle
2110,-0.4,idle
2111,2.06,idle
2114,2.39,idle
2116,0.09,idle
2118,-2.21,idle
2119,-1.77,idle
2119,0.73,idle
2124,1.94,idle
2127,0.37,idle
2128,-1.63,idle
2130,-1.23,idle
2132,1.0,idle
2133,1.99,idle
2134,0.47,idle
2138,-1.43,idle
2140,-1.42,idle
2143,-0.03,idle
2143,0.66,idle
2146,0.14,idle
2148,-0.21,idle
2150,0.5,idle
2150,1.22,idle
2154,0.52,idle
2156,-1.21,idle
2158,-2.01,idle
2160,-0.77,idle
2162,1.27,idle
2164,1.93,idle
2165,0.66,idle
2168,-0.99,idle
2170,-1.27,idle
2172,-0.18,idle
2173,0.88,idle
2176,0.7,idle
2178,-0.47,idle
2180,-1.24,idle
2182,-0.62,idle
2184,0.95,idle
2186,1.87,idle
2188,0.96,idle
2190,-1.04,idle
2192,-2.05,idle
2194,-1.12,idle
2196,0.45,idle
2198,1.12,idle
2199,1.0,idle
2199,0.89,idle
2204,0.49,idle
2206,-0.84,idle
2208,-2.21,idle
2208,-1.8,idle
2212,0.6,idle
2214,2.71,idle
2216,2.25,idle
2218,-0.35,idle
2220,-2.3,idle
2222,-1.77,idle
2224,0.1,idle
2226,1.19,idle
2228,0.98,idle
2230,0.34,idle
2230,-0.16,idle
2234,-0.55,idle
2236,-0.67,idle
2238,-0.24,idle
2238,0.43,idle
2242,0.56,idle
2244,0.0,idle
2246,-0.38,idle
2248,0.05,idle
2250,0.64,idle
2252,0.28,idle
2253,-0.85,idle
2256,-1.3,idle
2258,-0.19,idle
2260,1.42,idle
2260,1.64,idle
2264,0.07,idle
2266,-1.59,idle
2268,-1.46,idle
2269,0.2,idle
2272,1.35,idle
2274,0.83,idle
2276,-0.38,idle
2278,-0.82,idle
2280,-0.33,idle
2282,0.31,idle
2283,0.58,idle
2286,0.38,idle
2288,-0.21,idle
2290,-0.76,idle
2291,-0.71,idle
2294,-0.0,idle
2296,0.7,idle
2298,0.77,idle
2298,0.47,idle
2302,0.36,idle
2304,-0.01,idle
2306,-1.35,idle
2306,-2.57,idle
2310,-1.24,idle
2312,2.59,idle
2314,5.0,idle
2314,2.32,idle
2318,-3.59,idle
2320,-6.54,idle
2321,-2.88,idle
2324,3.78,idle
2326,6.42,idle
2328,2.65,idle
2328,-2.88,idle
2332,-4.45,idle
2334,-1.7,idle
2336,1.27,idle
2339,1.59,idle
2340,0.45,idle
2342,0.24,idle
2344,0.9,idle
2345,0.53,idle
2348,-1.26,idle
2350,-2.33,idle
2352,-0.89,idle
2352,1.79,idle
2356,2.72,idle
2358,0.81,idle
2360,-1.77,idle
2361,-2.26,idle
2364,-0.58,idle
2366,1.01,idle
2368,1.09,idle
2370,0.46,idle
2372,0.29,idle
2374,0.3,idle
2376,-0.4,idle
2378,-1.51,idle
2380,-1.52,idle
2381,0.34,idle
2384,2.47,idle
2386,2.27,idle
2388,-0.49,idle
2389,-3.0,idle
2392,-2.55,idle
2394,0.51,idle
2396,3.13,idle
2397,2.67,idle
2400,-0.34,idle
2402,-2.83,idle
2404,-2.49,idle
2406,-0.07,idle
2408,1.89,idle
2410,1.93,idle
2411,0.7,idle
2414,-0.55,idle
2416,-1.28,idle
2417,-1.28,idle
2420,-0.47,idle
2422,0.72,idle
2423,1.35,idle
2423,0.9,idle
2428,-0.09,idle
2430,-0.8,idle
2432,-0.99,idle
2432,-0.74,idle
2436,-0.03,idle
2438,0.97,idle
2440,1.55,idle
2442,1.0,idle
2443,-0.61,idle
2446,-2.08,idle
2446,-2.02,idle
2450,-0.22,idle
2452,1.98,idle
2454,2.74,idle
2454,1.36,idle
2458,-1.12,idle
2460,-2.78,idle
2462,-2.34,idle
2463,-0.22,idle
2466,1.92,idle
2468,2.64,idle
2470,1.67,idle
2472,-0.31,idle
2474,-2.27,idle
2476,-3.08,idle
2477,-1.6,idle
2480,1.81,idle
2482,4.35,idle
2484,3.05,idle
2484,-1.47,idle
2488,-4.88,idle
2490,-3.63,idle
2492,0.95,idle
2492,4.13,idle
2496,3.14,idle
2498,-0.14,idle
2500,-1.99,idle
2502,-1.43,idle
2504,-0.59,idle
2506,-0.94,idle
2506,-1.03,idle
2510,0.83,idle
2512,3.31,idle
2514,3.18,idle
2514,-0.36,idle
2518,-4.05,idle
2521,-4.05,idle
2522,-0.4,idle
2524,3.0,idle
2526,3.11,idle
2528,0.9,idle
2528,-0.75,idle
2533,-0.89,idle
2534,-0.83,idle
2536,-1.38,idle
2536,-1.43,idle
2540,0.17,idle
2542,2.34,idle
2544,2.73,idle
2546,0.65,idle
2548,-1.94,idle
2550,-2.66,idle
2551,-1.13,idle
2554,0.88,idle
2556,1.64,idle
2557,0.99,idle
2557,0.01,idle
2562,-0.44,idle
2564,-0.39,idle
2566,-0.3,idle
2566,-0.37,idle
2570,-0.35,idle
2572,0.13,idle
2574,0.87,idle
2575,0.97,idle
2578,-0.19,idle
2580,-1.57,idle
2582,-1.22,idle
2583,0.93,idle
2586,2.49,idle
2588,1.37,idle
2590,-1.62,idle
2591,-3.53,idle
2594,-2.2,idle
2596,1.56,idle
2598,4.35,idle
2600,3.37,idle
2602,-0.53,idle
2604,-3.81,idle
2604,-3.98,idle
2608,-1.46,idle
2610,1.74,idle
2612,3.77,idle
2612,3.41,idle
2616,0.56,idle
2617,-2.97,idle
2620,-4.2,idle
2621,-1.8,idle
2624,2.1,idle
2626,3.76,idle
2628,1.68,idle
2628,-1.74,idle
2632,-2.93,idle
2634,-0.84,idle
2636,2.11,idle
2636,2.64,idle
2640,0.0,idle
2642,-3.04,idle
2644,-2.97,idle
2644,0.53,idle
2648,3.87,idle
2650,3.29,idle
2652,-0.71,idle
2654,-3.84,idle
2656,-2.98,idle
2658,0.51,idle
2660,2.83,idle
2662,2.11,idle
2664,-0.14,idle
2665,-1.44,idle
2668,-1.06,idle
2670,-0.11,idle
2672,0.25,idle
2672,0.06,idle
2676,0.15,idle
2678,0.61,idle
2679,0.53,idle
2680,-0.36,idle
2684,-0.82,idle
2686,-0.14,idle
2688,0.52,idle
2690,-0.04,idle
2692,-0.88,idle
2694,-0.29,idle
2695,1.43,idle
2698,1.88,idle
2700,-0.11,idle
2702,-2.48,idle
2703,-2.36,idle
2706,0.23,idle
2708,2.48,idle
2710,2.16,idle
2712,0.03,idle
2714,-1.52,idle
2716,-1.31,idle
2716,-0.33,idle
2720,0.09,idle
2722,0.08,idle
2724,0.61,idle
2725,1.42,idle
2728,0.96,idle
2730,-1.13,idle
2732,-2.68,idle
2732,-1.51,idle
2736,1.55,idle
2739,3.32,idle
2740,1.89,idle
2742,-1.31,idle
2744,-3.23,idle
2746,-2.27,idle
2746,0.54,idle
2750,2.73,idle
2752,2.4,idle
2754,-0.15,idle
2755,-2.36,idle
2758,-1.82,idle
2761,0.79,idle
2762,2.25,idle
2764,0.72,idle
2766,-1.89,idle
2768,-2.3,idle
2769,0.06,idle
2772,2.47,idle
2774,2.3,idle
2775,-0.11,idle
2778,-2.08,idle
2780,-1.75,idle
2782,-0.03,idle
2782,0.89,idle
2786,0.43,idle
2788,-0.01,idle
2790,0.42,idle
2792,0.87,idle
2794,0.18,idle
2796,-1.22,idle
2798,-1.55,idle
2800,-0.01,idle
2802,1.77,idle
2804,1.46,idle
2806,-0.82,idle
2807,-2.33,idle
2807,-1.0,idle
2807,1.83,idle
2814,2.83,idle
2816,0.69,idle
2818,-2.25,idle
2818,-2.82,idle
2822,-0.69,idle
2824,1.71,idle
2826,2.21,idle
2826,0.94,idle
2830,-0.67,idle
2832,-1.46,idle
2834,-1.11,idle
2836,-0.06,idle
2838,0.8,idle
2840,0.8,idle
2840,0.2,idle
2844,-0.19,idle
2846,-0.11,idle
2848,-0.02,idle
2848,-0.23,idle
2852,-0.44,idle
2854,-0.25,idle
2856,0.24,idle
2856,0.55,idle
2860,0.44,idle
2862,0.11,idle
2864,-0.18,idle
2866,-0.46,idle
2868,-0.63,idle
2870,-0.38,idle
2871,0.34,idle
2874,0.98,idle
2876,0.79,idle
2878,-0.21,idle
2878,-1.04,idle
2882,-0.81,idle
2884,0.2,idle
2886,0.83,idle
2888,0.53,idle
2890,-0.09,idle
2892,-0.27,idle
2892,-0.2,idle
2896,-0.49,idle
2898,-0.78,idle
2900,-0.07,idle
2900,1.49,idle
2904,2.05,idle
2906,0.35,idle
2908,-2.26,idle
2909,-2.94,idle
2912,-0.65,idle
2914,2.4,idle
2916,3.03,idle
2918,0.64,idle
2920,-2.06,idle
2922,-2.3,idle
