Time (ms),EMG Value,Label
2006,-0.65,idle
2006,-0.72,idle
2006,-0.05,idle
2006,0.16,idle
2016,-0.46,idle
2016,-0.9,idle
2016,-0.23,idle
2016,1.04,idle
2016,1.5,idle
2025,0.64,idle
2026,-0.59,idle
2026,-1.02,idle
2026,-0.58,idle
2026,-0.13,idle
2035,-0.11,idle
2035,-0.14,idle
2035,0.24,idle
2036,0.76,idle
2036,0.74,idle
2045,0.11,idle
2045,-0.45,idle
2045,-0.41,idle
2045,-0.11,idle
2045,-0.14,idle
2055,-0.49,idle
2055,-0.5,idle
2055,0.15,idle
2055,0.91,idle
2055,0.96,idle
2064,0.22,idle
2064,-0.49,idle
2064,-0.5,idle
2064,-0.12,idle
2074,-0.07,idle
2074,-0.46,idle
2074,-0.6,idle
2074,-0.01,idle
2074,0.85,idle
2083,1.07,idle
2083,0.41,idle
2083,-0.35,idle
2084,-0.48,idle
2084,-0.21,idle
2093,-0.29,idle
2093,-0.72,idle
2093,-0.7,idle
2093,0.26,idle
2093,1.35,idle
2103,1.34,idle
2103,0.18,idle
2103,-0.91,idle
2103,-0.88,idle
2103,-0.15,idle
2113,0.15,idle
2113,-0.27,idle
2113,-0.54,idle
2113,0.02,idle
2114,0.91,idle
2122,1.04,idle
2122,0.24,idle
2122,-0.55,idle
2122,-0.55,idle
2122,-0.11,idle
2132,-0.08,idle
2132,-0.53,idle
2132,-0.62,idle
2132,0.15,idle
2142,1.12,idle
2142,1.15,idle
2142,0.12,idle
2142,-0.82,idle
2142,-0.67,idle
2152,0.1,idle
2152,0.29,idle
2152,-0.38,idle
2152,-0.88,idle
2152,-0.29,idle
2162,0.88,idle
2162,1.31,idle
2162,0.56,idle
2162,-0.44,idle
2162,-0.64,idle
2171,-0.25,idle
2172,-0.18,idle
2172,-0.63,idle
2172,-0.74,idle
2172,0.15,idle
2181,1.32,idle
2181,1.44,idle
2181,0.26,idle
2181,-0.96,idle
2182,-1.01,idle
2190,-0.19,idle
2190,0.25,idle
2190,-0.14,idle
2190,-0.52,idle
2190,-0.06,idle
2200,0.82,idle
2200,1.0,idle
2200,0.23,idle
2200,-0.54,idle
2200,-0.46,idle
2210,0.03,idle
2210,-0.03,idle
2210,-0.67,idle
2210,-0.85,idle
2220,0.07,idle
2220,1.26,idle
2220,1.34,idle
2220,0.17,idle
2220,-0.92,idle
2230,-0.78,idle
2230,0.12,idle
2230,0.38,idle
2230,-0.38,idle
2230,-0.98,idle
2240,-0.37,idle
2240,0.96,idle
2240,1.49,idle
2240,0.61,idle
2240,-0.63,idle
2250,-0.88,idle
2250,-0.26,idle
2250,0.07,idle
2250,-0.37,idle
2250,-0.71,idle
2259,-0.06,idle
2259,1.07,idle
2260,1.34,idle
2260,0.31,idle
2260,-0.85,idle
2269,-0.84,idle
2270,0.05,idle
2270,0.38,idle
2270,-0.35,idle
2270,-1.0,idle
2279,-0.36,idle
2279,1.03,idle
2279,1.51,idle
2280,0.48,idle
2280,-0.77,idle
2290,-0.8,idle
2290,0.03,idle
2290,0.25,idle
2290,-0.55,idle
2290,-1.1,idle
2299,-0.26,idle
2300,1.26,idle
2300,1.71,idle
2300,0.51,idle
2300,-0.96,idle
2308,-1.1,idle
2308,-0.14,idle
2308,0.4,idle
2308,-0.17,idle
2318,-0.84,idle
2318,-0.41,idle
2318,0.85,idle
2318,1.48,idle
2318,0.76,idle
2328,-0.48,idle
2328,-0.97,idle
2328,-0.59,idle
2328,-0.18,idle
2328,-0.23,idle
2338,-0.28,idle
2338,0.22,idle
2338,0.95,idle
2338,1.01,idle
2338,0.16,idle
2347,-0.74,idle
2348,-0.78,idle
2348,-0.09,idle
2348,0.31,idle
2348,-0.06,idle
2357,-0.59,idle
2357,-0.37,idle
2357,0.5,idle
2358,1.04,idle
2358,0.62,idle
2366,-0.23,idle
2366,-0.55,idle
2366,-0.25,idle
2366,-0.08,idle
2376,-0.44,idle
2376,-0.72,idle
2376,-0.2,idle
2376,0.86,idle
2376,1.33,idle
2386,0.63,idle
2386,-0.46,idle
2386,-0.79,idle
2386,-0.32,idle
2386,-0.01,idle
2395,-0.37,idle
2396,-0.7,idle
2396,-0.17,idle
2396,0.92,idle
2396,1.36,idle
2404,0.62,idle
2404,-0.48,idle
2404,-0.85,idle
2404,-0.44,idle
2404,-0.11,idle
2414,-0.3,idle
2414,-0.45,idle
2414,0.08,idle
2415,0.93,idle
2415,1.05,idle
2424,0.17,idle
2424,-0.71,idle
2424,-0.53,idle
2424,0.3,idle
2424,0.41,idle
2434,-0.6,idle
2434,-1.43,idle
2434,-0.72,idle
2434,1.08,idle
2444,2.06,idle
2444,1.15,idle
2444,-0.59,idle
2444,-1.35,idle
2444,-0.74,idle
2453,-0.01,idle
2453,-0.1,idle
2454,-0.48,idle
2454,-0.08,idle
2454,0.96,idle
2463,1.37,idle
2464,0.5,idle
2464,-0.75,idle
2464,-1.04,idle
2464,-0.34,idle
2472,0.2,idle
2472,-0.09,idle
2472,-0.5,idle
2472,-0.09,idle
2472,0.84,idle
2482,1.09,idle
2482,0.21,idle
2482,-0.76,idle
2482,-0.66,idle
2482,0.19,idle
2492,0.47,idle
2492,-0.32,idle
2492,-1.09,idle
2492,-0.6,idle
2502,0.8,idle
2502,1.55,idle
2502,0.79,idle
2502,-0.55,idle
2502,-0.95,idle
2512,-0.26,idle
2512,0.27,idle
2512,-0.17,idle
2512,-0.83,idle
2512,-0.5,idle
2521,0.72,idle
2522,1.41,idle
2522,0.71,idle
2522,-0.5,idle
2522,-0.77,idle
2531,-0.07,idle
2531,0.29,idle
2531,-0.41,idle
2532,-1.18,idle
2532,-0.67,idle
2541,0.9,idle
2542,1.86,idle
2542,1.11,idle
2542,-0.46,idle
2542,-1.17,idle
2550,-0.66,idle
2550,-0.06,idle
2550,-0.23,idle
2550,-0.59,idle
2560,-0.11,idle
2560,1.03,idle
2560,1.48,idle
2560,0.53,idle
2560,-0.85,idle
2570,-1.16,idle
2570,-0.28,idle
2570,0.46,idle
2570,0.1,idle
2570,-0.67,idle
2579,-0.58,idle
2580,0.51,idle
2580,1.31,idle
2580,0.83,idle
2580,-0.33,idle
2590,-0.85,idle
2590,-0.41,idle
2590,0.07,idle
2590,-0.17,idle
2590,-0.63,idle
2599,-0.33,idle
2599,0.67,idle
2599,1.21,idle
2600,0.59,idle
2600,-0.44,idle
2608,-0.64,idle
2608,-0.01,idle
2608,0.23,idle
2608,-0.49,idle
2608,-1.19,idle
2618,-0.62,idle
2618,0.97,idle
2618,1.87,idle
2618,1.02,idle
2618,-0.6,idle
2628,-1.23,idle
2628,-0.52,idle
2628,0.18,idle
2628,-0.11,idle
2638,-0.7,idle
2638,-0.33,idle
2638,0.89,idle
2638,1.43,idle
2638,0.5,idle
2647,-0.79,idle
2648,-0.86,idle
2648,0.15,idle
2648,0.6,idle
2648,-0.32,idle
2658,-1.37,idle
2658,-0.91,idle
2658,0.85,idle
2658,1.97,idle
2658,1.18,idle
2668,-0.51,idle
2668,-1.2,idle
2668,-0.52,idle
2668,0.15,idle
2668,-0.19,idle
2678,-0.83,idle
2678,-0.44,idle
2678,0.89,idle
2678,1.65,idle
2678,0.85,idle
2686,-0.62,idle
2686,-1.14,idle
2686,-0.41,idle
2686,0.28,idle
2686,-0.07,idle
2696,-0.8,idle
2696,-0.58,idle
2696,0.69,idle
2696,1.61,idle
2696,1.03,idle
2706,-0.43,idle
2706,-1.16,idle
2706,-0.62,idle
2706,0.11,idle
2715,0.0,idle
2716,-0.55,idle
2716,-0.38,idle
2716,0.65,idle
2716,1.34,idle
2726,0.72,idle
2726,-0.5,idle
2726,-0.91,idle
2726,-0.23,idle
2726,0.31,idle
2736,-0.16,idle
2736,-0.95,idle
2736,-0.72,idle
2736,0.63,idle
2736,1.68,idle
2745,1.2,idle
2745,-0.25,idle
2746,-1.13,idle
2746,-0.83,idle
2746,-0.18,idle
2754,-0.08,idle
2754,-0.31,idle
2754,-0.02,idle
2754,0.75,idle
2754,1.0,idle
2764,0.22,idle
2764,-0.63,idle
2764,-0.4,idle
2764,0.53,idle
2764,0.55,idle
2774,-0.81,idle
2774,-1.96,idle
2774,-1.11,idle
2774,1.26,idle
2784,2.7,idle
2784,1.62,idle
2784,-0.76,idle
2784,-1.92,idle
2784,-1.05,idle
