Time (ms),EMG Value,Label
2010,0.03,idle
2010,0.25,idle
2010,0.41,idle
2010,0.24,idle
2018,-0.25,idle
2020,-0.6,idle
2023,-0.32,idle
2024,0.33,idle
2027,0.57,idle
2028,0.09,idle
2028,-0.45,idle
2028,-0.37,idle
2034,0.23,idle
2036,0.56,idle
2038,0.2,idle
2040,-0.46,idle
2042,-0.65,idle
2045,-0.12,idle
2047,0.54,idle
2049,0.61,idle
2051,0.08,idle
2053,-0.43,idle
2054,-0.42,idle
2056,-0.09,idle
2059,0.12,idle
2059,0.13,idle
2062,0.19,idle
2065,0.3,idle
2066,0.13,idle
2067,-0.31,idle
2071,-0.59,idle
2072,-0.31,idle
2074,0.29,idle
2077,0.61,idle
2078,0.38,idle
2080,-0.12,idle
2082,-0.41,idle
2085,-0.3,idle
2086,0.01,idle
2088,0.14,idle
2089,0.02,idle
2092,-0.12,idle
2095,0.02,idle
2097,0.35,idle
2097,0.45,idle
2100,0.04,idle
2103,-0.56,idle
2105,-0.75,idle
2107,-0.27,idle
2108,0.49,idle
2110,0.79,idle
2112,0.37,idle
2113,-0.25,idle
2116,-0.45,idle
2118,-0.22,idle
2121,-0.02,idle
2121,-0.07,idle
2124,-0.08,idle
2125,0.22,idle
2129,0.53,idle
2129,0.29,idle
2133,-0.4,idle
2135,-0.79,idle
2137,-0.35,idle
2137,0.5,idle
2140,0.84,idle
2142,0.31,idle
2145,-0.47,idle
2145,-0.69,idle
2148,-0.24,idle
2151,0.28,idle
2153,0.37,idle
2153,0.14,idle
2157,-0.03,idle
2159,-0.01,idle
2161,0.02,idle
2163,-0.03,idle
2165,-0.12,idle
2167,-0.22,idle
2167,-0.25,idle
2170,-0.1,idle
2172,0.3,idle
2175,0.66,idle
2175,0.54,idle
2179,-0.12,idle
2181,-0.8,idle
2183,-0.89,idle
2183,-0.27,idle
2186,0.55,idle
2189,0.92,idle
2191,0.6,idle
2193,-0.15,idle
2195,-0.7,idle
2197,-0.62,idle
2198,-0.08,idle
2201,0.35,idle
2203,0.34,idle
