Time (ms),EMG Value,Label
2005,-0.02,idle
2005,-0.1,idle
2005,-0.03,idle
2005,0.11,idle
2005,0.14,idle
2015,-0.01,idle
2015,-0.2,idle
2015,-0.24,idle
2015,-0.08,idle
2025,0.14,idle
2025,0.23,idle
2025,0.17,idle
2025,0.05,idle
2025,-0.05,idle
2035,-0.12,idle
2035,-0.17,idle
2035,-0.16,idle
2035,-0.06,idle
2035,0.12,idle
2044,0.25,idle
2045,0.22,idle
2045,0.04,idle
2045,-0.16,idle
2045,-0.24,idle
2054,-0.15,idle
2054,0.05,idle
2054,0.18,idle
2055,0.13,idle
2055,-0.06,idle
2064,-0.15,idle
2064,-0.04,idle
2064,0.16,idle
2064,0.18,idle
2064,-0.03,idle
2074,-0.23,idle
2074,-0.17,idle
2074,0.08,idle
2074,0.19,idle
2074,0.04,idle
2084,-0.15,idle
2084,-0.1,idle
2084,0.14,idle
2084,0.23,idle
2084,0.02,idle
2094,-0.24,idle
2094,-0.23,idle
2094,0.01,idle
2094,0.17,idle
2094,0.09,idle
2104,-0.04,idle
2104,-0.02,idle
2104,0.08,idle
2104,0.09,idle
2104,-0.04,idle
2113,-0.14,idle
2113,-0.09,idle
2113,0.03,idle
2113,0.06,idle
2113,-0.01,idle
2123,-0.03,idle
2123,0.05,idle
2123,0.11,idle
2123,0.07,idle
2123,-0.02,idle
2132,-0.09,idle
2132,-0.1,idle
2132,-0.11,idle
2133,-0.09,idle
2142,0.04,idle
2142,0.21,idle
2142,0.24,idle
2143,0.06,idle
2143,-0.14,idle
2153,-0.2,idle
2153,-0.1,idle
2153,0.0,idle
2153,0.01,idle
2153,0.0,idle
2163,0.08,idle
2163,0.17,idle
2163,0.11,idle
2163,-0.07,idle
2163,-0.18,idle
2173,-0.11,idle
2173,0.04,idle
2173,0.1,idle
2173,0.02,idle
2173,-0.09,idle
2183,-0.08,idle
2183,0.04,idle
2183,0.14,idle
2183,0.11,idle
2183,0.01,idle
2192,-0.07,idle
2192,-0.1,idle
2192,-0.11,idle
2192,-0.09,idle
2193,-0.01,idle
2202,0.13,idle
2202,0.21,idle
2202,0.12,idle
2202,-0.08,idle
2202,-0.17,idle
2212,-0.09,idle
2212,0.02,idle
2212,0.01,idle
2212,-0.05,idle
2212,-0.0,idle
2222,0.14,idle
2222,0.18,idle
2222,-0.0,idle
2222,-0.23,idle
2222,-0.22,idle
2232,0.06,idle
2232,0.31,idle
2232,0.23,idle
2232,-0.12,idle
2232,-0.38,idle
2242,-0.3,idle
