Time (ms),EMG Value,Label
2007,-0.37,idle
2007,0.04,idle
2007,0.39,idle
2007,0.41,idle
2007,0.17,idle
2015,-0.09,idle
2015,-0.19,idle
2016,-0.19,idle
2016,-0.16,idle
2025,-0.1,idle
2025,0.05,idle
2025,0.19,idle
2025,0.18,idle
2025,0.03,idle
2025,-0.08,idle
2035,-0.04,idle
2035,0.04,idle
2035,0.01,idle
2035,-0.08,idle
2045,-0.09,idle
2045,-0.01,idle
2045,0.02,idle
2045,-0.02,idle
2045,-0.02,idle
2055,0.09,idle
2055,0.21,idle
2055,0.15,idle
2055,-0.08,idle
2055,-0.28,idle
2065,-0.23,idle
2065,-0.03,idle
2065,0.1,idle
2065,0.09,idle
2065,0.08,idle
2075,0.18,idle
2075,0.22,idle
2075,0.01,idle
2075,-0.35,idle
2075,-0.46,idle
2085,-0.11,idle
2085,0.38,idle
2085,0.49,idle
2085,0.08,idle
2085,-0.38,idle
2095,-0.38,idle
2095,0.03,idle
2095,0.39,idle
2095,0.32,idle
2095,-0.04,idle
2105,-0.32,idle
2105,-0.33,idle
2105,-0.14,idle
2105,0.08,idle
2105,0.25,idle
2115,0.31,idle
2115,0.22,idle
2115,0.0,idle
2115,-0.23,idle
2115,-0.35,idle
2125,-0.26,idle
2125,-0.03,idle
2125,0.21,idle
2125,0.29,idle
2125,0.19,idle
2135,0.01,idle
2135,-0.1,idle
2135,-0.09,idle
2135,-0.06,idle
2135,-0.11,idle
2145,-0.16,idle
2145,-0.07,idle
2145,0.18,idle
2145,0.33,idle
2145,0.19,idle
2153,-0.13,idle
2153,-0.32,idle
2153,-0.19,idle
2153,0.1,idle
2153,0.24,idle
2163,0.12,idle
2163,-0.11,idle
2163,-0.22,idle
2163,-0.11,idle
2173,0.11,idle
2173,0.21,idle
2173,0.13,idle
2173,-0.04,idle
2173,-0.11,idle
2183,-0.06,idle
2183,-0.01,idle
2183,-0.03,idle
2183,-0.09,idle
2183,-0.08,idle
2193,0.03,idle
2193,0.15,idle
2193,0.19,idle
2193,0.14,idle
2193,0.0,idle
2203,-0.17,idle
2203,-0.28,idle
2203,-0.25,idle
2203,-0.07,idle
2203,0.16,idle
2213,0.33,idle
2213,0.33,idle
2213,0.16,idle
2213,-0.1,idle
2213,-0.33,idle
2223,-0.4,idle
2223,-0.24,idle
2223,0.09,idle
2223,0.37,idle
2223,0.38,idle
2231,0.12,idle
2231,-0.15,idle
2231,-0.2,idle
2231,-0.08,idle
2231,-0.03,idle
2241,-0.08,idle
2241,-0.09,idle
2241,0.05,idle
2241,0.21,idle
2241,0.2,idle
2251,-0.01,idle
2251,-0.2,idle
2251,-0.17,idle
2251,0.04,idle
2261,0.19,idle
2261,0.12,idle
2261,-0.06,idle
2261,-0.18,idle
2261,-0.15,idle
2271,-0.03,idle
2271,0.08,idle
2271,0.14,idle
2271,0.13,idle
2271,0.09,idle
2281,0.01,idle
2281,-0.11,idle
2281,-0.2,idle
2281,-0.18,idle
2281,-0.03,idle
2291,0.15,idle
2291,0.22,idle
2291,0.1,idle
2291,-0.08,idle
2291,-0.12,idle
2301,-0.0,idle
2301,0.09,idle
2301,0.04,idle
2301,-0.11,idle
2301,-0.19,idle
2311,-0.09,idle
2311,0.08,idle
2311,0.2,idle
2311,0.2,idle
2311,0.11,idle
2319,-0.03,idle
2319,-0.18,idle
2319,-0.26,idle
2319,-0.19,idle
2319,-0.02,idle
2331,0.15,idle
2331,0.24,idle
2331,0.23,idle
2331,0.11,idle
2331,-0.09,idle
2339,-0.24,idle
2339,-0.24,idle
2339,-0.11,idle
2339,0.05,idle
2339,0.14,idle
2349,0.14,idle
2349,0.08,idle
2349,0.02,idle
2349,-0.02,idle
2349,-0.03,idle
2359,-0.03,idle
