Time (ms),EMG Value,Label
2009,0.24,idle
2009,0.22,idle
2010,0.1,idle
2010,0.0,idle
2010,-0.07,idle
2019,-0.17,idle
2019,-0.27,idle
2019,-0.22,idle
2019,0.03,idle
2019,0.3,idle
2029,0.33,idle
2029,0.13,idle
2029,-0.08,idle
2029,-0.12,idle
2029,-0.07,idle
2039,-0.1,idle
2039,-0.18,idle
2039,-0.17,idle
2039,0.03,idle
2039,0.26,idle
2048,0.3,idle
2048,0.12,idle
2048,-0.07,idle
2048,-0.14,idle
2048,-0.13,idle
2057,-0.14,idle
2057,-0.13,idle
2057,-0.03,idle
2057,0.15,idle
2067,0.24,idle
2067,0.14,idle
2067,-0.05,idle
2067,-0.14,idle
2067,-0.07,idle
2077,0.03,idle
2077,0.03,idle
2077,-0.07,idle
2077,-0.13,idle
2077,-0.04,idle
2087,0.11,idle
2087,0.15,idle
2087,0.06,idle
2087,-0.03,idle
2087,-0.0,idle
2097,0.04,idle
2097,-0.02,idle
2097,-0.14,idle
2097,-0.17,idle
2097,-0.05,idle
2107,0.1,idle
2107,0.12,idle
2107,0.08,idle
2107,0.1,idle
2108,0.15,idle
2117,0.06,idle
2117,-0.21,idle
2117,-0.4,idle
2117,-0.27,idle
2117,0.13,idle
2127,0.4,idle
2127,0.29,idle
2127,-0.03,idle
2127,-0.19,idle
2127,-0.08,idle
2135,0.05,idle
2135,0.02,idle
2135,-0.09,idle
2136,-0.11,idle
2136,-0.03,idle
2147,0.03,idle
2147,0.04,idle
2147,0.09,idle
2147,0.18,idle
2147,0.17,idle
2155,-0.05,idle
2156,-0.28,idle
2156,-0.27,idle
2156,-0.04,idle
2156,0.15,idle
2167,0.14,idle
2167,0.05,idle
2167,0.04,idle
2167,0.09,idle
2167,0.05,idle
2177,-0.09,idle
2177,-0.19,idle
2177,-0.13,idle
2178,0.04,idle
2178,0.15,idle
2187,0.07,idle
2187,-0.08,idle
2187,-0.09,idle
2187,0.09,idle
2187,0.24,idle
2196,0.15,idle
2196,-0.14,idle
2196,-0.33,idle
2196,-0.23,idle
2196,0.04,idle
2207,0.19,idle
2207,0.15,idle
2207,0.07,idle
2207,0.08,idle
2207,0.1,idle
2216,-0.02,idle
2216,-0.22,idle
2216,-0.3,idle
2216,-0.14,idle
2216,0.11,idle
2227,0.24,idle
2227,0.2,idle
2227,0.1,idle
2227,0.01,idle
2227,-0.07,idle
2236,-0.16,idle
2236,-0.19,idle
2236,-0.1,idle
2236,0.07,idle
2236,0.17,idle
2246,0.12,idle
2246,-0.01,idle
2246,-0.07,idle
2246,-0.01,idle
2255,0.09,idle
2255,0.08,idle
2255,-0.06,idle
2255,-0.2,idle
2256,-0.19,idle
2266,-0.01,idle
2266,0.16,idle
2266,0.19,idle
2266,0.11,idle
2266,0.03,idle
2275,-0.02,idle
2275,-0.08,idle
2275,-0.16,idle
2275,-0.16,idle
2275,-0.04,idle
2285,0.1,idle
2285,0.13,idle
2285,0.04,idle
2286,-0.0,idle
2286,0.08,idle
2295,0.15,idle
2295,0.02,idle
2295,-0.26,idle
2296,-0.36,idle
2296,-0.12,idle
2305,0.25,idle
2305,0.36,idle
2305,0.14,idle
2305,-0.13,idle
2305,-0.16,idle
2314,-0.03,idle
2314,0.04,idle
2314,-0.02,idle
2314,-0.07,idle
2314,-0.01,idle
2324,0.07,idle
2324,0.02,idle
2324,-0.1,idle
2324,-0.07,idle
2324,0.16,idle
2333,0.32,idle
2333,0.13,idle
2334,-0.28,idle
2334,-0.47,idle
2344,-0.21,idle
2344,0.23,idle
2344,0.37,idle
2344,0.13,idle
2344,-0.12,idle
2353,-0.07,idle
2353,0.13,idle
2353,0.11,idle
2354,-0.18,idle
2354,-0.38,idle
2363,-0.18,idle
2363,0.23,idle
2363,0.4,idle
2364,0.17,idle
2364,-0.16,idle
2374,-0.24,idle
2374,-0.04,idle
2374,0.15,idle
2374,0.11,idle
2374,-0.08,idle
2383,-0.17,idle
2384,-0.1,idle
2384,0.02,idle
2384,0.08,idle
2384,0.1,idle
2393,0.15,idle
2393,0.15,idle
2393,0.01,idle
2394,-0.21,idle
2394,-0.31,idle
2403,-0.18,idle
2404,0.06,idle
2404,0.21,idle
2404,0.22,idle
2404,0.15,idle
2413,0.05,idle
2413,-0.09,idle
2413,-0.22,idle
2413,-0.21,idle
2414,-0.02,idle
2423,0.15,idle
2423,0.13,idle
2423,-0.04,idle
2423,-0.1,idle
2423,0.04,idle
2433,0.22,idle
2433,0.17,idle
2433,-0.09,idle
2433,-0.29,idle
2433,-0.22,idle
2444,0.0,idle
2444,0.14,idle
2444,0.12,idle
2444,0.05,idle
2444,0.07,idle
2453,0.11,idle
2454,0.02,idle
2454,-0.17,idle
2454,-0.25,idle
2454,-0.1,idle
2463,0.14,idle
2463,0.21,idle
2463,0.05,idle
2463,-0.13,idle
2463,-0.09,idle
2473,0.1,idle
2473,0.2,idle
2473,0.07,idle
2473,-0.15,idle
2473,-0.23,idle
2483,-0.12,idle
2483,0.02,idle
2484,0.09,idle
2484,0.11,idle
2484,0.14,idle
2493,0.14,idle
2494,0.02,idle
2494,-0.18,idle
2494,-0.24,idle
2494,-0.1,idle
2504,0.08,idle
2504,0.1,idle
2504,0.0,idle
2504,-0.01,idle
2504,0.12,idle
2513,0.22,idle
2513,0.09,idle
2513,-0.19,idle
2514,-0.35,idle
2514,-0.2,idle
2523,0.13,idle
2524,0.3,idle
2524,0.16,idle
2524,-0.08,idle
2524,-0.17,idle
2533,-0.04,idle
2533,0.14,idle
2533,0.17,idle
2534,-0.01,idle
2534,-0.25,idle
2543,-0.3,idle
2543,-0.05,idle
2543,0.27,idle
2543,0.35,idle
2543,0.11,idle
2553,-0.19,idle
2553,-0.22,idle
2553,0.0,idle
2553,0.15,idle
2553,0.01,idle
2563,-0.22,idle
2563,-0.19,idle
2563,0.11,idle
2563,0.34,idle
2563,0.22,idle
2574,-0.1,idle
2574,-0.28,idle
2574,-0.18,idle
2574,0.05,idle
2574,0.17,idle
2582,0.09,idle
2582,-0.07,idle
2582,-0.15,idle
2582,-0.07,idle
2582,0.09,idle
2591,0.2,idle
2592,0.15,idle
2592,-0.03,idle
2592,-0.18,idle
2602,-0.17,idle
2602,-0.04,idle
2602,0.06,idle
2602,0.04,idle
2602,-0.0,idle
2612,0.06,idle
2612,0.16,idle
2612,0.14,idle
2612,-0.04,idle
2612,-0.2,idle
2624,-0.19,idle
2625,-0.06,idle
2625,0.04,idle
2625,0.07,idle
2625,0.1,idle
2631,0.15,idle
2632,0.13,idle
2632,-0.02,idle
2632,-0.2,idle
2632,-0.23,idle
2642,-0.07,idle
2642,0.13,idle
2643,0.16,idle
2643,0.01,idle
2643,-0.11,idle
2651,-0.03,idle
2651,0.14,idle
2651,0.16,idle
2651,-0.02,idle
2651,-0.18,idle
2661,-0.14,idle
2661,-0.0,idle
2661,0.03,idle
2661,-0.05,idle
2661,-0.05,idle
2671,0.13,idle
2671,0.29,idle
2671,0.2,idle
2671,-0.11,idle
2671,-0.38,idle
2681,-0.35,idle
2681,-0.06,idle
2681,0.23,idle
2681,0.31,idle
2681,0.19,idle
2689,0.02,idle
2689,-0.1,idle
2689,-0.16,idle
2689,-0.15,idle
2699,-0.08,idle
2699,0.05,idle
2699,0.13,idle
2699,0.07,idle
2699,-0.05,idle
2709,-0.08,idle
2709,0.03,idle
2709,0.14,idle
2709,0.12,idle
2709,-0.04,idle
2719,-0.19,idle
2719,-0.21,idle
2719,-0.07,idle
2719,0.13,idle
2719,0.23,idle
2729,0.15,idle
2729,-0.04,idle
2729,-0.15,idle
2729,-0.1,idle
2729,0.04,idle
2739,0.07,idle
2739,-0.03,idle
2739,-0.13,idle
2739,-0.06,idle
2739,0.11,idle
2749,0.18,idle
2749,0.07,idle
2749,-0.09,idle
2749,-0.13,idle
2749,-0.04,idle
2759,0.09,idle
2759,0.12,idle
2759,0.0,idle
2759,-0.18,idle
2759,-0.24,idle
2769,-0.06,idle
2769,0.24,idle
2769,0.37,idle
2769,0.2,idle
2769,-0.13,idle
2779,-0.35,idle
2779,-0.28,idle
2779,-0.05,idle
2779,0.11,idle
2779,0.14,idle
2789,0.12,idle
2789,0.14,idle
2789,0.12,idle
2789,0.0,idle
2789,-0.18,idle
2799,-0.28,idle
2799,-0.21,idle
2799,0.01,idle
2799,0.24,idle
2799,0.3,idle
2809,0.12,idle
2809,-0.14,idle
2809,-0.22,idle
2809,-0.07,idle
2809,0.13,idle
2817,0.13,idle
2818,-0.05,idle
2818,-0.19,idle
2818,-0.17,idle
2827,-0.0,idle
2828,0.19,idle
2828,0.29,idle
2828,0.2,idle
2828,-0.05,idle
2837,-0.28,idle
2837,-0.31,idle
2837,-0.12,idle
2838,0.1,idle
2838,0.21,idle
2847,0.17,idle
2847,0.07,idle
2848,-0.01,idle
2848,-0.07,idle
2848,-0.1,idle
2857,-0.07,idle
2857,-0.01,idle
2857,0.04,idle
2857,0.01,idle
2857,-0.06,idle
2867,-0.05,idle
2867,0.08,idle
2867,0.21,idle
2867,0.16,idle
2867,-0.06,idle
2877,-0.25,idle
2877,-0.21,idle
2877,-0.0,idle
2877,0.13,idle
2877,0.08,idle
2887,-0.02,idle
2887,0.01,idle
2887,0.14,idle
2887,0.14,idle
2887,-0.05,idle
2897,-0.27,idle
2897,-0.24,idle
2897,0.02,idle
2897,0.24,idle
2897,0.21,idle
2905,-0.0,idle
2905,-0.16,idle
2905,-0.15,idle
2905,-0.02,idle
2905,0.14,idle
2915,0.2,idle
2915,0.11,idle
2915,-0.11,idle
2915,-0.31,idle
2925,-0.31,idle
2925,-0.04,idle
2925,0.33,idle
2925,0.47,idle
2925,0.24,idle
2935,-0.18,idle
2935,-0.42,idle
2935,-0.31,idle
2935,-0.01,idle
2935,0.19,idle
2946,0.16,idle
2946,0.04,idle
2946,0.02,idle
2946,0.08,idle
2946,0.09,idle
2955,-0.01,idle
2955,-0.15,idle
2955,-0.22,idle
2955,-0.16,idle
2955,0.02,idle
2965,0.22,idle
2965,0.27,idle
2965,0.13,idle
2965,-0.12,idle
2965,-0.25,idle
2975,-0.16,idle
2975,0.05,idle
2975,0.18,idle
2975,0.13,idle
2975,-0.04,idle
2985,-0.19,idle
2985,-0.21,idle
2985,-0.05,idle
2985,0.2,idle
2985,0.37,idle
2995,0.29,idle
2995,-0.04,idle
2995,-0.42,idle
2995,-0.54,idle
2995,-0.25,idle
3005,0.24,idle
3005,0.54,idle
3005,0.44,idle
3005,0.05,idle
3005,-0.29,idle
3015,-0.37,idle
3015,-0.2,idle
3015,0.01,idle
3015,0.12,idle
3015,0.14,idle
3025,0.12,idle
3025,0.07,idle
3025,-0.03,idle
3025,-0.11,idle
3025,-0.09,idle
3035,0.02,idle
3035,0.1,idle
3035,0.05,idle
3035,-0.08,idle
3035,-0.16,idle
3045,-0.1,idle
3045,0.03,idle
3045,0.16,idle
3045,0.21,idle
3045,0.16,idle
3053,-0.03,idle
3053,-0.24,idle
3053,-0.3,idle
3054,-0.11,idle
3054,0.15,idle
3064,0.22,idle
3064,0.08,idle
3064,-0.07,idle
3064,-0.05,idle
3064,0.09,idle
3073,0.16,idle
3074,0.04,idle
3074,-0.19,idle
3074,-0.33,idle
3084,-0.2,idle
3084,0.11,idle
3084,0.35,idle
3084,0.33,idle
3084,0.08,idle
3084,-0.18,idle
3093,-0.28,idle
3093,-0.19,idle
3094,0.0,idle
3094,0.13,idle
3094,0.11,idle
3104,0.01,idle
3104,-0.05,idle
3104,-0.01,idle
3104,0.07,idle
3104,0.1,idle
3113,0.04,idle
3113,-0.07,idle
3114,-0.17,idle
3114,-0.18,idle
3123,-0.05,idle
3123,0.13,idle
3123,0.22,idle
3124,0.14,idle
3124,-0.02,idle
3133,-0.12,idle
3133,-0.09,idle
3133,-0.03,idle
3133,0.01,idle
3133,0.01,idle
3143,-0.01,idle
3143,-0.06,idle
3143,-0.05,idle
3143,0.05,idle
3143,0.19,idle
3153,0.19,idle
3153,0.01,idle
3153,-0.21,idle
3153,-0.27,idle
3153,-0.13,idle
3163,0.09,idle
3163,0.2,idle
3163,0.13,idle
3163,-0.0,idle
3163,-0.02,idle
3173,0.05,idle
3173,0.02,idle
3173,-0.12,idle
3173,-0.19,idle
3173,-0.05,idle
3182,0.14,idle
3182,0.15,idle
3182,-0.04,idle
3182,-0.16,idle
3182,-0.04,idle
3192,0.22,idle
3192,0.31,idle
3192,0.07,idle
3192,-0.31,idle
3192,-0.48,idle
3202,-0.24,idle
3202,0.21,idle
3202,0.45,idle
3202,0.3,idle
3202,-0.02,idle
3211,-0.16,idle
3211,-0.1,idle
3212,-0.05,idle
3212,-0.15,idle
3221,-0.22,idle
3221,-0.06,idle
3221,0.26,idle
3221,0.4,idle
3222,0.19,idle
3231,-0.2,idle
3231,-0.36,idle
3231,-0.13,idle
3231,0.2,idle
3231,0.24,idle
3241,-0.05,idle
3241,-0.31,idle
3241,-0.21,idle
3241,0.14,idle
3241,0.39,idle
3250,0.28,idle
3250,-0.07,idle
3250,-0.33,idle
3250,-0.28,idle
3250,-0.01,idle
3260,0.2,idle
3260,0.16,idle
3260,-0.05,idle
3260,-0.16,idle
3269,-0.05,idle
3270,0.15,idle
3270,0.24,idle
3270,0.1,idle
3270,-0.13,idle
3279,-0.28,idle
3280,-0.23,idle
3280,-0.03,idle
3280,0.19,idle
3280,0.24,idle
3289,0.1,idle
3289,-0.04,idle
3289,-0.04,idle
3289,0.03,idle
3290,-0.0,idle
3299,-0.17,idle
3299,-0.27,idle
3299,-0.1,idle
3299,0.22,idle
3299,0.36,idle
3309,0.15,idle
3309,-0.15,idle
3309,-0.22,idle
3309,-0.03,idle
3309,0.12,idle
3319,0.04,idle
3319,-0.16,idle
3319,-0.19,idle
3319,0.01,idle
3319,0.21,idle
3329,0.2,idle
3329,0.03,idle
3329,-0.09,idle
3329,-0.05,idle
3329,0.01,idle
3339,-0.05,idle
3339,-0.17,idle
3339,-0.14,idle
3339,0.07,idle
3339,0.25,idle
3348,0.18,idle
3348,-0.03,idle
3348,-0.12,idle
3348,-0.03,idle
3348,0.06,idle
3357,-0.02,idle
3357,-0.18,idle
3357,-0.18,idle
3358,0.03,idle
3367,0.21,idle
3367,0.18,idle
3368,0.02,idle
3368,-0.05,idle
3368,0.03,idle
3368,0.07,idle
3378,-0.09,idle
3378,-0.31,idle
3378,-0.3,idle
3378,0.04,idle
3387,0.4,idle
3387,0.44,idle
3387,0.12,idle
3387,-0.24,idle
3387,-0.3,idle
3397,-0.12,idle
3397,0.02,idle
3397,-0.02,idle
3398,-0.07,idle
3398,0.03,idle
3407,0.22,idle
3407,0.27,idle
3407,0.09,idle
3407,-0.14,idle
3407,-0.25,idle
3417,-0.2,idle
3417,-0.05,idle
3417,0.09,idle
3417,0.16,idle
3418,0.13,idle
3427,0.03,idle
3427,-0.06,idle
3427,-0.08,idle
3427,-0.01,idle
3427,0.08,idle
3437,0.09,idle
3437,-0.04,idle
3437,-0.2,idle
3437,-0.21,idle
3437,-0.02,idle
3447,0.22,idle
3447,0.29,idle
3447,0.16,idle
3447,-0.05,idle
3447,-0.19,idle
3457,-0.22,idle
3457,-0.15,idle
3457,0.0,idle
3457,0.14,idle
3457,0.17,idle
3465,0.09,idle
3466,-0.02,idle
3466,-0.07,idle
3466,-0.02,idle
3466,0.04,idle
3476,0.01,idle
3476,-0.07,idle
3476,-0.12,idle
3476,-0.08,idle
3485,0.02,idle
3485,0.11,idle
3486,0.13,idle
3486,0.1,idle
3486,0.03,idle
3486,-0.04,idle
3495,-0.11,idle
3496,-0.14,idle
3496,-0.11,idle
3496,-0.03,idle
3505,0.04,idle
3505,0.09,idle
3505,0.14,idle
3505,0.17,idle
3506,0.11,idle
3515,-0.05,idle
3515,-0.22,idle
3515,-0.28,idle
3515,-0.17,idle
3516,0.04,idle
3525,0.22,idle
3525,0.25,idle
3525,0.17,idle
3525,0.03,idle
3526,-0.09,idle
3535,-0.16,idle
3535,-0.18,idle
3535,-0.13,idle
3535,-0.03,idle
3535,0.08,idle
3545,0.15,idle
3545,0.16,idle
3545,0.1,idle
3545,0.03,idle
3545,-0.06,idle
3555,-0.14,idle
3555,-0.18,idle
3556,-0.11,idle
3556,0.04,idle
3556,0.15,idle
3565,0.11,idle
3565,-0.02,idle
3565,-0.05,idle
3565,0.07,idle
3566,0.17,idle
3575,0.07,idle
3575,-0.19,idle
3575,-0.34,idle
3575,-0.19,idle
3575,0.13,idle
3585,0.32,idle
3585,0.22,idle
3585,-0.0,idle
3585,-0.1,idle
3585,-0.06,idle
3593,-0.0,idle
3594,-0.04,idle
3594,-0.12,idle
3594,-0.13,idle
3603,-0.01,idle
3604,0.12,idle
3604,0.17,idle
3604,0.15,idle
3604,0.09,idle
3613,-0.03,idle
3613,-0.18,idle
3614,-0.24,idle
3614,-0.14,idle
3614,0.05,idle
3623,0.17,idle
3623,0.13,idle
3623,0.04,idle
3624,0.02,idle
3624,0.03,idle
3633,-0.02,idle
3633,-0.1,idle
3633,-0.1,idle
3633,-0.03,idle
3633,0.01,idle
3643,-0.03,idle
3643,-0.04,idle
3643,0.07,idle
3643,0.21,idle
3643,0.22,idle
3653,0.03,idle
3653,-0.24,idle
3653,-0.35,idle
3653,-0.18,idle
3653,0.14,idle
3663,0.32,idle
3663,0.19,idle
3663,-0.09,idle
3663,-0.2,idle
3663,-0.03,idle
3673,0.17,idle
3673,0.14,idle
3673,-0.08,idle
3673,-0.24,idle
3673,-0.15,idle
3683,0.05,idle
3683,0.13,idle
3683,0.06,idle
3684,0.01,idle
3684,0.08,idle
3693,0.15,idle
3694,0.07,idle
3694,-0.15,idle
3694,-0.3,idle
3694,-0.23,idle
3703,0.01,idle
3703,0.21,idle
3703,0.25,idle
3703,0.17,idle
3704,0.05,idle
3713,-0.06,idle
3713,-0.16,idle
3713,-0.22,idle
3713,-0.16,idle
3713,0.02,idle
3723,0.18,idle
3723,0.17,idle
3723,0.03,idle
3723,-0.05,idle
3723,0.01,idle
3733,0.1,idle
3733,0.05,idle
3733,-0.13,idle
3733,-0.27,idle
3733,-0.18,idle
3743,0.09,idle
3743,0.28,idle
3743,0.21,idle
3743,0.0,idle
3743,-0.1,idle
3751,-0.07,idle
3751,-0.03,idle
3751,-0.03,idle
3752,-0.04,idle
3752,-0.02,idle
3762,-0.02,idle
3762,-0.04,idle
3762,0.0,idle
3762,0.13,idle
3762,0.22,idle
3771,0.13,idle
3771,-0.11,idle
