Time (ms),EMG Value,Label
2000,0.05,idle
2000,0.18,idle
2000,0.16,idle
2000,-0.01,idle
2000,-0.16,idle
2010,-0.15,idle
2010,0.0,idle
2010,0.11,idle
2010,0.05,idle
2010,-0.05,idle
2020,-0.03,idle
2020,0.06,idle
2020,0.05,idle
2020,-0.06,idle
2030,-0.07,idle
2030,0.05,idle
2030,0.13,idle
2030,0.01,idle
2030,-0.17,idle
2040,-0.18,idle
2040,0.04,idle
2040,0.24,idle
2040,0.2,idle
2040,-0.04,idle
2050,-0.22,idle
2050,-0.17,idle
2050,0.02,idle
2050,0.14,idle
2050,0.1,idle
2050,0.01,idle
2060,-0.04,idle
2060,-0.02,idle
2060,-0.01,idle
2060,-0.02,idle
2070,-0.03,idle
2070,-0.01,idle
2070,0.04,idle
2070,0.06,idle
2070,0.02,idle
2080,-0.03,idle
2080,-0.04,idle
2080,-0.02,idle
2080,0.01,idle
2080,0.02,idle
2090,0.01,idle
2090,0.01,idle
2090,0.01,idle
2090,0.0,idle
2090,-0.01,idle
2100,-0.02,idle
2100,-0.01,idle
2100,0.0,idle
2100,0.01,idle
2100,0.01,idle
2110,0.01,idle
2110,-0.0,idle
2110,-0.03,idle
2110,-0.05,idle
2110,0.0,idle
2120,0.1,idle
2120,0.1,idle
2120,-0.05,idle
2120,-0.2,idle
2120,-0.13,idle
2130,0.12,idle
2130,0.28,idle
2130,0.15,idle
2130,-0.14,idle
2130,-0.29,idle
2140,-0.15,idle
2140,0.11,idle
2140,0.22,idle
2140,0.12,idle
2140,-0.05,idle
2150,-0.11,idle
2150,-0.06,idle
2150,0.0,idle
2150,0.01,idle
2150,0.0,idle
2160,0.01,idle
2160,0.04,idle
2160,0.04,idle
2160,-0.0,idle
2160,-0.05,idle
2170,-0.05,idle
2170,-0.01,idle
2170,0.03,idle
2170,0.03,idle
2170,0.01,idle
2180,-0.0,idle
2180,-0.01,idle
2180,0.0,idle
2180,0.01,idle
2180,-0.02,idle
2190,-0.06,idle
2190,-0.05,idle
2190,0.04,idle
2190,0.14,idle
2190,0.13,idle
2198,-0.02,idle
2198,-0.18,idle
2198,-0.18,idle
2198,-0.02,idle
2208,0.15,idle
2208,0.17,idle
2208,0.06,idle
2208,-0.07,idle
2208,-0.11,idle
2218,-0.06,idle
2218,-0.0,idle
2218,0.03,idle
2218,0.03,idle
2218,0.04,idle
2228,0.04,idle
2228,0.02,idle
2228,-0.04,idle
2228,-0.11,idle
2228,-0.09,idle
2238,0.03,idle
2238,0.17,idle
2238,0.16,idle
2238,-0.0,idle
2238,-0.18,idle
2248,-0.19,idle
2248,-0.04,idle
2248,0.13,idle
2248,0.17,idle
2248,0.06,idle
2258,-0.06,idle
2258,-0.1,idle
2258,-0.06,idle
2258,-0.0,idle
2258,0.02,idle
2268,0.02,idle
2268,0.03,idle
2268,0.03,idle
2268,0.01,idle
2268,-0.02,idle
2278,-0.04,idle
2278,-0.03,idle
2278,0.0,idle
2278,0.03,idle
2278,0.03,idle
2288,0.01,idle
2288,0.0,idle
2288,-0.01,idle
2288,-0.04,idle
2288,-0.06,idle
2298,0.0,idle
2298,0.1,idle
2298,0.1,idle
2298,-0.06,idle
2298,-0.19,idle
2308,-0.08,idle
2308,0.18,idle
2308,0.26,idle
2308,0.02,idle
2308,-0.27,idle
2318,-0.27,idle
2318,0.02,idle
2318,0.28,idle
2318,0.24,idle
2318,-0.03,idle
2328,-0.22,idle
2328,-0.17,idle
2328,0.0,idle
2328,0.1,idle
2328,0.08,idle
2338,0.06,idle
2338,0.04,idle
2338,-0.01,idle
2338,-0.12,idle
2338,-0.16,idle
2348,-0.04,idle
2348,0.15,idle
2348,0.22,idle
2348,0.08,idle
