Time (ms),EMG Value,Label
2001,0.54,idle
2002,0.77,idle
2002,0.22,idle
2002,-0.73,idle
2002,-1.16,idle
2011,-0.6,idle
2011,0.4,idle
2012,0.88,idle
2012,0.54,idle
2012,-0.07,idle
2022,-0.3,idle
2022,-0.07,idle
2022,0.15,idle
2022,0.05,idle
2031,-0.23,idle
2031,-0.34,idle
2031,-0.2,idle
2031,-0.02,idle
2031,0.09,idle
2041,0.23,idle
2041,0.42,idle
2041,0.48,idle
2041,0.16,idle
2041,-0.39,idle
2051,-0.71,idle
2051,-0.51,idle
2051,-0.06,idle
2051,0.19,idle
2051,0.21,idle
2061,0.35,idle
2061,0.62,idle
2061,0.56,idle
2061,-0.11,idle
2061,-0.88,idle
2071,-0.97,idle
2071,-0.31,idle
2071,0.4,idle
2072,0.57,idle
2072,0.3,idle
2081,0.13,idle
2081,0.21,idle
2081,0.21,idle
2081,-0.17,idle
2081,-0.61,idle
2091,-0.55,idle
2091,0.01,idle
2091,0.42,idle
2091,0.23,idle
2091,-0.19,idle
2101,-0.17,idle
2101,0.36,idle
2101,0.72,idle
2101,0.34,idle
2101,-0.53,idle
2111,-1.01,idle
2111,-0.63,idle
2111,0.2,idle
2111,0.66,idle
2111,0.48,idle
2122,0.08,idle
2122,-0.01,idle
2122,0.17,idle
2122,0.16,idle
2122,-0.25,idle
2131,-0.72,idle
2132,-0.7,idle
2132,-0.08,idle
2132,0.63,idle
2132,0.84,idle
2141,0.49,idle
2141,-0.03,idle
2141,-0.38,idle
2141,-0.48,idle
2141,-0.4,idle
2151,-0.14,idle
2151,0.22,idle
2151,0.38,idle
2151,0.16,idle
2151,-0.22,idle
2161,-0.25,idle
2161,0.18,idle
2161,0.55,idle
2161,0.28,idle
2161,-0.43,idle
2170,-0.76,idle
2170,-0.24,idle
2170,0.52,idle
2170,0.58,idle
2170,-0.15,idle
2180,-0.7,idle
2180,-0.29,idle
2180,0.67,idle
2180,1.04,idle
2180,0.32,idle
2190,-0.73,idle
2190,-1.06,idle
2190,-0.53,idle
2190,0.1,idle
2200,0.32,idle
2200,0.41,idle
2200,0.7,idle
2200,0.84,idle
2200,0.23,idle
2200,-0.9,idle
2210,-1.47,idle
2210,-0.79,idle
2210,0.48,idle
2210,1.03,idle
2210,0.53,idle
2220,-0.12,idle
2220,-0.06,idle
2220,0.42,idle
2220,0.38,idle
2230,-0.45,idle
2230,-1.19,idle
2230,-0.92,idle
2230,0.19,idle
