Time (ms),EMG Value,Label
2000,0.0,idle
2000,-0.04,idle
2000,-0.11,idle
2000,-0.15,idle
2010,-0.07,idle
2010,0.1,idle
2010,0.19,idle
2010,0.09,idle
2011,-0.08,idle
2020,-0.13,idle
2020,-0.02,idle
2020,0.09,idle
2020,0.06,idle
2020,-0.04,idle
2030,-0.07,idle
2030,-0.02,idle
2030,0.01,idle
2030,-0.01,idle
2030,-0.02,idle
2040,0.04,idle
2040,0.11,idle
2040,0.1,idle
2040,-0.0,idle
2040,-0.1,idle
2050,-0.13,idle
2050,-0.1,idle
2050,-0.05,idle
2050,0.02,idle
2050,0.12,idle
2060,0.2,idle
2060,0.17,idle
2060,-0.01,idle
2060,-0.2,idle
2060,-0.26,idle
2070,-0.15,idle
2070,0.04,idle
2070,0.19,idle
2070,0.22,idle
2070,0.1,idle
2080,-0.07,idle
2080,-0.15,idle
2080,-0.09,idle
2080,0.04,idle
2080,0.09,idle
2088,-0.01,idle
2088,-0.14,idle
2088,-0.13,idle
2088,0.04,idle
2088,0.24,idle
2098,0.26,idle
2098,0.03,idle
2098,-0.26,idle
2098,-0.32,idle
2108,-0.09,idle
2108,0.2,idle
2108,0.27,idle
2108,0.07,idle
2108,-0.18,idle
2118,-0.19,idle
2118,0.02,idle
2118,0.2,idle
2118,0.16,idle
2118,-0.03,idle
2128,-0.18,idle
2128,-0.17,idle
2128,-0.04,idle
2128,0.07,idle
2128,0.1,idle
2138,0.08,idle
2138,0.07,idle
2138,0.04,idle
2138,-0.03,idle
2138,-0.1,idle
2148,-0.12,idle
2148,-0.08,idle
2148,0.01,idle
2148,0.08,idle
2148,0.1,idle
2158,0.07,idle
2158,0.04,idle
2158,0.01,idle
2158,-0.04,idle
2158,-0.1,idle
2168,-0.13,idle
2168,-0.05,idle
2168,0.09,idle
2168,0.17,idle
2168,0.08,idle
2178,-0.1,idle
2178,-0.16,idle
2178,-0.01,idle
2178,0.17,idle
2178,0.16,idle
2188,-0.05,idle
2188,-0.23,idle
2188,-0.19,idle
2188,0.02,idle
2188,0.18,idle
2198,0.15,idle
2198,0.01,idle
2198,-0.06,idle
2198,-0.0,idle
2198,0.06,idle
2208,0.0,idle
2208,-0.14,idle
2208,-0.19,idle
2208,-0.06,idle
2208,0.15,idle
2218,0.24,idle
2218,0.14,idle
2218,-0.06,idle
2218,-0.16,idle
2218,-0.11,idle
2229,0.01,idle
2229,0.05,idle
2229,-0.02,idle
2229,-0.08,idle
2229,-0.04,idle
2236,0.1,idle
2236,0.18,idle
2236,0.1,idle
2236,-0.06,idle
2236,-0.14,idle
2246,-0.1,idle
2246,-0.01,idle
2246,0.0,idle
2246,-0.03,idle
2256,-0.01,idle
2256,0.07,idle
2256,0.13,idle
2256,0.08,idle
2256,-0.01,idle
2266,-0.05,idle
2266,-0.02,idle
2266,-0.07,idle
2266,-0.21,idle
2266,-0.21,idle
2276,0.07,idle
2276,0.4,idle
2276,0.41,idle
2276,0.02,idle
2276,-0.37,idle
2286,-0.37,idle
2286,-0.05,idle
2286,0.19,idle
2286,0.14,idle
2286,-0.04,idle
2296,-0.08,idle
2296,0.06,idle
2296,0.17,idle
2296,0.07,idle
2296,-0.1,idle
2304,-0.13,idle
2304,-0.05,idle
2304,-0.01,idle
