Time (ms),EMG Value,Label
2002,0.54,idle
2003,-0.14,idle
2005,-0.65,idle
2007,-0.5,idle
2009,0.06,idle
2011,0.39,idle
2013,0.25,idle
2015,-0.04,idle
2016,-0.14,idle
2019,-0.05,idle
2021,0.06,idle
2022,0.13,idle
2025,0.12,idle
2027,-0.09,idle
2029,-0.37,idle
2031,-0.37,idle
2034,0.12,idle
2035,0.73,idle
2037,0.73,idle
2039,-0.16,idle
2041,-1.17,idle
2043,-1.09,idle
2045,0.26,idle
2047,1.58,idle
2049,1.4,idle
2052,-0.27,idle
2054,-1.76,idle
2056,-1.53,idle
2058,0.14,idle
2060,1.49,idle
2062,1.29,idle
2064,0.04,idle
2066,-0.84,idle
2068,-0.72,idle
2070,-0.15,idle
2072,0.12,idle
2074,0.07,idle
2076,0.12,idle
2078,0.34,idle
2079,0.38,idle
2081,0.03,idle
2083,-0.43,idle
2085,-0.56,idle
2087,-0.26,idle
2089,0.21,idle
2092,0.49,idle
2094,0.47,idle
2096,0.19,idle
2097,-0.2,idle
2099,-0.55,idle
2101,-0.6,idle
2103,-0.21,idle
2105,0.42,idle
2107,0.8,idle
2109,0.6,idle
2111,-0.03,idle
2113,-0.65,idle
2115,-0.84,idle
2117,-0.48,idle
2119,0.2,idle
2121,0.78,idle
2123,0.83,idle
2125,0.3,idle
2127,-0.4,idle
2129,-0.74,idle
2131,-0.55,idle
2133,-0.16,idle
2135,0.16,idle
2137,0.41,idle
2139,0.64,idle
2141,0.61,idle
2143,0.09,idle
2145,-0.76,idle
2147,-1.23,idle
2149,-0.74,idle
2151,0.49,idle
2153,1.42,idle
2155,1.19,idle
2157,0.01,idle
2159,-1.04,idle
2161,-1.21,idle
2163,-0.62,idle
2165,0.17,idle
2168,0.81,idle
2169,1.12,idle
2171,0.85,idle
2173,-0.11,idle
2175,-1.24,idle
2177,-1.61,idle
2179,-0.7,idle
2181,0.86,idle
2183,1.78,idle
2185,1.29,idle
2188,-0.14,idle
2190,-1.32,idle
2192,-1.41,idle
2194,-0.53,idle
2196,0.56,idle
2197,1.12,idle
2199,0.87,idle
2201,0.05,idle
2203,-0.72,idle
2205,-0.89,idle
2207,-0.34,idle
2209,0.42,idle
2211,0.75,idle
2214,0.42,idle
2216,-0.22,idle
2218,-0.59,idle
2219,-0.44,idle
2221,0.01,idle
2223,0.44,idle
2225,0.58,idle
2227,0.26,idle
2229,-0.45,idle
2231,-0.91,idle
2233,-0.47,idle
2235,0.66,idle
2237,1.29,idle
2239,0.58,idle
2241,-0.88,idle
2243,-1.53,idle
2245,-0.65,idle
2247,0.86,idle
2249,1.5,idle
2251,0.78,idle
2253,-0.5,idle
2255,-1.22,idle
2257,-0.95,idle
2259,-0.07,idle
2261,0.75,idle
2263,1.01,idle
2266,0.61,idle
2268,-0.18,idle
2269,-0.83,idle
2272,-0.88,idle
2274,-0.36,idle
2275,0.34,idle
