Time (ms),EMG Value,Label
2002,0.33,idle
2002,0.49,idle
2002,0.01,idle
2002,-0.6,idle
2011,-0.57,idle
2013,0.08,idle
2015,0.63,idle
2016,0.48,idle
2019,-0.11,idle
2019,-0.46,idle
2023,-0.28,idle
2025,0.04,idle
2027,0.14,idle
2029,0.08,idle
2031,0.15,idle
2032,0.26,idle
2035,0.07,idle
2037,-0.39,idle
2038,-0.62,idle
2038,-0.2,idle
2043,0.55,idle
2045,0.79,idle
2047,0.2,idle
2049,-0.56,idle
2051,-0.64,idle
2053,-0.04,idle
2055,0.47,idle
2057,0.34,idle
2059,-0.16,idle
2061,-0.4,idle
2063,-0.18,idle
2065,0.23,idle
2067,0.43,idle
2069,0.28,idle
2071,-0.12,idle
2073,-0.49,idle
2075,-0.55,idle
2077,-0.15,idle
2079,0.48,idle
2081,0.79,idle
2081,0.43,idle
2085,-0.34,idle
2087,-0.83,idle
2089,-0.63,idle
2091,0.05,idle
2093,0.65,idle
2095,0.74,idle
2096,0.27,idle
2099,-0.4,idle
2100,-0.68,idle
2102,-0.34,idle
2105,0.2,idle
2107,0.36,idle
2109,0.1,idle
2110,-0.09,idle
2113,0.05,idle
2115,0.21,idle
2116,0.07,idle
2116,-0.25,idle
2121,-0.37,idle
2123,-0.12,idle
2125,0.25,idle
2126,0.37,idle
2129,0.13,idle
2131,-0.2,idle
2133,-0.28,idle
2135,-0.05,idle
2137,0.2,idle
2139,0.18,idle
2141,-0.04,idle
2143,-0.21,idle
2145,-0.16,idle
2147,0.07,idle
2147,0.21,idle
2151,0.1,idle
2153,-0.11,idle
2155,-0.12,idle
2155,0.08,idle
2159,0.18,idle
2161,-0.04,idle
2162,-0.29,idle
2165,-0.19,idle
2167,0.21,idle
2169,0.38,idle
2171,0.07,idle
2171,-0.36,idle
2175,-0.33,idle
2177,0.13,idle
2179,0.46,idle
2179,0.23,idle
2183,-0.27,idle
2185,-0.4,idle
2186,-0.07,idle
2189,0.2,idle
2191,0.08,idle
2193,-0.09,idle
2195,0.06,idle
2197,0.28,idle
2199,0.12,idle
2201,-0.31,idle
2202,-0.44,idle
2205,0.03,idle
2207,0.55,idle
2209,0.41,idle
2210,-0.32,idle
2213,-0.82,idle
2215,-0.43,idle
2217,0.51,idle
2219,1.06,idle
2221,0.63,idle
2223,-0.39,idle
2225,-1.11,idle
2227,-0.94,idle
2229,0.03,idle
2231,1.01,idle
2233,1.13,idle
2235,0.24,idle
2237,-0.81,idle
2239,-1.02,idle
2241,-0.27,idle
2243,0.57,idle
2245,0.67,idle
2247,0.19,idle
2249,-0.19,idle
2250,-0.27,idle
2253,-0.31,idle
2255,-0.32,idle
2257,0.01,idle
2257,0.58,idle
2261,0.76,idle
2263,0.16,idle
2265,-0.73,idle
2265,-1.0,idle
2269,-0.31,idle
2271,0.64,idle
2273,0.93,idle
2274,0.37,idle
2277,-0.36,idle
2279,-0.58,idle
2281,-0.32,idle
2281,-0.03,idle
2285,0.14,idle
2286,0.28,idle
2289,0.36,idle
2289,0.18,idle
2293,-0.25,idle
2294,-0.53,idle
2296,-0.33,idle
2299,0.21,idle
2300,0.54,idle
2303,0.32,idle
2305,-0.15,idle
2307,-0.37,idle
2309,-0.2,idle
2310,0.05,idle
2310,0.13,idle
2310,0.09,idle
2317,0.07,idle
2319,0.05,idle
2321,-0.06,idle
2322,-0.17,idle
2325,-0.14,idle
2327,0.03,idle
2328,0.23,idle
2328,0.27,idle
2333,0.05,idle
2335,-0.26,idle
2337,-0.36,idle
2337,-0.13,idle
2341,0.2,idle
2343,0.32,idle
2345,0.18,idle
2347,-0.06,idle
2349,-0.2,idle
2351,-0.19,idle
2353,-0.07,idle
2355,0.1,idle
2357,0.2,idle
2358,0.14,idle
2361,-0.07,idle
2363,-0.24,idle
2365,-0.19,idle
2367,0.09,idle
2369,0.39,idle
2371,0.33,idle
2371,-0.15,idle
2371,-0.61,idle
2377,-0.54,idle
2379,0.08,idle
2381,0.72,idle
2383,0.8,idle
2385,0.2,idle
2387,-0.59,idle
2389,-0.92,idle
2391,-0.49,idle
2393,0.3,idle
2395,0.72,idle
2395,0.48,idle
2399,-0.04,idle
2401,-0.27,idle
2403,-0.16,idle
2404,-0.03,idle
2407,-0.1,idle
2409,-0.21,idle
2411,-0.14,idle
2413,0.09,idle
2415,0.32,idle
2417,0.39,idle
2419,0.25,idle
2421,-0.09,idle
2423,-0.47,idle
2425,-0.56,idle
2425,-0.25,idle
2429,0.24,idle
2431,0.52,idle
2433,0.43,idle
2434,0.14,idle
2437,-0.13,idle
2439,-0.32,idle
2441,-0.4,idle
2443,-0.31,idle
2445,0.01,idle
2447,0.41,idle
2449,0.56,idle
2451,0.28,idle
2453,-0.24,idle
2455,-0.58,idle
2456,-0.42,idle
2459,0.1,idle
2461,0.47,idle
2463,0.38,idle
2463,-0.01,idle
2467,-0.31,idle
2469,-0.31,idle
2471,-0.12,idle
2471,0.12,idle
2475,0.28,idle
2477,0.3,idle
2479,0.13,idle
2481,-0.21,idle
2483,-0.5,idle
2485,-0.44,idle
2486,0.04,idle
2489,0.61,idle
2491,0.72,idle
2493,0.18,idle
2493,-0.6,idle
2497,-0.9,idle
2499,-0.34,idle
2500,0.57,idle
2503,0.94,idle
2505,0.42,idle
2507,-0.45,idle
2509,-0.85,idle
2511,-0.5,idle
2513,0.21,idle
2515,0.68,idle
2516,0.61,idle
2519,0.14,idle
2521,-0.37,idle
2523,-0.64,idle
2524,-0.51,idle
2527,-0.0,idle
2529,0.57,idle
2531,0.73,idle
2532,0.3,idle
2535,-0.38,idle
2537,-0.72,idle
2539,-0.47,idle
2541,0.15,idle
2543,0.59,idle
2545,0.5,idle
2547,0.01,idle
2549,-0.4,idle
2551,-0.44,idle
2553,-0.16,idle
2553,0.21,idle
2557,0.41,idle
2559,0.31,idle
2561,-0.05,idle
2561,-0.39,idle
2565,-0.39,idle
2567,-0.06,idle
2569,0.29,idle
2571,0.33,idle
2573,0.1,idle
2575,-0.13,idle
2577,-0.16,idle
2579,-0.05,idle
2581,0.0,idle
2583,-0.06,idle
2583,-0.08,idle
2587,0.05,idle
2589,0.24,idle
