Time (ms),EMG Value,Label
2005,-0.02,idle
2005,-1.15,idle
2005,-2.1,idle
2005,-1.65,idle
2015,0.22,idle
2015,1.82,idle
2015,1.61,idle
2015,0.1,idle
2015,-0.77,idle
2025,-0.14,idle
2025,0.77,idle
2025,0.39,idle
2025,-1.05,idle
2025,-1.75,idle
2035,-0.69,idle
2035,1.05,idle
2035,1.68,idle
2035,0.77,idle
2035,-0.5,idle
2045,-0.95,idle
2045,-0.5,idle
2045,0.15,idle
2045,0.49,idle
2045,0.58,idle
2055,0.56,idle
2055,0.15,idle
2055,-1.06,idle
2055,-2.4,idle
2055,-2.09,idle
2065,0.76,idle
2065,4.2,idle
2065,4.67,idle
2065,0.98,idle
2065,-3.83,idle
2075,-5.43,idle
2075,-2.79,idle
2075,1.09,idle
2075,3.0,idle
2075,2.64,idle
2084,1.72,idle
2085,1.01,idle
2085,-0.27,idle
2085,-2.35,idle
2085,-3.68,idle
2095,-2.47,idle
2095,0.87,idle
2095,3.73,idle
2095,3.71,idle
2095,0.91,idle
2105,-2.22,idle
2105,-3.16,idle
2105,-1.56,idle
2105,0.78,idle
2105,1.9,idle
2115,1.42,idle
2115,0.25,idle
2115,-0.88,idle
2115,-1.66,idle
2115,-1.5,idle
2125,0.08,idle
2125,2.22,idle
2125,2.9,idle
2125,1.05,idle
2125,-1.94,idle
2135,-3.43,idle
2135,-2.22,idle
2135,0.46,idle
2135,2.35,idle
2135,2.37,idle
2144,1.11,idle
2145,-0.25,idle
2145,-1.09,idle
2145,-1.44,idle
2145,-1.34,idle
2154,-0.63,idle
2155,0.54,idle
2155,1.41,idle
2155,1.28,idle
2155,0.38,idle
2163,-0.37,idle
2163,-0.51,idle
2163,-0.41,idle
2163,-0.56,idle
2163,-0.69,idle
2173,-0.22,idle
2174,0.71,idle
2174,1.22,idle
2174,0.71,idle
2174,-0.36,idle
2183,-0.96,idle
2183,-0.67,idle
2183,0.02,idle
2183,0.43,idle
2183,0.49,idle
2193,0.41,idle
2193,0.07,idle
2193,-0.65,idle
2193,-1.19,idle
2203,-0.7,idle
2203,0.79,idle
2203,1.96,idle
2203,1.53,idle
2203,-0.29,idle
2213,-1.87,idle
2213,-1.89,idle
2213,-0.68,idle
2213,0.52,idle
2213,1.05,idle
2223,1.2,idle
2223,1.2,idle
2223,0.68,idle
2223,-0.63,idle
2223,-1.97,idle
2233,-2.08,idle
2233,-0.56,idle
2233,1.44,idle
2233,2.29,idle
2233,1.41,idle
2243,-0.36,idle
2243,-1.65,idle
2243,-1.62,idle
2243,-0.39,idle
2243,1.06,idle
2253,1.52,idle
2253,0.56,idle
2253,-0.96,idle
2253,-1.53,idle
2253,-0.47,idle
2262,1.19,idle
2263,1.65,idle
2263,0.36,idle
2263,-1.3,idle
2263,-1.58,idle
2272,-0.25,idle
2272,1.19,idle
2273,1.25,idle
2273,0.0,idle
2273,-1.1,idle
2282,-0.91,idle
2282,0.26,idle
2282,1.14,idle
2282,0.83,idle
2282,-0.25,idle
2292,-0.94,idle
2292,-0.65,idle
2293,0.0,idle
2293,0.16,idle
2293,-0.1,idle
2302,0.03,idle
2302,0.72,idle
2302,1.11,idle
2302,0.4,idle
2303,-0.9,idle
2312,-1.45,idle
2312,-0.66,idle
2313,0.56,idle
2313,0.88,idle
2313,0.09,idle
2322,-0.7,idle
2322,-0.34,idle
2322,0.92,idle
2322,1.58,idle
2323,0.6,idle
2332,-1.21,idle
2332,-2.02,idle
2332,-1.13,idle
2332,0.35,idle
2332,1.05,idle
2342,0.86,idle
2343,0.62,idle
2343,0.63,idle
2343,0.28,idle
2343,-0.75,idle
2352,-1.46,idle
2352,-0.64,idle
2352,0.99,idle
2353,1.08,idle
2353,-1.16,idle
2362,-2.89,idle
2362,-0.85,idle
2362,3.79,idle
2363,5.77,idle
2363,1.89,idle
2371,-4.48,idle
2371,-6.84,idle
2371,-3.03,idle
2371,2.5,idle
2371,4.35,idle
2382,2.23,idle
2382,0.0,idle
2382,0.01,idle
2383,0.53,idle
2383,-0.8,idle
2392,-2.93,idle
2392,-2.71,idle
2392,0.36,idle
2392,2.88,idle
2392,2.03,idle
2402,-0.56,idle
2402,-1.19,idle
2403,0.72,idle
2403,1.92,idle
2403,0.06,idle
2411,-2.95,idle
2411,-3.28,idle
2411,-0.09,idle
2411,3.29,idle
2411,3.34,idle
2421,0.33,idle
2421,-2.32,idle
2421,-2.17,idle
2421,-0.13,idle
2431,1.26,idle
2431,0.99,idle
2431,0.14,idle
2431,-0.26,idle
2432,-0.55,idle
2441,-1.18,idle
2441,-1.26,idle
2441,0.31,idle
2441,2.62,idle
2441,3.09,idle
2451,0.52,idle
2451,-3.0,idle
2451,-4.02,idle
2451,-1.53,idle
2451,1.96,idle
2461,3.24,idle
2461,1.68,idle
2461,-0.57,idle
2461,-1.41,idle
2461,-0.81,idle
2471,-0.16,idle
2471,-0.09,idle
2471,0.08,idle
2471,0.74,idle
2471,0.88,idle
2481,-0.4,idle
2481,-2.05,idle
2481,-1.79,idle
2481,0.92,idle
2481,3.53,idle
2489,3.05,idle
2489,-0.42,idle
2489,-3.57,idle
2489,-3.51,idle
2489,-0.74,idle
2501,1.79,idle
2501,2.13,idle
2501,1.08,idle
2501,0.41,idle
2501,0.44,idle
2510,0.03,idle
2510,-1.31,idle
2510,-2.34,idle
2511,-1.62,idle
2511,0.55,idle
2520,2.29,idle
2520,2.19,idle
2520,0.68,idle
2520,-0.77,idle
2520,-1.28,idle
2529,-1.12,idle
2529,-0.7,idle
2529,-0.07,idle
2529,0.64,idle
2529,0.92,idle
2539,0.55,idle
2539,0.0,idle
2539,-0.18,idle
2539,-0.13,idle
2549,-0.29,idle
2549,-0.59,idle
2549,-0.37,idle
2549,0.59,idle
2549,1.38,idle
2559,0.67,idle
2559,-1.38,idle
2559,-2.67,idle
2559,-1.25,idle
2559,2.0,idle
2569,3.85,idle
2569,2.21,idle
2569,-1.45,idle
2569,-3.59,idle
2569,-2.43,idle
2579,0.31,idle
2579,1.58,idle
2579,0.71,idle
2579,-0.12,idle
2579,0.78,idle
2588,2.09,idle
2589,1.33,idle
2589,-1.59,idle
2589,-3.75,idle
2589,-2.7,idle
2599,0.63,idle
2599,3.07,idle
2599,2.72,idle
2599,0.63,idle
2599,-0.98,idle
2608,-1.24,idle
2609,-0.94,idle
2609,-0.79,idle
2609,-0.47,idle
2609,0.42,idle
2619,1.3,idle
2619,1.16,idle
2619,0.03,idle
2619,-0.91,idle
2619,-0.69,idle
2628,0.21,idle
2629,0.47,idle
2629,-0.27,idle
2629,-0.94,idle
2629,-0.4,idle
2638,0.91,idle
2639,1.47,idle
2639,0.5,idle
2639,-0.99,idle
2639,-1.41,idle
2648,-0.45,idle
2648,0.73,idle
2648,0.99,idle
2649,0.41,idle
2649,-0.19,idle
2657,-0.46,idle
2657,-0.65,idle
2657,-0.73,idle
2657,-0.21,idle
2667,0.89,idle
2667,1.6,idle
2668,0.99,idle
2668,-0.53,idle
2668,-1.53,idle
2677,-1.24,idle
2677,-0.34,idle
2677,0.2,idle
2677,0.35,idle
2677,0.75,idle
2686,1.32,idle
2686,1.17,idle
2687,-0.1,idle
2687,-1.4,idle
2687,-1.49,idle
2696,-0.69,idle
2696,-0.39,idle
2696,-0.63,idle
