Time (ms),EMG Value,Label
2001,-0.32,idle
2004,0.17,idle
2006,0.28,idle
2008,0.11,idle
2009,0.06,idle
2011,0.18,idle
2014,0.15,idle
2015,-0.16,idle
2017,-0.42,idle
2019,-0.25,idle
2022,0.19,idle
2023,0.38,idle
2025,0.12,idle
2028,-0.21,idle
2030,-0.19,idle
2031,0.06,idle
2033,0.18,idle
2035,0.08,idle
2038,-0.02,idle
2039,-0.07,idle
2041,-0.15,idle
2043,-0.23,idle
2045,-0.11,idle
2047,0.23,idle
2049,0.47,idle
2051,0.31,idle
2053,-0.13,idle
2055,-0.47,idle
2057,-0.44,idle
2059,-0.14,idle
2061,0.18,idle
2063,0.4,idle
2065,0.46,idle
2067,0.23,idle
2069,-0.28,idle
2071,-0.69,idle
2073,-0.52,idle
2075,0.16,idle
2077,0.73,idle
2079,0.61,idle
2081,-0.05,idle
2083,-0.54,idle
2085,-0.43,idle
2087,-0.07,idle
2089,0.09,idle
2091,0.05,idle
2093,0.16,idle
2095,0.4,idle
2097,0.38,idle
2099,-0.12,idle
2101,-0.68,idle
2103,-0.66,idle
2105,0.03,idle
2107,0.68,idle
2109,0.59,idle
2111,-0.05,idle
2113,-0.46,idle
2115,-0.26,idle
2117,0.16,idle
2119,0.24,idle
2121,-0.08,idle
2123,-0.31,idle
2125,-0.13,idle
2127,0.25,idle
2129,0.36,idle
2131,0.09,idle
2133,-0.23,idle
2135,-0.27,idle
2137,-0.04,idle
2139,0.14,idle
2141,0.12,idle
2143,-0.02,idle
2145,-0.1,idle
2148,-0.08,idle
2150,-0.01,idle
2152,0.07,idle
2153,0.18,idle
2155,0.21,idle
2157,0.01,idle
2159,-0.3,idle
2161,-0.41,idle
2163,-0.16,idle
2165,0.22,idle
2167,0.41,idle
2169,0.31,idle
2171,0.05,idle
2174,-0.2,idle
2175,-0.34,idle
2178,-0.33,idle
2180,-0.13,idle
2182,0.23,idle
2183,0.51,idle
2185,0.45,idle
2188,0.0,idle
2190,-0.51,idle
2192,-0.67,idle
2194,-0.31,idle
2195,0.32,idle
2198,0.75,idle
2200,0.58,idle
2201,-0.1,idle
2203,-0.69,idle
2205,-0.61,idle
2207,0.05,idle
2209,0.49,idle
2211,0.23,idle
2214,-0.24,idle
2215,-0.19,idle
2217,0.35,idle
2218,0.57,idle
2221,0.02,idle
2224,-0.76,idle
2225,-0.85,idle
2228,-0.06,idle
2229,0.79,idle
2231,0.85,idle
2234,0.16,idle
2236,-0.46,idle
2237,-0.44,idle
2240,-0.08,idle
2242,-0.06,idle
2243,-0.31,idle
2246,-0.18,idle
2248,0.54,idle
2249,1.0,idle
2251,0.42,idle
2253,-0.76,idle
2255,-1.24,idle
2257,-0.47,idle
2260,0.64,idle
2261,0.9,idle
2263,0.29,idle
2266,-0.25,idle
2267,-0.21,idle
2270,-0.03,idle
2272,-0.17,idle
2274,-0.42,idle
2276,-0.19,idle
2278,0.46,idle
2280,0.82,idle
2282,0.31,idle
2284,-0.64,idle
2286,-0.98,idle
2288,-0.32,idle
2290,0.62,idle
2292,0.88,idle
2294,0.3,idle
2296,-0.41,idle
2298,-0.58,idle
2300,-0.22,idle
2301,0.13,idle
2303,0.17,idle
2305,0.08,idle
2307,0.13,idle
2309,0.17,idle
2311,-0.05,idle
2313,-0.39,idle
2315,-0.32,idle
2317,0.25,idle
2319,0.7,idle
2321,0.39,idle
2323,-0.48,idle
2325,-0.97,idle
2327,-0.51,idle
2329,0.47,idle
2331,1.01,idle
2333,0.64,idle
2335,-0.21,idle
2337,-0.74,idle
2339,-0.59,idle
2341,-0.04,idle
2343,0.33,idle
2345,0.27,idle
2347,0.01,idle
2349,-0.07,idle
2351,0.13,idle
2353,0.32,idle
2355,0.16,idle
2357,-0.33,idle
2359,-0.68,idle
2361,-0.47,idle
2363,0.2,idle
2365,0.73,idle
2367,0.67,idle
2369,0.14,idle
2371,-0.37,idle
2373,-0.56,idle
2375,-0.44,idle
2377,-0.18,idle
2380,0.17,idle
2381,0.51,idle
2383,0.58,idle
2385,0.21,idle
2388,-0.34,idle
2389,-0.59,idle
2391,-0.4,idle
2393,-0.02,idle
2395,0.26,idle
2397,0.4,idle
2400,0.4,idle
2401,0.18,idle
2403,-0.27,idle
2406,-0.64,idle
2407,-0.52,idle
2409,0.1,idle
2411,0.65,idle
2414,0.59,idle
2416,0.02,idle
2418,-0.47,idle
2420,-0.42,idle
2422,-0.0,idle
2424,0.24,idle
2425,0.09,idle
2428,-0.09,idle
2430,0.02,idle
2431,0.21,idle
2434,0.11,idle
2436,-0.23,idle
2437,-0.32,idle
2439,0.01,idle
2442,0.35,idle
2443,0.27,idle
2446,-0.12,idle
2447,-0.34,idle
2449,-0.19,idle
2451,0.12,idle
2453,0.25,idle
2455,0.15,idle
2457,-0.02,idle
2459,-0.14,idle
2461,-0.17,idle
2463,-0.06,idle
2465,0.15,idle
2467,0.22,idle
2469,0.03,idle
2472,-0.26,idle
2473,-0.29,idle
2476,0.03,idle
2478,0.38,idle
2479,0.37,idle
2481,0.02,idle
2483,-0.3,idle
2485,-0.38,idle
2487,-0.3,idle
2490,-0.13,idle
2491,0.22,idle
2493,0.69,idle
2495,0.8,idle
2497,0.17,idle
2499,-0.86,idle
2500,-1.36,idle
2503,-0.68,idle
2505,0.68,idle
2507,1.47,idle
2509,0.97,idle
2511,-0.31,idle
2513,-1.14,idle
2515,-0.84,idle
2517,0.12,idle
2519,0.7,idle
2521,0.38,idle
2523,-0.29,idle
2525,-0.44,idle
2527,0.1,idle
2529,0.6,idle
2531,0.38,idle
2533,-0.36,idle
2535,-0.74,idle
2538,-0.28,idle
2540,0.47,idle
2541,0.58,idle
2544,-0.07,idle
2545,-0.62,idle
2547,-0.31,idle
2549,0.51,idle
2551,0.83,idle
2553,0.2,idle
2556,-0.72,idle
2558,-0.96,idle
2559,-0.31,idle
2561,0.58,idle
2563,0.91,idle
2565,0.46,idle
2568,-0.3,idle
2570,-0.7,idle
2572,-0.44,idle
2573,0.13,idle
2576,0.44,idle
2577,0.27,idle
2579,-0.12,idle
2581,-0.28,idle
2583,-0.06,idle
2585,0.27,idle
2588,0.26,idle
2589,-0.15,idle
2592,-0.51,idle
2594,-0.32,idle
2596,0.34,idle
2598,0.78,idle
2600,0.43,idle
2600,-0.45,idle
2603,-0.93,idle
2606,-0.5,idle
2608,0.38,idle
2610,0.79,idle
2611,0.44,idle
2613,-0.16,idle
2616,-0.38,idle
2618,-0.18,idle
2620,0.02,idle
2622,-0.06,idle
2624,-0.22,idle
2626,-0.12,idle
2628,0.25,idle
2629,0.53,idle
2631,0.39,idle
2634,-0.12,idle
2636,-0.54,idle
2637,-0.58,idle
2640,-0.27,idle
2642,0.19,idle
2643,0.6,idle
2646,0.69,idle
2648,0.28,idle
2649,-0.45,idle
2652,-0.88,idle
2653,-0.58,idle
2655,0.19,idle
2657,0.72,idle
2660,0.58,idle
2661,0.04,idle
2663,-0.34,idle
2666,-0.33,idle
2667,-0.17,idle
2669,-0.09,idle
2672,-0.04,idle
2673,0.18,idle
2675,0.44,idle
2677,0.37,idle
2679,-0.12,idle
2682,-0.6,idle
2683,-0.55,idle
2685,0.03,idle
2687,0.54,idle
2690,0.49,idle
2691,0.07,idle
2694,-0.26,idle
2695,-0.31,idle
2697,-0.2,idle
2699,-0.03,idle
2700,0.16,idle
2703,0.28,idle
2706,0.18,idle
2708,-0.09,idle
2710,-0.31,idle
2712,-0.24,idle
2714,0.1,idle
2716,0.38,idle
2718,0.29,idle
2720,-0.15,idle
2722,-0.53,idle
2724,-0.39,idle
2726,0.23,idle
2728,0.71,idle
2729,0.51,idle
2732,-0.25,idle
2732,-0.81,idle
2736,-0.61,idle
2737,0.16,idle
2739,0.75,idle
2741,0.6,idle
2744,-0.08,idle
2745,-0.52,idle
2748,-0.37,idle
2750,0.01,idle
2752,0.12,idle
2754,0.02,idle
2756,0.08,idle
2758,0.31,idle
2759,0.29,idle
2761,-0.16,idle
2764,-0.62,idle
2766,-0.51,idle
2768,0.16,idle
2770,0.73,idle
2772,0.6,idle
2774,-0.1,idle
2775,-0.63,idle
2778,-0.53,idle
2780,0.03,idle
2781,0.45,idle
2784,0.41,idle
2786,0.05,idle
2787,-0.3,idle
2789,-0.4,idle
2792,-0.18,idle
2794,0.23,idle
2795,0.5,idle
2797,0.33,idle
2799,-0.17,idle
2800,-0.55,idle
2804,-0.42,idle
2806,0.07,idle
2807,0.42,idle
2809,0.36,idle
2812,0.08,idle
2813,-0.12,idle
2815,-0.19,idle
2817,-0.22,idle
2819,-0.15,idle
2821,0.11,idle
2823,0.39,idle
2825,0.31,idle
2827,-0.26,idle
2829,-0.74,idle
2831,-0.42,idle
2834,0.6,idle
2836,1.23,idle
2837,0.57,idle
2840,-0.86,idle
2842,-1.58,idle
2843,-0.72,idle
2845,0.87,idle
2848,1.54,idle
2849,0.69,idle
2851,-0.69,idle
2853,-1.16,idle
2855,-0.42,idle
2857,0.55,idle
2859,0.68,idle
2861,0.01,idle
2864,-0.54,idle
2866,-0.32,idle
2867,0.3,idle
2870,0.51,idle
2872,0.09,idle
2873,-0.38,idle
2875,-0.25,idle
2878,0.27,idle
2879,0.34,idle
2881,-0.3,idle
2883,-0.84,idle
2885,-0.37,idle
2887,0.81,idle
2889,1.38,idle
2891,0.54,idle
2893,-0.97,idle
2895,-1.59,idle
2897,-0.68,idle
2899,0.79,idle
2900,1.36,idle
2903,0.61,idle
2905,-0.55,idle
2908,-0.94,idle
2909,-0.33,idle
2911,0.47,idle
2914,0.6,idle
2915,0.06,idle
2917,-0.48,idle
2919,-0.46,idle
2922,-0.0,idle
2923,0.4,idle
2925,0.42,idle
2928,0.17,idle
2929,-0.12,idle
2931,-0.33,idle
2934,-0.38,idle
2935,-0.2,idle
2937,0.12,idle
2939,0.34,idle
2941,0.32,idle
2943,0.15,idle
2945,-0.02,idle
2947,-0.15,idle
2950,-0.31,idle
2951,-0.37,idle
2954,-0.15,idle
2956,0.3,idle
2958,0.56,idle
2960,0.36,idle
2962,-0.14,idle
2963,-0.47,idle
2966,-0.39,idle
2967,-0.08,idle
2969,0.19,idle
2971,0.29,idle
2973,0.24,idle
2975,0.06,idle
2977,-0.15,idle
2980,-0.21,idle
2981,-0.05,idle
2983,0.05,idle
2986,-0.13,idle
2988,-0.28,idle
2989,0.06,idle
2991,0.67,idle
2993,0.71,idle
2995,-0.17,idle
2997,-1.1,idle
2999,-0.95,idle
3000,0.23,idle
3004,1.16,idle
3006,0.88,idle
