Time (ms),EMG Value,Label
2003,-0.42,idle
2004,-0.29,idle
2004,-0.09,idle
2004,-0.06,idle
2004,-0.12,idle
2014,-0.06,idle
2014,0.17,idle
2014,0.34,idle
2014,0.29,idle
2014,0.09,idle
2024,-0.06,idle
2024,-0.09,idle
2024,-0.13,idle
2024,-0.3,idle
2024,-0.48,idle
2034,-0.33,idle
2034,0.26,idle
2034,0.86,idle
2034,0.81,idle
2034,0.01,idle
2043,-0.82,idle
2043,-0.79,idle
2043,0.05,idle
2044,0.71,idle
2044,0.39,idle
2053,-0.5,idle
2054,-0.81,idle
2054,-0.1,idle
2054,0.82,idle
2054,0.87,idle
2062,0.1,idle
2062,-0.56,idle
2062,-0.5,idle
2062,-0.12,idle
2072,-0.04,idle
2072,-0.21,idle
2072,-0.13,idle
2072,0.34,idle
2072,0.67,idle
2082,0.43,idle
2082,-0.15,idle
2082,-0.45,idle
2082,-0.26,idle
2082,-0.04,idle
2092,-0.15,idle
2092,-0.37,idle
2092,-0.19,idle
2092,0.37,idle
2092,0.76,idle
2100,0.56,idle
2100,-0.01,idle
2100,-0.42,idle
2100,-0.46,idle
2100,-0.36,idle
2110,-0.32,idle
2110,-0.19,idle
2110,0.2,idle
2110,0.66,idle
2110,0.71,idle
2120,0.18,idle
2120,-0.38,idle
2120,-0.4,idle
2120,-0.04,idle
2130,0.04,idle
2130,-0.39,idle
2130,-0.67,idle
2130,-0.18,idle
2130,0.78,idle
2140,1.17,idle
2140,0.51,idle
2140,-0.49,idle
2140,-0.84,idle
2140,-0.38,idle
2150,0.09,idle
2150,0.01,idle
2150,-0.27,idle
2150,-0.1,idle
2150,0.48,idle
2160,0.79,idle
2160,0.41,idle
2160,-0.28,idle
2160,-0.64,idle
2160,-0.48,idle
2170,-0.16,idle
2170,0.01,idle
2170,0.11,idle
2170,0.29,idle
2170,0.44,idle
2180,0.29,idle
2180,-0.11,idle
2180,-0.35,idle
2180,-0.2,idle
2180,0.05,idle
2190,0.0,idle
2190,-0.26,idle
2190,-0.3,idle
2190,0.1,idle
2190,0.51,idle
2200,0.45,idle
2200,-0.0,idle
2200,-0.26,idle
2200,-0.07,idle
2200,0.13,idle
2208,-0.1,idle
2208,-0.55,idle
2208,-0.57,idle
2208,0.02,idle
2208,0.7,idle
2218,0.81,idle
2218,0.32,idle
