Time (s),MAV,RMS,WL,ZC,Label
2.6002600260026,0.03830485378726787,0.038347761759271654,0.06318929807317414,0,1
2.7002700270027,0.03866484367334025,0.038697934590719574,0.0659682037586338,0,1
2.8002800280028004,0.03652248472785115,0.03658073934940579,0.06139256036238201,0,1
2.9002900290029,0.03701136555722595,0.037086925200913876,0.06117420080703097,0,1
3.0003000300030003,0.03768039042079362,0.037722165843838265,0.0621025014429096,0,1
3.1003100310031004,0.035815090139675695,0.035849802997230396,0.059954684714974026,0,1
3.2003200320032,0.03603219815985092,0.036072149390230714,0.05900193643761526,0,1
3.3003300330033003,0.038040417062464645,0.038103507580470576,0.056460488939938026,0,1
3.4003400340034005,0.03687716584748175,0.03699087126810451,0.05618642333665665,0,1
3.5003500350035,0.035309839875621155,0.03533406737589074,0.05621132458559337,0,1
3.6003600360036003,0.036242541208596525,0.0362578486852797,0.05752533782567636,0,1
3.700370037003701,0.03534067874019295,0.03538140864043035,0.061938311394951456,0,1
3.8003800380038,0.03394622437962099,0.03397056925948979,0.06189402379967589,0,1
3.900390039003901,0.033460098591672094,0.03347663536473663,0.06093494669547239,0,1
4.000400040004,0.030146266006613427,0.03035873243549334,0.0520635195328187,0,1
4.100410041004101,0.02538673267164616,0.02548749040206876,0.03922703605286461,0,2
4.2004200420042,0.022536288098944857,0.022592428896232693,0.036218270918982234,0,2
4.3004300430043,0.02074569695783443,0.020795093355957712,0.035981999163547815,0,2
4.400440044004401,0.021304669042081236,0.02136881154998755,0.03547251212196818,0,2
4.5004500450045,0.021190113365643814,0.021245988143552996,0.03431832817494159,0,2
4.6004600460046,0.01994782298003096,0.01996812689818073,0.03160905894061149,0,2
4.700470047004701,0.020431030817335084,0.02045406261320728,0.034115548482306315,0,2
4.8004800480048,0.022052330481423996,0.022091827363365187,0.038898417113447534,0,2
4.9004900490049,0.02274874599415901,0.022765905850228647,0.040349117474168916,0,2
5.000500050005001,0.021939899233070482,0.021953574405376756,0.03948704961986029,0,2
5.1005100510051005,0.022253471284816282,0.02227556406376733,0.03941369257232838,0,2
5.2005200520052,0.02303088296827984,0.023049969684087443,0.03974708686084272,0,2
5.300530053005301,0.0229998326312688,0.023042031080203012,0.04023534718997493,0,2
5.4005400540054005,0.02282866704065853,0.022909560343213953,0.03948307331333811,0,2
5.5005500550055,0.021765663973886754,0.0218626894130464,0.03730509156142489,0,2
5.600560056005601,0.022273034184720028,0.022356737284822133,0.03669531645902807,0,2
5.7005700570057005,0.022085957879064075,0.022171927209101563,0.0338295511993087,0,2
5.8005800580058,0.021197594574006384,0.021242345771089452,0.033792687967545636,0,2
5.900590059005901,0.023495280060185017,0.023570712933134005,0.03637579432400534,0,2
6.0006000600060005,0.026102069312118295,0.026141545609155336,0.04044064926127665,0,2
6.1006100610061,0.02827029691871363,0.02830283645152413,0.04489090462846022,0,3
6.200620062006201,0.029295552388139835,0.029308382907114676,0.04632494114601432,0,3
6.300630063006301,0.02986940832992606,0.029889581887619254,0.0455777888638387,0,3
6.4006400640064,0.02883126582692304,0.02889582082836031,0.048109472968509676,0,3
6.500650065006501,0.027337495740464873,0.027350348234623456,0.048997114533766685,0,3
6.600660066006601,0.029197530802811775,0.029260072890881707,0.04962968746847657,0,3
6.7006700670067,0.030749292423662422,0.03076229662973932,0.050137350949019166,0,3
6.800680068006801,0.029140557651813337,0.029205737604538488,0.05226319212037297,0,3
6.900690069006901,0.029242794628732617,0.029317789191320325,0.05364133909797537,0,3
7.000700070007,0.0295748526040347,0.02962414917013639,0.05170908262369889,0,3
7.100710071007101,0.029343358012505937,0.02938796168496757,0.05003797836085641,0,3
7.200720072007201,0.02972201968302393,0.02974893228922456,0.046929840527182506,0,3
7.3007300730073,0.028801136212960158,0.028814459065838155,0.046418154196936,0,3
7.400740074007401,0.028033253220592066,0.028043733538025896,0.049586156829221906,0,3
7.500750075007501,0.028617804061462228,0.028647796827852914,0.05083462022603642,0,3
7.6007600760076,0.030350806130072846,0.03037338461568273,0.05173819548552841,0,3
7.700770077007701,0.030547251705434625,0.030566927101849203,0.0507726765175731,0,3
7.800780078007801,0.029770037340476677,0.02979699004161693,0.0511693548421005,0,3
7.9007900790079,0.028505292660550702,0.02855804091075672,0.04775250107284351,0,3
8.000800080008,0.022279237748617772,0.023104572714543276,0.03978526863699801,0,0
8.1008100810081,0.01575454467048921,0.01610549954461704,0.029822675026876397,0,0
8.200820082008201,0.014410610641189205,0.014424818598733487,0.024160521186996298,0,0
8.3008300830083,0.014369454850605685,0.014378764903265857,0.022975889532170102,0,0
8.4008400840084,0.014786356521066777,0.014800261188522002,0.023345413176581904,0,0
8.500850085008501,0.015559873343377802,0.015567458021313783,0.0246023744134016,0,0
8.6008600860086,0.014899405111689173,0.01494563013179255,0.024269785079706098,0,0
8.7008700870087,0.013824650400659238,0.013844719531035889,0.021505432378967883,0,0
8.800880088008801,0.013931110842037632,0.013950674954076129,0.018828697559495584,0,0
8.9008900890089,0.01396990678390412,0.013987057358429953,0.019829419941245915,0,0
9.000900090009,0.014448509766425043,0.014473543343995978,0.02240379494741593,0,0
9.1009100910091,0.015161755036836495,0.01517201768379476,0.0224559908814837,0,0
9.2009200920092,0.014806380804960668,0.014823215492412832,0.02134436219065317,0,0
9.3009300930093,0.014182555095982612,0.014196849824385823,0.02290524478459748,0,0
9.4009400940094,0.014498350510983603,0.014520297655103856,0.02358367489853589,0,0
9.5009500950095,0.014817599104930657,0.014828457680405267,0.022296476181098583,0,0
9.6009600960096,0.015492105334649451,0.015526179436985445,0.022574825918864574,0,0
9.7009700970097,0.015061323570314781,0.015129133877270542,0.024044394153771582,0,0
9.8009800980098,0.01400515937930063,0.014021559865681833,0.02395974802524741,0,0
9.9009900990099,0.014044936169610809,0.014055374023300149,0.024154930586943416,0,0
0.0,0.01421757594808621,0.014227425864657682,0.02426933758107281,0,0
0.1000100010001,0.014146193104601752,0.014159622919759004,0.024273638472388698,0,0
0.2000200020002,0.013670080213551155,0.01367672963315153,0.02504871931316588,0,0
0.3000300030003,0.013906430705772067,0.013918867937484014,0.025871567922097383,0,0
0.4000400040004,0.013986948355435102,0.013997357494663553,0.025924147547956793,0,0
0.5000500050005,0.014169293580304715,0.01418335982700384,0.02614736940623162,0,0
0.6000600060006,0.014474889956796673,0.014483270683135657,0.025888818612674603,0,0
0.7000700070007001,0.015009438719122135,0.015031822947753534,0.026182325335068684,0,0
0.8000800080008,0.01429878199681482,0.014372672306368208,0.024911627942638695,0,0
0.9000900090009001,0.013924432317628164,0.01397373994670526,0.023442023729552803,0,0
1.000100010001,0.015008947296491,0.01502194265987682,0.024579961818640608,0,0
1.1001100110011002,0.01517366055970947,0.015178051372876315,0.0242311504617594,0,0
1.2001200120012,0.01529732462665553,0.015303739128091555,0.024168205865072692,0,0
1.3001300130013,0.016066419521668776,0.016088089217517577,0.024694891467681203,0,0
1.4001400140014002,0.015510049809747668,0.015573549505336057,0.024636465635701214,0,0
1.5001500150015,0.015207037996858191,0.01525094184273232,0.024998039644570202,0,0
1.6001600160016,0.015779571719959893,0.015795983989574384,0.025445164445195297,0,0
1.7001700170017002,0.015900597423429856,0.015926348441672396,0.026244807707218796,0,0
1.8001800180018002,0.015137199330079785,0.015204011499654595,0.025614585645468497,0,0
1.9001900190019,0.018110334731661962,0.019453299902589434,0.039689420506199335,0,0
2.000200020002,0.02937557801460624,0.030831947045797753,0.05797570323018553,0,0
2.1002100210021,0.03566682408944297,0.0357612851541293,0.058445290715578496,0,1
2.2002200220022003,0.03504758891827615,0.03506760264622429,0.05270828081502411,0,1
2.3002300230023,0.03494711197276544,0.03498216411608632,0.05053777637668201,0,1
2.4002400240024,0.03417182236833058,0.03420266185797581,0.05085931497974421,0,1
2.5002500250025004,0.034296765090423044,0.03433111222037258,0.05425141771703151,0,1
2.6002600260026,0.03615498533937126,0.036215606212874854,0.0584776692764493,0,1
2.7002700270027,0.036652447412043626,0.03669676160469533,0.0634346769959826,0,1
2.8002800280028004,0.03661188486022045,0.036640709150774095,0.06428201036058824,0,1
2.9002900290029,0.03662548598740514,0.03664295958864828,0.05900199886472192,0,1
3.0003000300030003,0.03625340031711447,0.03627773302438351,0.05462770933328708,0,1
3.1003100310031004,0.035069763166576236,0.03511924115890629,0.05252358735397667,0,1
3.2003200320032,0.034543883954986615,0.03458868779965392,0.05624856391081757,0,1
3.3003300330033003,0.037114293070979146,0.037182717920093616,0.06361920545851253,0,1
3.4003400340034005,0.03777510367281931,0.03781627681697101,0.06456103465288382,0,1
3.5003500350035,0.03576220800423564,0.035813700792032076,0.058175883502636666,0,1
3.6003600360036003,0.03665336539980053,0.0367205560895308,0.05629630433029128,0,1
3.700370037003701,0.036942466222082804,0.03700314150163172,0.05998283457366553,0,1
3.8003800380038,0.034182587496785856,0.034248274570954224,0.060430215090000794,0,1
3.900390039003901,0.03417186235361307,0.034254327521542935,0.055303683121248136,0,1
4.000400040004,0.031153890284429605,0.03159977766059628,0.054460004125377146,0,1
4.100410041004101,0.024839629556187157,0.025100201071521926,0.046152099392531794,0,2
4.2004200420042,0.02152585091011031,0.0215654220913713,0.03346841201345084,0,2
4.3004300430043,0.020651803498750735,0.0206687508893659,0.03259958301112164,0,2
4.400440044004401,0.022487675369877523,0.022552162963915386,0.03771598938553511,0,2
4.5004500450045,0.022842453428864155,0.022880610940064893,0.03729992032904028,0,2
4.6004600460046,0.021453640900058253,0.021470965167693076,0.03561489938954049,0,2
4.700470047004701,0.02151256999436278,0.02153447077275592,0.037618479431411396,0,2
4.8004800480048,0.022313376441021892,0.022339866811600103,0.03652766247479407,0,2
4.9004900490049,0.023386722843518674,0.023415248254142748,0.03610679701444596,0,2
5.000500050005001,0.022243013133811544,0.022363897888139684,0.03800688221899891,0,2
5.1005100510051005,0.020233207091229576,0.020358331374941068,0.03762108375976774,0,2
5.2005200520052,0.02238910450081989,0.022598124567353647,0.038651081597579004,0,2
5.300530053005301,0.024279274204321945,0.02429427707035057,0.04111455208688869,0,2
5.4005400540054005,0.02283163648289084,0.022866200383529576,0.037310842344746006,0,2
5.5005500550055,0.021075624717079956,0.021139226610367382,0.03404325006586339,0,2
5.600560056005601,0.020398485089332164,0.02046350028864705,0.036248021603022304,0,2
5.7005700570057005,0.0207208285153064,0.020784099216344755,0.03618256236269811,0,2
5.8005800580058,0.021909301740004546,0.021968630684046853,0.03701592133019332,0,2
5.900590059005901,0.022175165521480595,0.022206007373954385,0.03891111763726324,0,2
6.0006000600060005,0.02325164001438097,0.023399012807487206,0.04110319656292653,0,2
6.1006100610061,0.02771262572822772,0.02789238407201534,0.04488825999723581,0,3
6.200620062006201,0.0289967468222539,0.029045555784825674,0.04530726560907709,0,3
6.300630063006301,0.029495594346336525,0.029569904445240804,0.04738330104709977,0,3
6.4006400640064,0.030248921620625393,0.030298884727045394,0.053513083505637396,0,3
6.500650065006501,0.029526941029187865,0.02956761424100263,0.05220213090163692,0,3
6.600660066006601,0.030952484751431565,0.031012883856500223,0.04542853126654986,0,3
6.7006700670067,0.03141679683307629,0.03144856807697781,0.04598438707740074,0,3
6.800680068006801,0.029820105148482375,0.029853327441695443,0.04903976652466291,0,3
6.900690069006901,0.029484463319853108,0.029515839627146715,0.049957960057677185,0,3
7.000700070007,0.031143189217581312,0.03118859280308176,0.051712789592606,0,3
7.100710071007101,0.0327449568885164,0.03278565173756392,0.053027667503773274,0,3
7.200720072007201,0.029871719544100662,0.030101609871703332,0.04822764069838635,0,3
7.3007300730073,0.027980098217791127,0.028051683330176953,0.043073048233308424,0,3
7.400740074007401,0.029136380794945235,0.02916860467679868,0.04632373675371605,0,3
7.500750075007501,0.0286733542682341,0.02869550451397471,0.050319264741491926,0,3
7.6007600760076,0.029617791685652088,0.029656976254572448,0.04893484104483027,0,3
7.700770077007701,0.029770161266347028,0.02982245069223003,0.044890601930495704,0,3
7.800780078007801,0.028509225361850837,0.028556764867732693,0.04580839160097873,0,3
7.9007900790079,0.028310106029223715,0.028355706143330783,0.05117963014674691,0,3
8.000800080008,0.022905782344892947,0.023781404359761137,0.04496234170355471,0,0
8.1008100810081,0.01608328047018806,0.01641584659663506,0.029393018307262195,0,0
8.200820082008201,0.014798778310526475,0.01481887392188114,0.023153560728315786,0,0
8.3008300830083,0.014805084708960524,0.014815325315280294,0.023892673318533775,0,0
8.4008400840084,0.015160072706604738,0.015176389310668892,0.022720679414088098,0,0
8.500850085008501,0.015373433653964734,0.01538763423032127,0.024066577986489236,0,0
8.6008600860086,0.015531559772028074,0.015547679513019703,0.025346393245737116,0,0
8.7008700870087,0.015169521138010471,0.015195948914655946,0.024739520466235003,0,0
8.800880088008801,0.014732440860403817,0.014745013390181246,0.024899546602354303,0,0
8.9008900890089,0.015732661072476017,0.01576172443458393,0.02666370396195828,0,0
9.000900090009,0.016055130918434975,0.016068956383323108,0.026072419722903376,0,0
9.1009100910091,0.01473940546634323,0.014779806255536538,0.022586503932606604,0,0
9.2009200920092,0.014394373047522207,0.014422788692508612,0.023378023725339314,0,0
9.3009300930093,0.014717999469463892,0.014727029491708385,0.026707307224253112,0,0
9.4009400940094,0.014484241571319776,0.014491879084110761,0.026402459140852305,0,0
9.5009500950095,0.014390135936967162,0.014415859938840987,0.026237978928978382,0,0
9.6009600960096,0.01392184114570904,0.01397040308700421,0.0265246374161533,0,0
9.7009700970097,0.0138802273884927,0.013911407490032087,0.024063905354412114,0,0
9.8009800980098,0.01426796351172201,0.014276216101273456,0.02188620524663801,0,0
9.9009900990099,0.014814995239937323,0.014834747025151146,0.02330348351370822,0,0
0.0,0.015577140544762488,0.015587990476271596,0.024358396575634718,0,0
0.1000100010001,0.015171207764088597,0.015192139704371478,0.02343770366120651,0,0
0.2000200020002,0.014656930477752824,0.01466865696921743,0.022587801980670903,0,0
0.3000300030003,0.01530247665907667,0.015321194496172497,0.023311985480670323,0,0
0.4000400040004,0.01518886512394639,0.015210135186447461,0.025128120255642518,0,0
0.5000500050005,0.014890114193854397,0.01490974868656546,0.024868874910449694,0,0
0.6000600060006,0.015908347970991374,0.01593699751189246,0.02547013855684508,0,0
0.7000700070007001,0.016785579742709597,0.01679521418892937,0.02429279885153518,0,0
0.8000800080008,0.01576558636292458,0.015822485126598812,0.022339187946938996,0,0
0.9000900090009001,0.014439738542905074,0.014448390840422988,0.022313987558655695,0,0
1.000100010001,0.01425863798854416,0.014266457401817208,0.021229649874869493,0,0
1.1001100110011002,0.013231845765228966,0.013274258171159231,0.021351551936355698,0,0
1.2001200120012,0.013021589963954963,0.013058652991487629,0.02235679717774732,0,0
1.3001300130013,0.014050005462490507,0.014071789221251916,0.022650728565386732,0,0
1.4001400140014002,0.013972560107171786,0.01399138397955481,0.022641321537723608,0,0
1.5001500150015,0.013762305859515878,0.013774843388901593,0.023719281526449493,0,0
1.6001600160016,0.013656123845866652,0.013666461393397965,0.023553665041059494,0,0
1.7001700170017002,0.013274720891554239,0.013286956730713647,0.022869520763896214,0,0
1.8001800180018002,0.013822019774008418,0.013855994650471569,0.025066934197616818,0,0
1.9001900190019,0.01814060586326766,0.018903421832915133,0.03764578235148762,0,0
2.000200020002,0.03077708596950328,0.03234198633492887,0.05648452097033818,0,0
2.1002100210021,0.03913043946814916,0.039191718227929495,0.0633231443993387,0,1
2.2002200220022003,0.04006590229797432,0.040122733240584046,0.06651239492878117,0,1
2.3002300230023,0.03952941699693755,0.03962097945824497,0.06595332775716395,0,1
2.4002400240024,0.036891362911277044,0.03692699569088746,0.061640485548996975,0,1
2.5002500250025004,0.03662223792193173,0.036640972949021106,0.06447562660235405,0,1
2.6002600260026,0.038243407667500375,0.03828386776145102,0.06916591825234408,0,1
2.7002700270027,0.037954838551049155,0.0380193699014913,0.06445355320578458,0,1
2.8002800280028004,0.03503383906274045,0.035085448769159824,0.05487023739425571,0,1
2.9002900290029,0.03558364604143405,0.03568272452767845,0.05610142635766693,0,1
3.0003000300030003,0.037293011710237224,0.037345225633087585,0.06234931899387623,0,1
3.1003100310031004,0.03701302398560882,0.03702929009189572,0.06347813656245388,0,1
3.2003200320032,0.0355442377212994,0.03558972426026451,0.05918987727649883,0,1
3.3003300330033003,0.03422372845147177,0.034298178006166795,0.05570335635169178,0,1
3.4003400340034005,0.037136193916988885,0.03732388189003213,0.0592950901488883,0,1
3.5003500350035,0.03858953797257905,0.03865414955738673,0.06303840577676767,0,1
3.6003600360036003,0.03674594793924744,0.03677999397079722,0.0638270006999514,0,1
3.700370037003701,0.0369882559057956,0.03701552495474767,0.06388738193063252,0,1
3.8003800380038,0.03517357876032667,0.03530663349077122,0.05973343427001971,0,1
3.900390039003901,0.03307784804302002,0.033166848191061735,0.057089654615889746,0,1
4.000400040004,0.028003016735925295,0.028658348391943058,0.05076884252806295,0,1
4.100410041004101,0.021433433605348363,0.02158352957256882,0.04062243739454971,0,2
4.2004200420042,0.021530115587047094,0.021602914677414112,0.039129054376206174,0,2
4.3004300430043,0.023641559424170094,0.023694914958038903,0.040754339022510286,0,2
4.400440044004401,0.023267452638376304,0.023314096075647522,0.03835104927462551,0,2
4.5004500450045,0.021999582203885034,0.02201595760722155,0.03915452905431098,0,2
4.6004600460046,0.021926358480195404,0.021961942388367777,0.038099999255542694,0,2
4.700470047004701,0.022087082215414174,0.022139652092470246,0.03555734546116232,0,2
4.8004800480048,0.02204252267955134,0.0220963433956616,0.03665381752472141,0,2
4.9004900490049,0.02201185462942069,0.022055467006744215,0.034585859081035605,0,2
5.000500050005001,0.022335933929483524,0.022362785843150015,0.0372019427534508,0,2
5.1005100510051005,0.022477341791581455,0.022514631339057265,0.03542861624091241,0,2
5.2005200520052,0.021438492366604268,0.02151935666734732,0.03180027158213212,0,2
5.300530053005301,0.021320238937059904,0.021370741745761965,0.03666065988693443,0,2
5.4005400540054005,0.02099724008354593,0.021051536656042164,0.039088429342299995,0,2
5.5005500550055,0.020024096055121853,0.020038594369999857,0.03574099688275349,0,2
5.600560056005601,0.020230540919875355,0.02023792219471374,0.034237455722084614,0,2
5.7005700570057005,0.02044528306117602,0.020455775299754134,0.0351178900571459,0,2
5.8005800580058,0.021531091228332088,0.021571714253991316,0.0334166447152711,0,2
5.900590059005901,0.023830236768903966,0.023903596954637948,0.03541112040072429,0,2
6.0006000600060005,0.02843854627866753,0.028692144940615453,0.045135944478425616,0,2
6.1006100610061,0.03089870222588913,0.03102062177929147,0.04964482932521294,0,3
6.200620062006201,0.028822776721917905,0.02892894977571826,0.04669780800020141,0,3
6.300630063006301,0.027593543040901825,0.027674648632595743,0.04581580032430788,0,3
6.4006400640064,0.028610420291950437,0.02869120270736411,0.048325990094148785,0,3
6.500650065006501,0.029422562173854753,0.02945197810571577,0.04868723285811641,0,3
6.600660066006601,0.029178930463040674,0.029194247981294684,0.04708800030840732,0,3
6.7006700670067,0.029505052964568398,0.029540160551740958,0.047906284424961844,0,3
6.800680068006801,0.03004895015509182,0.030087076376048492,0.046087096472383245,0,3
6.900690069006901,0.029123225550960464,0.029162972749387134,0.04408078820041482,0,3
7.000700070007,0.02763002542420835,0.027668321885232997,0.047994451420427,0,3
7.100710071007101,0.028831237790536413,0.02891484527961098,0.05227532899156926,0,3
7.200720072007201,0.030924223483638907,0.030938251852787663,0.05225232664490157,0,3
7.3007300730073,0.03136109606630296,0.031383628043134576,0.05050195927958093,0,3
7.400740074007401,0.028507048436880646,0.028736870559027964,0.04818580949634524,0,3
7.500750075007501,0.0260896879292984,0.026202244764358392,0.04704765770511401,0,3
7.6007600760076,0.027606333196335667,0.027674812132918305,0.04557336032762418,0,3
7.700770077007701,0.02912901049662279,0.029150961293724995,0.04932310402423,0,3
7.800780078007801,0.028427554204812414,0.028469272914212182,0.0504227792936006,0,3
7.9007900790079,0.0278530171565051,0.02787910561923395,0.046897672746227886,0,3
8.000800080008,0.02370649838611895,0.024338679952228732,0.0425067545265124,0,0
8.1008100810081,0.016945902322026397,0.01723269242675593,0.029821434490050997,0,0
8.200820082008201,0.014006583143112457,0.014064277647135057,0.0235090831246017,0,0
8.3008300830083,0.01296306793478748,0.012970825332698317,0.02353694771176701,0,0
8.4008400840084,0.013527272496099642,0.01355563457568665,0.023091969126427705,0,0
8.500850085008501,0.014180935588457864,0.01419875318227287,0.023254208008544698,0,0
8.6008600860086,0.015206718973456006,0.015251239096505907,0.023219250588921617,0,0
8.7008700870087,0.014865314025212642,0.014955455300954365,0.023025399880317723,0,0
8.800880088008801,0.014167711831682679,0.014223356904233113,0.0229353210014725,0,0
8.9008900890089,0.015132760945588929,0.015166509358288671,0.0238263930352465,0,0
9.000900090009,0.015706311991440413,0.015726315394344253,0.026050551399979204,0,0
9.1009100910091,0.015258112553337658,0.015303115735174082,0.026714864742030317,0,0
9.2009200920092,0.014435869033171813,0.014474139421433824,0.024030555172411705,0,0
9.3009300930093,0.014506944167048706,0.014524679782226387,0.02272030674532618,0,0
9.4009400940094,0.014976358765029531,0.014989389037566246,0.023137347547399184,0,0
9.5009500950095,0.014850708768693552,0.014869190645923108,0.0247123190729521,0,0
9.6009600960096,0.013856222286420122,0.013880467627797162,0.024641611077162597,0,0
9.7009700970097,0.01385728650124387,0.013881196661854122,0.022336099893712304,0,0
9.8009800980098,0.0137361354084252,0.01377510164229215,0.02294244336784771,0,0
9.9009900990099,0.01356132459217956,0.013588567412162416,0.025178846671441803,0,0
0.0,0.014441839403072122,0.014459733315791526,0.024648490870645405,0,0
0.1000100010001,0.013733586258042576,0.013784300449444531,0.02356503634140211,0,0
0.2000200020002,0.013011827975597594,0.013024715653596083,0.02444432506387651,0,0
0.3000300030003,0.013316076238821943,0.013331713659949954,0.024864650215927996,0,0
0.4000400040004,0.01343623356485384,0.013462853980048154,0.025198338236225384,0,0
0.5000500050005,0.014358736199675363,0.014410512112886343,0.02460276672854216,0,0
0.6000600060006,0.01467305012910297,0.014705127000256675,0.024713730399720364,0,0
0.7000700070007001,0.014820322506882384,0.014852270357384999,0.02725191176039571,0,0
0.8000800080008,0.014728620939291628,0.014785900637108254,0.027430127148428504,0,0
0.9000900090009001,0.013659574709471132,0.01374384777515075,0.026054518006954477,0,0
1.000100010001,0.014600401145819624,0.014724613143448417,0.025825599846676088,0,0
1.1001100110011002,0.0145320974115088,0.014629878788767583,0.0238323949279119,0,0
1.2001200120012,0.014037655139078247,0.014073913643923531,0.022383202978968786,0,0
1.3001300130013,0.015040095295994474,0.015054088193256715,0.024130196816416892,0,0
1.4001400140014002,0.015089137458540867,0.015107356351074987,0.024332325289957404,0,0
1.5001500150015,0.014851376321145077,0.014870561251703093,0.0239749786342241,0,0
1.6001600160016,0.014934600180164957,0.01495556231566848,0.023957706005369395,0,0
1.7001700170017002,0.015355816927144255,0.015375067295497728,0.02390399554244492,0,0
1.8001800180018002,0.015349701445536516,0.015362506390592764,0.02445621786961132,0,0
1.9001900190019,0.017916305177437697,0.01863469815654901,0.03724990022901831,0,0
2.000200020002,0.02812715894569801,0.029431435556227303,0.0530999607717688,0,0
2.1002100210021,0.0365903320991368,0.036660438564535734,0.06303120406433803,0,1
2.2002200220022003,0.038837622151726835,0.03888271472123157,0.06361010892672206,0,1
2.3002300230023,0.03823702939950195,0.038297778224019405,0.06257878494283492,0,1
2.4002400240024,0.03920674513984689,0.03932837238471548,0.0636051316561326,0,1
2.5002500250025004,0.04124004203018465,0.04126461376664737,0.0649369539583301,0,1
2.6002600260026,0.040752504082550434,0.04077767112350158,0.06415752448528869,0,1
2.7002700270027,0.03789844322116745,0.038052224513553355,0.05784943260716846,0,1
2.8002800280028004,0.03511989873728411,0.035137115204748666,0.059093464596509576,0,1
2.9002900290029,0.03526773092837847,0.03527775423153405,0.05912804752468228,0,1
3.0003000300030003,0.035410314372773255,0.0354365307139193,0.05759253961612565,0,1
3.1003100310031004,0.034222618235203166,0.034279515925960756,0.05892226259747859,0,1
3.2003200320032,0.032164753459598246,0.03218480154630581,0.06044876228249329,0,1
3.3003300330033003,0.03382422463410984,0.03391664183352016,0.05780998740385186,0,1
3.4003400340034005,0.03677551287523353,0.036797846129167235,0.05779325437129873,0,1
3.5003500350035,0.03632020242696566,0.03637762253582194,0.061895136104282225,0,1
3.6003600360036003,0.03604890299041017,0.036113022154423545,0.06144491717123455,0,1
3.700370037003701,0.038145374892540336,0.0382073266472984,0.06295181621688015,0,1
3.8003800380038,0.038401493107330854,0.038467861634369466,0.0628756403758354,0,1
3.900390039003901,0.036684672824875315,0.036751735556081105,0.05632330803650784,0,1
4.000400040004,0.029809178778682516,0.030555481531302154,0.0496610440661055,0,1
4.100410041004101,0.021152754763366213,0.021457450991346397,0.038557311506829596,0,2
4.2004200420042,0.019879766439083416,0.019941231499658176,0.032203334084831906,0,2
4.3004300430043,0.021524898532822426,0.021556214216043066,0.03753168035542068,0,2
4.400440044004401,0.02279102956768439,0.022838764718158603,0.04037181089612165,0,2
4.5004500450045,0.022640091182893906,0.02268827946707677,0.03563417979426217,0,2
4.6004600460046,0.02144396829382196,0.021473112743314694,0.035607193411670894,0,2
4.700470047004701,0.021950704574702752,0.021980296481613013,0.03588093257114757,0,2
4.8004800480048,0.022749050225890403,0.022761585660225472,0.03704084334595868,0,2
4.9004900490049,0.022444179130677998,0.022490272138577464,0.037339874611959284,0,2
5.000500050005001,0.021191596025034305,0.021250379099552696,0.03545453344092059,0,2
5.1005100510051005,0.020028439113899933,0.020049885923192005,0.03395777666731048,0,2
5.2005200520052,0.02092972227599236,0.02101001908893875,0.03307272054064379,0,2
5.300530053005301,0.02222564161004061,0.022282905155314236,0.03499955625978181,0,2
5.4005400540054005,0.021435136989512445,0.021481978237811544,0.03603486206001828,0,2
5.5005500550055,0.021037990470616143,0.021046936867092438,0.032891507212429075,0,2
5.600560056005601,0.020827647883225504,0.020850840699375123,0.032769243110420884,0,2
