TimeStamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1.59109806251104e+15,0,-0,0,0,-8,-8,1,2
1.59109806251104e+15,7,-3,-7,-3,-8,-8,-2,-2
1.59109806251104e+15,-11,1,-2,5,13,13,2,-1
1.59109806251104e+15,10,-4,0,-5,-17,-17,-13,0
1.59109806253305e+15,-20,2,-3,10,8,8,10,-3
1.59109806253305e+15,9,-10,-11,-18,-26,-26,-12,-1
1.59109806253433e+15,-1,1,1,-6,2,2,-4,1
1.59109806253433e+15,0,9,3,11,16,16,7,3
1.5910980625569e+15,-14,-7,-1,-1,-18,-18,-5,-7
1.5910980625569e+15,9,8,0,11,23,23,-1,-2
1.5910980625569e+15,2,-5,1,-17,-6,-6,0,-1
1.5910980625569e+15,-7,-3,-15,7,-2,-2,-4,-2
1.59109806257116e+15,-7,-2,-1,-9,6,6,-5,-3
1.59109806257116e+15,14,2,0,3,-22,-22,0,6
1.59109806257116e+15,-5,-0,0,-4,14,14,-5,-4
1.59109806257116e+15,-5,-1,5,6,-11,-11,3,-2
1.5910980625938e+15,-4,-3,-2,-5,-6,-6,0,0
1.5910980625938e+15,4,-1,-5,-4,0,0,-3,-1
1.5910980625938e+15,-4,4,2,14,4,4,2,0
1.5910980625938e+15,2,-0,4,-9,1,1,2,-2
1.59109806261664e+15,-3,-4,-10,-2,-9,-9,0,-3
1.59109806261664e+15,2,-2,1,-3,4,4,-4,-6
1.59109806261715e+15,-1,-5,4,-2,-36,-36,-5,1
1.59109806261715e+15,5,8,0,2,24,24,8,5
1.59109806263112e+15,0,2,3,5,12,12,-17,2
1.59109806263112e+15,-1,1,-5,-11,18,18,7,-1
1.59109806263813e+15,4,5,6,18,3,3,0,-5
1.59109806263813e+15,-3,-7,3,-9,-26,-26,-4,-4
1.59109806265335e+15,-1,-1,-5,-1,-9,-9,3,1
1.59109806265335e+15,6,7,8,12,14,14,7,2
1.59109806265335e+15,-1,-2,-3,-5,-1,-1,-7,-2
1.59109806265335e+15,-3,-7,-4,-14,-13,-13,-5,-3
1.59109806267632e+15,-1,2,5,7,3,3,1,-3
1.59109806267632e+15,-1,1,-3,8,-5,-5,0,-1
1.59109806267728e+15,-4,-1,-3,-11,7,7,3,-2
1.59109806267728e+15,-1,-0,-2,7,-4,-4,1,-1
1.59109806269823e+15,-4,2,-4,0,4,4,9,-1
1.59109806269823e+15,-2,-6,-10,-8,-17,-17,-3,1
1.59109806269922e+15,-3,-2,-3,-12,18,18,-11,-5
1.59109806269922e+15,4,6,9,8,11,11,1,0
1.59109806271348e+15,1,-5,0,-1,-20,-20,-10,-5
1.59109806271348e+15,-6,4,2,5,11,11,15,1
1.59109806271348e+15,4,-3,-1,-4,-26,-26,3,6
1.59109806271348e+15,-4,-3,-7,-18,18,18,-5,-3
1.5910980627367e+15,5,6,9,13,9,9,-3,-1
1.5910980627367e+15,-12,-4,1,5,-13,-13,-11,-4
1.5910980627367e+15,-3,-1,-1,-2,0,0,-1,1
1.5910980627367e+15,-1,-3,0,4,-13,-13,-3,-5
1.59109806275023e+15,7,4,0,-7,3,3,13,10
1.59109806275023e+15,6,-0,-2,-12,5,5,2,-8
1.5910980627586e+15,-9,-7,-1,4,-10,-10,-22,-11
1.5910980627586e+15,-8,-6,-3,-11,-9,-9,-3,0
1.59109806277358e+15,1,-0,-3,-2,10,10,-4,-1
1.59109806277358e+15,7,1,-4,-7,2,2,8,7
1.59109806277358e+15,8,7,5,7,4,4,12,2
1.59109806277358e+15,1,-0,2,-10,-4,-4,6,2
1.5910980627967e+15,2,-2,-15,-10,-9,-9,11,6
1.5910980627967e+15,-17,-11,-3,0,-6,-6,-33,-12
1.5910980627967e+15,5,3,6,5,-5,-5,7,1
1.5910980627967e+15,-6,-5,-6,-3,-9,-9,-11,-3
1.59109806281054e+15,0,8,8,2,22,22,9,1
1.59109806281054e+15,9,3,-6,3,-5,-5,17,5
1.59109806281827e+15,-10,-6,-7,-8,4,4,-10,-9
1.59109806281827e+15,1,5,2,10,8,8,0,4
1.59109806283301e+15,1,-8,-8,-13,-18,-18,-11,-7
1.59109806283301e+15,7,5,7,5,3,3,-1,3
1.59109806283396e+15,-7,7,19,4,9,9,14,4
1.59109806283396e+15,6,-11,-32,-18,-18,-18,-7,3
1.59109806285596e+15,-8,-7,3,6,-17,-17,-20,-13
1.59109806285596e+15,19,7,19,-1,7,7,-4,1
1.59109806285696e+15,-6,3,-37,-4,19,19,28,11
1.59109806285696e+15,-29,-2,4,-4,10,10,6,-11
1.59109806287852e+15,17,-0,27,10,-31,-31,-20,-6
1.59109806287852e+15,-38,-0,-32,-7,41,41,33,3
1.59109806287952e+15,-23,-11,-6,-17,-8,-8,-8,-7
1.59109806287952e+15,12,8,-1,4,1,1,22,9
1.59109806289309e+15,-3,-5,-10,-4,-14,-14,6,-3
1.59109806289309e+15,21,3,24,5,-6,-6,-26,-2
1.59109806290876e+15,14,2,-3,-7,0,0,-1,7
1.59109806290876e+15,-4,-7,-4,-7,-9,-9,-22,-8
1.59109806291636e+15,-2,12,23,24,14,14,14,6
1.59109806291636e+15,-2,-7,-5,-6,-16,-16,-5,-7
1.5910980629174e+15,-6,-3,-10,-3,2,2,-4,-5
1.5910980629174e+15,6,9,19,21,3,3,7,-2
1.59109806293892e+15,-3,-3,-6,-9,7,7,-6,-2
1.59109806293892e+15,-2,-7,-25,-6,-7,-7,-11,-3
1.59109806294092e+15,-15,-6,-12,-8,-4,-4,-2,-1
1.59109806294092e+15,12,5,43,15,-26,-26,-12,-5
1.59109806296192e+15,5,-1,-43,-14,28,28,13,4
1.59109806296192e+15,5,4,-2,-2,3,3,16,6
1.59109806296293e+15,-10,-8,5,-7,-5,-5,-20,-15
1.59109806296293e+15,1,2,12,8,-2,-2,-1,1
1.59109806297631e+15,-9,-1,6,-5,-3,-3,1,-1
1.59109806297631e+15,11,-1,5,-2,-17,-17,-8,-1
1.59109806298406e+15,12,11,10,7,14,14,14,9
1.59109806298406e+15,-11,-6,-14,-10,-2,-2,6,-3
1.59109806299885e+15,-2,-2,-1,6,-6,-6,-10,-3
1.59109806299885e+15,-4,1,0,13,3,3,-16,-5
1.59109806300085e+15,7,-3,1,0,-9,-9,-13,-3
1.59109806300085e+15,-13,4,-16,2,14,14,21,11
1.59109806302167e+15,-5,-9,-11,-14,-8,-8,-16,-9
1.59109806302167e+15,-8,3,16,3,-2,-2,6,-2
1.59109806302923e+15,-1,2,-4,6,0,0,3,-1
1.59109806302923e+15,17,1,-15,-16,4,4,5,2
1.59109806303626e+15,-4,2,8,3,-1,-1,-4,1
1.59109806303626e+15,-10,-10,-2,-8,-16,-16,-29,-6
1.59109806304309e+15,9,-9,1,-5,-28,-28,-22,-11
1.59109806304309e+15,3,7,4,9,27,27,1,-1
1.59109806305936e+15,-12,-7,-7,-13,-3,-3,4,-4
1.59109806305936e+15,6,1,4,5,-3,-3,-2,-2
1.59109806306027e+15,-2,5,-6,-6,14,14,22,10
1.59109806306027e+15,0,-4,0,1,-14,-14,-16,-5
1.59109806308265e+15,-3,7,0,0,11,11,23,3
1.59109806308265e+15,10,-9,-5,-6,-16,-16,-29,-9
1.59109806308366e+15,2,2,7,-10,6,6,1,6
1.59109806308366e+15,-16,4,4,26,5,5,2,-5
1.59109806309631e+15,6,5,-2,-14,10,10,17,10
1.59109806309631e+15,4,-3,-11,-5,-10,-10,-5,-1
1.59109806310303e+15,-7,-0,3,2,1,1,-2,-1
1.59109806310303e+15,18,-0,5,1,-13,-13,-4,4
1.59109806311927e+15,-11,-6,11,9,-7,-7,-31,-15
1.59109806311927e+15,-3,-0,-25,-11,8,8,24,6
1.59109806312021e+15,20,3,3,2,-5,-5,-5,1
1.59109806312021e+15,-20,-5,-4,-4,-4,-4,2,-1
1.59109806314164e+15,5,-1,2,2,0,0,-14,-6
1.59109806314164e+15,2,-5,10,-4,-18,-18,-17,-6
1.59109806314329e+15,-29,-2,-2,10,6,6,-2,-2
1.59109806314329e+15,-4,-0,-12,-4,2,2,8,1
1.59109806315634e+15,1,-2,10,-12,-6,-6,-1,-2
1.59109806315634e+15,1,13,-7,20,24,24,25,3
1.59109806316289e+15,6,8,10,2,4,4,21,3
1.59109806316289e+15,-4,-17,-35,-24,-17,-17,-24,-8
1.59109806318656e+15,-5,-0,5,3,-8,-8,-8,6
1.59109806318656e+15,-2,-6,-15,-17,-5,-5,-2,3
1.59109806318758e+15,15,9,7,10,0,0,10,7
1.59109806318758e+15,-28,-1,-4,0,7,7,15,0
1.59109806320154e+15,-14,-3,1,8,0,0,1,-15
1.59109806320154e+15,0,-2,16,3,-10,-10,-17,-5
1.59109806320252e+15,-3,-0,-24,4,5,5,6,6
1.59109806320252e+15,19,-2,-10,-22,-1,-1,2,6
1.59109806321565e+15,-10,-5,-7,-3,-7,-7,-1,-4
1.59109806321565e+15,8,16,22,11,17,17,32,6
1.59109806322961e+15,11,-9,0,-11,-8,-8,-38,-14
1.59109806322961e+15,-2,2,22,11,-5,-5,-3,-15
1.5910980632387e+15,2,-9,-35,-11,-7,-7,-9,-1
1.5910980632387e+15,68,21,20,-1,6,6,15,26
1.59109806325308e+15,38,22,46,-7,12,12,23,31
1.59109806325308e+15,-101,-27,-12,5,-12,-12,-18,-44
1.59109806326202e+15,34,-0,-7,-2,-4,-4,-7,-27
1.59109806326202e+15,87,34,5,10,16,16,38,73
1.59109806326366e+15,10,-22,-61,-32,-15,-15,-29,-11
1.59109806326366e+15,-27,1,9,19,6,6,-5,-18
1.59109806327639e+15,65,6,-8,-28,5,5,6,6
1.59109806327639e+15,-78,-7,-4,37,2,2,14,-23
1.59109806328281e+15,35,3,16,13,-12,-12,-26,-13
1.59109806328281e+15,33,7,36,-3,-13,-13,-11,12
1.59109806329951e+15,-17,-0,-8,1,11,11,0,-5
1.59109806329951e+15,14,-7,-1,-13,-13,-13,-25,-1
1.59109806330051e+15,-37,-4,-5,9,1,1,-1,-4
1.59109806330051e+15,58,3,-22,-21,4,4,0,-3
1.591098063322e+15,-23,18,29,31,12,12,35,28
1.591098063322e+15,-33,-7,9,-1,0,0,-7,-16
1.591098063323e+15,10,5,-13,4,3,3,6,21
1.591098063323e+15,-22,-14,-22,-12,-6,-6,-14,-20
1.59109806333626e+15,-2,-11,-2,-5,-16,-16,-33,-20
1.59109806333626e+15,-24,-14,-14,-6,-5,-5,-21,-20
1.59109806334289e+15,14,-1,0,-16,-8,-8,5,3
1.59109806334289e+15,42,13,18,8,-1,-1,7,16
1.59109806335839e+15,47,14,-2,-3,3,3,12,34
1.59109806335839e+15,-13,-9,-27,-6,-6,-6,5,-13
1.59109806336066e+15,-57,-11,-9,-1,-3,-3,3,-21
1.59109806336066e+15,42,8,-7,-7,13,13,-2,17
1.59109806338188e+15,-22,-3,-5,0,0,0,16,-7
1.59109806338188e+15,-12,-8,3,17,-12,-12,-32,-17
1.59109806338288e+15,-51,-8,-2,-2,5,5,-1,-8
1.59109806338288e+15,17,5,17,4,-4,-4,-8,0
1.59109806339673e+15,-9,-9,-4,-22,-2,-2,-8,-16
1.59109806339673e+15,11,8,1,15,2,2,9,7
1.59109806341028e+15,20,6,-1,3,4,4,7,2
1.59109806341028e+15,-16,-6,-18,2,-5,-5,-7,-6
1.59109806341936e+15,-5,10,-1,6,19,19,30,24
1.59109806341936e+15,-5,-11,-5,-17,-6,-6,-23,-13
1.59109806342031e+15,-8,-6,-1,4,-6,-6,-12,-18
1.59109806342031e+15,4,9,19,11,-3,-3,4,12
1.59109806344184e+15,-7,5,0,12,3,3,7,5
1.59109806344184e+15,-18,-2,3,-9,7,7,9,-8
1.5910980634432e+15,9,-1,3,5,-8,-8,-8,-11
1.5910980634432e+15,6,5,7,1,6,6,7,8
1.59109806346312e+15,-14,-6,-10,-4,2,2,-8,-8
1.59109806346312e+15,-17,-10,-19,-19,-2,-2,2,-12
1.59109806347105e+15,-8,-1,-1,20,-3,-3,-5,-6
1.59109806347105e+15,11,-1,-8,-14,-8,-8,-1,14
1.59109806347903e+15,-8,-1,21,14,-10,-10,-15,-11
1.59109806347903e+15,7,3,2,-8,5,5,6,2
1.59109806348002e+15,9,3,7,-5,3,3,9,-4
1.59109806348002e+15,-17,-2,-12,-4,3,3,12,1
1.59109806350892e+15,1,-11,-13,-15,-14,-14,-23,-4
1.59109806350892e+15,0,-0,4,-7,-1,-1,5,2
1.59109806350993e+15,-6,-1,3,5,0,0,-10,-8
1.59109806350993e+15,-5,1,-2,10,2,2,-2,-10
1.59109806351566e+15,0,2,-3,-1,-3,-3,3,7
1.59109806351566e+15,-13,-0,3,-2,2,2,9,-2
1.59109806353124e+15,5,-1,-6,-10,-2,-2,1,4
1.59109806353124e+15,6,-1,-1,0,-5,-5,-7,-3
1.59109806353908e+15,-6,1,5,9,-1,-1,-1,1
1.59109806353908e+15,-1,-1,-7,-8,1,1,-3,0
1.59109806354013e+15,3,2,6,-10,1,1,5,3
1.59109806354013e+15,-1,-5,-9,-12,-6,-6,-6,-1
1.59109806356186e+15,-4,2,4,0,2,2,6,1
1.59109806356186e+15,-1,1,1,4,-2,-2,3,-3
1.59109806356263e+15,1,-1,-1,-2,0,0,-2,-1
1.59109806356263e+15,2,-1,2,1,-6,-6,-8,5
1.59109806357481e+15,-5,-3,-6,-3,-2,-2,-4,-4
1.59109806357481e+15,0,-0,1,-5,0,0,0,1
1.59109806358397e+15,2,2,3,-3,-1,-1,8,3
1.59109806358397e+15,0,7,2,13,10,10,5,0
1.59109806360665e+15,0,-2,-2,-2,-5,-5,-7,-3
1.59109806360665e+15,-4,-4,0,0,-7,-7,-11,-5
1.59109806360759e+15,2,4,2,6,2,2,5,1
1.59109806360759e+15,1,-3,-4,-7,-4,-4,-1,0
1.59109806362166e+15,-3,-4,-5,-11,-4,-4,0,-1
1.59109806362166e+15,2,-0,-2,3,-3,-3,3,0
1.59109806362269e+15,2,1,-5,-2,3,3,0,2
1.59109806362269e+15,-3,-1,-11,-3,0,0,9,4
1.59109806363541e+15,-5,2,10,-2,6,6,0,-6
1.59109806363541e+15,0,8,23,-3,6,6,22,5
1.59109806364397e+15,3,-8,-10,-5,-10,-10,-25,-7
1.59109806364397e+15,3,-2,-11,-3,-3,-3,-3,2
1.59109806365891e+15,0,-4,-2,4,-9,-9,-14,-2
1.59109806365891e+15,-3,-0,7,1,-2,-2,0,-5
1.59109806366091e+15,-2,4,10,0,3,3,10,0
1.59109806366091e+15,-2,3,14,-4,1,1,6,3
1.59109806368156e+15,-6,-2,-27,9,5,5,0,-2
1.59109806368156e+15,2,-2,-2,-10,1,1,-7,-4
1.59109806368811e+15,-3,2,6,0,0,0,6,0
1.59109806368811e+15,-3,-5,-1,-8,-9,-9,-6,-5
1.59109806369563e+15,0,1,-6,-1,3,3,3,5
1.59109806369563e+15,0,-3,-3,-6,-5,-5,-9,-2
1.59109806370352e+15,0,5,12,9,3,3,3,2
1.59109806370352e+15,-2,-6,-35,-4,1,1,0,-4
1.59109806371945e+15,-4,-7,-39,-3,-5,-5,-9,1
1.59109806371945e+15,1,4,62,1,-6,-6,-15,-5
1.59109806372045e+15,0,-3,20,0,-9,-9,-15,-11
1.59109806372045e+15,-5,2,10,6,-1,-1,-1,-3
1.59109806374188e+15,1,5,26,1,2,2,4,-2
1.59109806374188e+15,-2,-7,-52,-7,4,4,0,4
1.59109806374257e+15,2,1,0,-3,1,1,5,2
1.59109806374257e+15,-4,-6,-5,-26,0,0,1,-4
1.59109806376452e+15,2,1,-16,3,1,1,5,4
1.59109806376452e+15,1,1,-5,-9,0,0,1,3
1.59109806376616e+15,-5,-12,-20,-24,-7,-7,-14,-5
1.59109806376616e+15,1,-3,-7,2,-5,-5,-14,-5
1.59109806378705e+15,-2,-0,24,-2,-6,-6,-9,-7
1.59109806378705e+15,1,6,19,16,-2,-2,6,2
1.59109806378805e+15,4,8,8,14,8,8,11,7
1.59109806378805e+15,-5,-2,-13,3,1,1,-1,1
1.59109806380926e+15,-3,5,22,7,1,1,6,2
1.59109806380926e+15,0,-9,-34,0,-7,-7,-13,-6
1.59109806381027e+15,-5,3,0,10,5,5,9,1
1.59109806381027e+15,0,1,9,4,-2,-2,-5,-3
1.59109806381567e+15,1,1,-15,13,0,0,2,0
1.59109806381567e+15,1,8,35,12,4,4,3,1
1.59109806382389e+15,1,-10,-31,-19,-6,-6,-8,-3
1.59109806382389e+15,5,7,18,13,1,1,3,1
1.59109806383905e+15,1,-4,-13,-17,-2,-2,1,-2
1.59109806383905e+15,-1,-2,-9,-9,1,1,-1,2
1.59109806384007e+15,-4,-0,8,5,-4,-4,-4,-4
1.59109806384007e+15,-1,1,-5,2,3,3,1,2
1.59109806386194e+15,1,2,15,-1,-5,-5,2,1
1.59109806386194e+15,-6,-6,-14,12,-9,-9,-18,-10
1.591098063863e+15,2,3,3,-2,5,5,7,4
1.591098063863e+15,-2,-3,-9,-1,-4,-4,-7,-1
1.591098063875e+15,-2,6,20,7,3,3,5,0
1.591098063875e+15,1,-3,-34,1,2,2,3,0
1.59109806388394e+15,1,4,17,7,0,0,-2,-3
1.59109806388394e+15,2,3,3,-4,4,4,12,1
1.59109806389919e+15,-3,-4,-3,-13,-1,-1,3,-1
1.59109806389919e+15,-3,-7,-6,-8,-10,-10,-19,-8
1.59109806390019e+15,1,-0,-5,12,-4,-4,-3,1
1.59109806390019e+15,-2,-2,-1,-6,-3,-3,1,-2
1.59109806392253e+15,0,-0,3,-7,3,3,0,1
1.59109806392253e+15,-5,-0,-4,5,0,0,0,0
1.59109806392353e+15,-2,-3,-7,-9,3,3,4,-3
1.59109806392353e+15,0,4,15,13,-1,-1,-4,-2
1.59109806393485e+15,-1,-6,-15,-20,-4,-4,-1,-3
1.59109806393485e+15,-1,-2,-2,-8,-4,-4,7,-2
1.59109806394408e+15,0,-0,4,-4,-1,-1,-3,0
1.59109806394408e+15,-3,-3,-16,0,1,1,-4,-3
1.5910980639589e+15,-5,-3,-8,8,-4,-4,-10,-6
1.5910980639589e+15,2,5,11,-2,5,5,8,5
1.5910980639653e+15,0,-2,-8,-2,-1,-1,0,-1
1.5910980639653e+15,0,-3,3,-10,-4,-4,-4,-1
1.5910980639819e+15,2,3,8,4,0,0,-1,0
