TimeStamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1.59112012370567e+15,0,-2,-12,-3,-1,-1,-3,-1
1.59112012370567e+15,0,-0,3,-1,-2,-2,-2,0
1.59112012372099e+15,-1,-2,-11,-2,-1,-1,-2,1
1.59112012372099e+15,-1,-1,-6,0,1,1,-1,-3
1.59112012372253e+15,2,-0,-6,-1,0,0,2,0
1.59112012372253e+15,1,-1,3,0,-1,-1,-2,-5
1.59112012373482e+15,-7,-1,-6,-1,-2,-2,1,2
1.59112012373482e+15,4,-0,-3,-1,0,0,-1,1
1.5911201237432e+15,0,-2,-3,-1,-3,-3,-4,-3
1.5911201237432e+15,-3,-1,-3,1,0,0,-2,-3
1.59112012376566e+15,1,-2,-7,-2,-1,-1,-1,-2
1.59112012376566e+15,-4,-2,-3,-2,-2,-2,-1,-5
1.5911201237676e+15,-1,-1,-1,-4,-1,-1,0,1
1.5911201237676e+15,1,-0,-2,-3,0,0,-1,1
1.59112012378088e+15,0,-1,0,-1,-1,-1,-3,-4
1.59112012378088e+15,-1,-1,1,1,-1,-1,-1,0
1.59112012378188e+15,-2,-1,-3,0,0,0,-2,-5
1.59112012378188e+15,1,2,6,1,-2,-2,0,5
1.59112012379492e+15,2,-0,-1,-1,-1,-1,-2,0
1.59112012379492e+15,-6,-2,-3,-3,-2,-2,-1,0
1.59112012380304e+15,-2,-1,2,-3,-1,-1,-1,0
1.59112012380304e+15,-3,-2,-8,-2,-1,-1,-1,-4
1.59112012381695e+15,-2,-0,0,-1,0,0,-1,-2
1.59112012381695e+15,3,-0,1,-2,0,0,-4,-2
1.59112012382558e+15,-2,-1,-4,-2,0,0,-1,-2
1.59112012382558e+15,-1,-0,-2,-2,1,1,0,3
1.59112012384092e+15,3,-0,3,-1,-1,-1,1,-3
1.59112012384092e+15,-5,-2,-1,1,-3,-3,-3,-2
1.59112012384264e+15,-1,-0,-3,1,-3,-3,-1,-1
1.59112012384264e+15,-2,-1,-3,-1,0,0,-2,-1
1.59112012385466e+15,-4,-1,-2,-2,0,0,-1,-2
1.59112012385466e+15,-1,1,1,1,-1,-1,1,0
1.59112012386298e+15,-1,-0,2,-2,-1,-1,0,0
1.59112012386298e+15,-1,-2,-2,-1,-2,-2,-1,-3
1.59112012387643e+15,0,-0,-2,1,-1,-1,0,1
1.59112012387643e+15,0,-0,-1,-1,-1,-1,-1,0
1.59112012388623e+15,0,-1,-11,-2,0,0,-1,0
1.59112012388623e+15,-1,-2,1,-4,-1,-1,-2,-4
1.59112012390152e+15,-1,1,8,-1,0,0,-2,-1
1.59112012390152e+15,-2,-0,3,-2,0,0,0,0
1.59112012390253e+15,-3,-1,0,1,-1,-1,-3,0
1.59112012390253e+15,-4,-2,-11,-7,-1,-1,-2,-1
1.59112012392323e+15,0,-1,-3,1,-3,-3,-2,-2
1.59112012392323e+15,0,-3,-11,0,-3,-3,0,-2
1.59112012392965e+15,0,2,9,3,-1,-1,1,1
1.59112012392965e+15,1,3,8,4,3,3,1,-2
1.59112012393726e+15,1,4,0,3,1,1,1,-1
1.59112012393726e+15,-2,-1,0,-5,-4,-4,-1,-2
1.59112012394541e+15,-3,-7,-20,-15,-5,-5,-2,-1
1.59112012394541e+15,-3,-1,15,-2,-1,-1,-3,-1
1.59112012396107e+15,1,2,-7,4,2,2,0,-5
1.59112012396107e+15,3,3,-2,4,2,2,1,2
1.59112012396206e+15,-1,-0,5,4,-4,-4,-1,-2
1.59112012396206e+15,0,-3,-12,-7,-2,-2,0,1
1.59112012398303e+15,0,-1,8,-5,-1,-1,-3,-6
1.59112012398303e+15,-9,-9,-18,-4,-5,-5,-2,-3
1.59112012398502e+15,1,-2,-15,-4,-2,-2,-3,0
1.59112012398502e+15,1,5,23,1,0,0,2,1
1.59112012399668e+15,-7,-1,6,-5,2,2,-3,-3
1.59112012399668e+15,0,2,6,2,1,1,0,-1
1.59112012401198e+15,-2,-0,-5,5,1,1,3,-3
1.59112012401198e+15,-1,-1,-11,4,-2,-2,-1,-1
1.59112012402099e+15,-3,-3,-9,-4,-4,-4,-2,-2
1.59112012402099e+15,7,-3,-3,-8,-6,-6,-5,3
1.59112012402199e+15,4,3,14,-1,5,5,-6,-3
1.59112012402199e+15,-11,3,-2,8,11,11,-9,1
1.59112012404349e+15,-6,-0,-4,8,-7,-7,1,4
1.59112012404349e+15,-5,-1,-4,-2,1,1,6,-12
1.59112012404449e+15,5,-4,-13,-9,-3,-3,6,9
1.59112012404449e+15,4,-1,-10,-7,-1,-1,-2,-3
1.59112012405751e+15,2,-0,19,1,-6,-6,-7,2
1.59112012405751e+15,9,5,-3,3,5,5,5,3
1.59112012406554e+15,-14,2,17,5,-5,-5,-7,-7
1.59112012406554e+15,1,-3,-13,-4,0,0,1,-2
1.59112012408096e+15,-18,-8,-25,-7,0,0,-4,2
1.59112012408096e+15,-9,-2,14,-3,-3,-3,-3,-7
1.59112012408197e+15,12,4,6,6,5,5,-4,-2
1.59112012408197e+15,-1,2,-14,6,0,0,9,1
1.59112012410389e+15,20,7,-2,3,4,4,9,6
1.59112012410389e+15,-15,-2,10,-2,-1,-1,-6,-10
1.5911201241049e+15,5,-0,-7,-5,-5,-5,4,12
1.5911201241049e+15,13,-1,2,-4,-13,-13,-7,9
1.59112012411633e+15,-21,-13,-9,-3,1,1,-17,-23
1.59112012411633e+15,-15,6,-3,-3,3,3,26,16
1.59112012412626e+15,14,2,8,3,13,13,-7,-10
1.59112012412626e+15,-19,-10,-5,-5,-15,-15,-22,-7
1.59112012414894e+15,13,9,-4,-4,13,13,34,1
1.59112012414894e+15,4,2,11,6,-5,-5,-12,10
1.59112012415436e+15,22,6,-6,2,6,6,9,1
1.59112012415436e+15,-21,-7,7,5,-17,-17,-16,-11
1.59112012416329e+15,-11,-4,16,-2,9,9,-15,-21
1.59112012416329e+15,-10,-4,-19,-4,4,4,1,-4
1.59112012416929e+15,-5,-7,-1,-5,-11,-11,-32,-5
1.59112012416929e+15,29,5,0,-1,-9,-9,34,-7
1.59112012417673e+15,-37,-18,5,-4,-35,-35,-60,8
1.59112012417673e+15,37,27,-3,1,45,45,53,35
1.59112012418528e+15,-18,14,-10,5,32,32,84,-6
1.59112012418528e+15,1,1,17,-3,1,1,-5,-5
1.59112012420025e+15,8,-3,-13,0,-25,-25,-5,4
1.59112012420025e+15,23,-10,12,-3,-21,-21,-73,-4
1.59112012420219e+15,-43,-20,0,1,-18,-18,-41,-40
1.59112012420219e+15,20,8,21,3,-2,-2,-26,41
1.59112012422314e+15,22,2,-34,-1,13,13,8,5
1.59112012422314e+15,0,-0,-8,-13,-11,-11,-11,49
1.59112012422513e+15,12,14,14,-2,13,13,44,12
1.59112012422513e+15,-7,-0,-12,-2,-10,-10,30,4
1.5911201242371e+15,11,-11,16,1,-30,-30,-61,-21
1.5911201242371e+15,-1,11,4,4,38,38,36,-16
1.59112012424558e+15,-1,-4,11,-3,-16,-16,-31,20
1.59112012424558e+15,0,-0,-16,3,16,16,14,-19
1.59112012426031e+15,0,6,13,-4,1,1,17,11
1.59112012426031e+15,-6,-11,-47,8,-14,-14,-6,-20
1.59112012426231e+15,-1,1,8,-4,-6,-6,-5,7
1.59112012426231e+15,-16,-4,47,2,-8,-8,-18,-30
1.59112012428325e+15,13,5,-50,-1,15,15,33,10
1.59112012428325e+15,-19,-3,44,0,-17,-17,-5,-16
1.59112012428425e+15,0,-0,15,9,-7,-7,-9,3
1.59112012428425e+15,-3,-0,-14,-1,2,2,10,6
1.59112012429623e+15,5,10,16,11,0,0,17,4
1.59112012429623e+15,-3,-19,-3,1,-15,-15,-42,-73
1.59112012430625e+15,8,3,-31,-9,6,6,14,37
1.59112012430625e+15,-4,-2,-1,-6,1,1,4,-4
1.59112012432104e+15,-2,4,13,-1,5,5,8,2
1.59112012432104e+15,-9,-5,4,0,-6,-6,-11,-10
1.59112012432204e+15,-11,-13,-2,-3,-15,-15,-23,-30
1.59112012432204e+15,4,-7,-32,-13,5,5,-9,-1
1.59112012434414e+15,6,3,-1,-6,10,10,6,7
1.59112012434414e+15,-1,-0,1,-7,-9,-9,3,1
1.59112012434509e+15,-13,-4,-5,0,-2,-2,-8,-4
1.59112012434509e+15,7,5,14,3,4,4,-1,7
1.59112012435683e+15,-21,-10,0,-3,-14,-14,-14,-18
1.59112012435683e+15,-1,-18,-32,-22,-24,-24,-32,0
1.59112012436598e+15,0,16,9,14,47,47,33,-9
1.59112012436598e+15,0,4,-15,4,18,18,5,4
1.59112012438072e+15,0,4,15,-11,14,14,4,-2
1.59112012438072e+15,-4,-6,4,-3,-13,-13,-9,2
1.59112012438255e+15,-10,-5,-4,-6,-9,-9,-16,0
1.59112012438255e+15,22,12,9,28,1,1,-5,-2
1.5911201244038e+15,-25,-6,1,-1,-12,-12,-7,1
1.5911201244038e+15,-11,16,-3,38,20,20,29,10
1.5911201244048e+15,-11,-14,-16,1,-6,-6,-62,-15
1.5911201244048e+15,-3,7,-6,-8,1,1,53,22
1.59112012441735e+15,12,5,0,-7,9,9,12,8
1.59112012441735e+15,14,1,5,-13,-2,-2,1,4
1.59112012442535e+15,1,-8,8,-18,-13,-13,-5,-9
1.59112012442535e+15,-13,-10,-6,-7,-5,-5,-28,-12
1.59112012444071e+15,-4,-4,14,-6,-3,-3,-7,-7
1.59112012444071e+15,1,3,-20,3,11,11,9,-3
1.59112012444271e+15,-9,-9,1,-65,-5,-5,9,2
1.59112012444271e+15,-7,4,-19,62,-14,-14,-8,-1
1.59112012446356e+15,7,13,-5,24,21,21,14,7
1.59112012446356e+15,-1,-0,2,9,-9,-9,-10,1
1.59112012446978e+15,13,9,3,16,12,12,16,-1
1.59112012446978e+15,-3,-9,-4,-44,1,1,-3,4
1.59112012448632e+15,-1,-4,5,-10,-6,-6,-7,-4
1.59112012448632e+15,7,-2,1,-29,-4,-4,3,8
1.59112012448733e+15,-3,-11,7,-37,-18,-18,3,1
1.59112012448733e+15,-9,-8,-21,-16,0,0,-7,-10
1.5911201245087e+15,9,14,-10,51,6,6,5,2
1.5911201245087e+15,0,1,-1,-5,4,4,-1,2
1.59112012451006e+15,5,2,-11,29,-13,-13,-4,0
1.59112012451006e+15,-1,6,13,19,12,12,-2,-2
1.59112012452226e+15,13,10,11,6,9,9,12,7
1.59112012452226e+15,-9,2,6,23,1,1,-14,-16
1.59112012453065e+15,-3,3,-6,19,-15,-15,25,7
1.59112012453065e+15,-2,-14,-14,-43,-4,-4,-7,2
1.5911201245462e+15,-9,-15,-3,-32,-6,-6,-13,-10
1.5911201245462e+15,8,13,18,1,8,8,25,13
1.59112012454721e+15,0,3,-5,23,1,1,-7,-1
1.59112012454721e+15,3,-9,-2,-13,-12,-12,-27,-8
1.59112012456792e+15,-10,-12,-25,-43,-12,-12,18,-8
1.59112012456792e+15,-9,-6,17,17,2,2,-15,-7
1.59112012456992e+15,8,8,-2,10,0,0,9,10
1.59112012456992e+15,-4,20,10,39,37,37,14,-1
1.59112012458214e+15,-2,3,9,3,3,3,-4,-5
1.59112012458214e+15,-10,-19,-29,-22,-13,-13,-60,-12
1.59112012459799e+15,-1,6,-2,-3,-9,-9,51,5
1.59112012459799e+15,2,5,11,-2,10,10,16,4
1.59112012460533e+15,-10,-14,-9,-8,-24,-24,-12,-15
1.59112012460533e+15,3,-2,-1,-16,5,5,-1,1
1.59112012460733e+15,-1,-3,0,-3,-3,-3,-15,0
1.59112012460733e+15,2,-12,-10,-23,-18,-18,-12,-9
1.59112012462867e+15,0,8,6,8,12,12,16,5
1.59112012462867e+15,4,-0,-2,-1,-6,-6,2,-3
1.59112012462993e+15,-14,-1,1,1,8,8,-13,5
1.59112012462993e+15,2,-0,-14,-4,-2,-2,14,3
1.59112012464168e+15,-7,-16,-48,-30,-3,-3,-19,-6
1.59112012464168e+15,-5,7,84,-21,-7,-7,9,-1
1.59112012465069e+15,15,8,-1,56,-1,-1,-8,-5
1.59112012465069e+15,-10,9,37,23,2,2,-9,-4
1.59112012466595e+15,5,2,-1,15,-4,-4,-6,1
1.59112012466595e+15,-2,8,17,4,1,1,13,3
1.59112012466696e+15,8,-10,-40,-33,2,2,-6,0
1.59112012466696e+15,-7,4,92,-15,-13,-13,-16,-3
1.59112012468882e+15,-3,-1,-23,14,0,0,-4,1
1.59112012468882e+15,6,1,-26,-7,4,4,18,9
1.59112012469001e+15,3,-3,4,-7,0,0,-15,-5
1.59112012469001e+15,5,-4,-45,5,-1,-1,-4,0
1.5911201247027e+15,3,3,8,-10,-1,-1,4,9
1.5911201247027e+15,-3,-2,-25,9,5,5,2,-1
1.591120124711e+15,-10,-3,-19,5,3,3,-7,-2
1.591120124711e+15,-6,-8,-23,-11,-6,-6,-4,-6
1.59112012472534e+15,3,10,43,4,3,3,2,2
1.59112012472534e+15,-1,10,56,23,-4,-4,1,-1
1.59112012472734e+15,1,1,16,-5,0,0,-5,2
1.59112012472734e+15,-3,-12,-62,-13,-3,-3,0,-6
1.59112012474852e+15,1,1,2,6,0,0,-3,-8
1.59112012474852e+15,-12,-10,16,-18,-13,-13,-11,-19
1.59112012474952e+15,8,-4,-22,-26,-5,-5,-3,20
1.59112012474952e+15,1,-7,-17,-8,-4,-4,-3,-7
1.59112012476206e+15,-10,3,2,17,4,4,3,1
1.59112012476206e+15,3,-0,-45,4,6,6,10,3
1.59112012477055e+15,-4,10,63,11,0,0,0,-8
1.59112012477055e+15,4,3,23,16,-7,-7,-8,-4
1.59112012478625e+15,-5,-13,-38,-24,-5,-5,-5,1
1.59112012478625e+15,0,3,1,1,3,3,10,5
1.59112012478755e+15,-5,-6,-19,-7,-1,-1,-5,-6
1.59112012478755e+15,1,-1,-7,-2,-4,-4,3,4
1.59112012480805e+15,1,1,0,2,2,2,3,-3
1.59112012480805e+15,-12,-4,1,-4,-6,-6,0,-5
1.59112012481005e+15,5,-5,-26,-6,-5,-5,-11,9
1.59112012481005e+15,-17,-16,-8,-15,-22,-22,-16,-28
1.59112012482207e+15,7,16,9,14,62,62,16,-12
1.59112012482207e+15,23,16,-50,1,2,2,46,64
1.59112012483099e+15,7,6,64,1,2,2,-14,-16
1.59112012483099e+15,-12,3,14,3,-4,-4,11,2
1.59112012484581e+15,9,-1,3,2,-8,-8,-8,-5
1.59112012484581e+15,8,-1,-2,1,1,1,-5,-7
1.59112012484682e+15,7,1,2,3,-1,-1,-6,-3
1.59112012484682e+15,5,-2,13,0,-5,-5,-40,10
1.59112012486663e+15,-18,-5,0,-6,-7,-7,23,-20
1.59112012486663e+15,14,3,-6,4,12,12,9,-9
1.59112012487566e+15,-41,-18,-28,-16,-19,-19,2,-10
1.59112012487566e+15,10,5,1,6,0,0,5,4
1.59112012488212e+15,-5,-10,1,-12,-22,-22,-25,2
1.59112012488212e+15,12,-16,-8,-8,-18,-18,-60,-23
1.5911201248915e+15,-7,15,-18,-2,22,22,75,20
1.5911201248915e+15,-1,11,14,3,17,17,17,14
1.59112012492081e+15,6,6,31,5,-10,-10,-4,7
1.59112012492081e+15,-8,-0,7,13,2,2,-11,-9
1.59112012492257e+15,-17,-17,-37,-14,-3,-3,-26,-25
1.59112012492257e+15,6,5,-3,-3,7,7,13,9
1.5911201249286e+15,-1,-3,-12,-7,-9,-9,-3,12
1.5911201249286e+15,-16,-9,8,-7,-11,-11,-11,-17
1.59112012492959e+15,12,11,24,17,2,2,2,12
1.59112012492959e+15,-11,-9,-30,-12,1,1,-3,-16
1.59112012494218e+15,4,-7,2,-30,-11,-11,-8,11
1.59112012494218e+15,-9,-0,-20,3,1,1,10,4
1.5911201249512e+15,15,4,-1,8,1,1,-5,-2
1.5911201249512e+15,-2,3,11,11,-1,-1,-5,-6
1.59112012496599e+15,2,2,5,13,-3,-3,-10,-5
1.59112012496599e+15,-2,-1,-11,-15,2,2,14,5
1.59112012496699e+15,4,-3,6,-5,-9,-9,-9,0
1.59112012496699e+15,-2,-10,3,-32,-7,-7,-6,-4
1.59112012498874e+15,-2,-3,-9,-1,-3,-3,1,4
1.59112012498874e+15,-5,8,-6,26,4,4,4,6
1.59112012499001e+15,-1,1,-6,12,0,0,-8,-5
1.59112012499001e+15,0,2,-12,8,1,1,5,3
1.59112012500235e+15,2,1,-1,-8,0,0,3,3
1.59112012500235e+15,-6,-6,1,-19,-1,-1,-4,-2
1.59112012501747e+15,0,-7,17,-21,-7,-7,-9,-8
1.59112012501747e+15,-7,-11,-26,-31,-4,-4,-2,0
1.59112012502547e+15,5,5,4,7,4,4,2,5
1.59112012502547e+15,-8,16,4,69,6,6,4,-2
1.59112012503237e+15,-9,-9,-9,-22,-10,-10,-3,-4
1.59112012503237e+15,-3,-9,21,-42,-1,-1,-3,-2
1.59112012504874e+15,-7,1,-19,22,4,4,-3,-6
1.59112012504874e+15,0,7,7,25,-10,-10,0,0
1.59112012505001e+15,2,13,-1,16,30,30,12,5
1.59112012505001e+15,-1,-4,7,10,-17,-17,-11,-6
1.59112012506213e+15,-14,-26,-10,-60,-17,-17,-14,-15
1.59112012506213e+15,-5,-17,-16,-38,-1,-1,-5,-14
1.59112012507073e+15,11,17,-1,38,9,9,11,16
1.59112012507073e+15,8,21,1,37,20,20,14,9
1.59112012508563e+15,7,12,11,27,1,1,11,7
1.59112012508563e+15,-6,-20,-11,-24,-20,-20,-40,-21
1.59112012509168e+15,-5,-8,-7,-26,-11,-11,19,3
1.59112012509168e+15,3,3,1,2,3,3,1,11
1.59112012510887e+15,-3,1,-8,0,1,1,6,1
1.59112012510887e+15,6,-1,5,-21,2,2,7,-1
1.59112012510988e+15,-7,-7,5,4,1,1,-32,-23
1.59112012510988e+15,1,1,0,9,-4,-4,-14,7
1.59112012512242e+15,0,10,1,5,11,11,48,-11
1.59112012512242e+15,-7,-16,2,-4,-19,-19,-85,4
1.59112012513072e+15,26,29,-7,-6,32,32,101,51
1.59112012513072e+15,-14,-10,-8,4,-9,-9,-8,-39
1.59112012514506e+15,7,3,9,4,0,0,-14,14
1.59112012514506e+15,-11,8,-3,-4,16,16,41,9
1.59112012515308e+15,-19,-19,-22,-6,-21,-21,-53,-13
1.59112012515308e+15,11,4,-8,3,3,3,12,6
1.5911201251679e+15,7,-5,-5,5,0,0,-13,-28
1.5911201251679e+15,-5,4,3,-1,-4,-4,12,21
1.5911201251699e+15,-42,-26,-33,-13,-18,-18,-35,-33
1.5911201251699e+15,0,2,3,-2,2,2,8,1
1.59112012518226e+15,-2,-3,0,-4,-4,-4,-11,1
1.59112012518226e+15,24,13,13,7,8,8,14,9
1.59112012519072e+15,0,-9,-24,-10,-6,-6,-12,-6
1.59112012519072e+15,-2,-0,5,-1,-1,-1,3,3
1.59112012520543e+15,-11,-3,-3,0,-1,-1,-15,-2
1.59112012520543e+15,8,4,7,-10,2,2,18,-2
1.59112012521204e+15,5,5,19,13,-2,-2,-12,1
1.59112012521204e+15,9,1,-9,-5,-6,-6,3,13
1.59112012522869e+15,-14,3,3,11,4,4,-2,4
1.59112012522869e+15,-2,1,-1,3,3,3,6,-6
1.59112012523002e+15,6,-1,15,-3,-7,-7,-10,-6
1.59112012523002e+15,-3,-1,6,1,-2,-2,-9,1
1.59112012524156e+15,2,1,18,-4,-7,-7,-2,5
1.59112012524156e+15,-5,-6,-27,-8,-2,-2,6,-4
1.59112012525687e+15,2,3,20,3,-4,-4,-6,0
1.59112012525687e+15,-5,-3,-19,3,1,1,2,-9
1.59112012526519e+15,-1,-2,-12,-3,-4,-4,3,4
1.59112012526519e+15,0,1,16,-3,0,0,0,-10
1.59112012527252e+15,7,3,-2,3,-1,-1,4,7
1.59112012527252e+15,-1,1,10,-1,-1,-1,-2,-4
1.59112012528807e+15,3,1,3,-2,-3,-3,-2,4
1.59112012528807e+15,-3,-0,-7,-5,1,1,3,4
1.59112012529003e+15,-1,-1,2,1,-1,-1,1,-7
1.59112012529003e+15,-1,2,5,2,1,1,0,0
1.59112012531107e+15,-3,-3,-5,-1,-2,-2,-7,-4
1.59112012531107e+15,1,1,1,0,-1,-1,1,0
1.59112012531208e+15,-1,-1,5,-1,-2,-2,-3,-5
1.59112012531208e+15,-8,-2,1,-2,0,0,-3,-4
1.59112012532545e+15,3,-1,1,-5,-4,-4,-1,5
1.59112012532545e+15,-5,-1,4,1,0,0,-1,-8
1.59112012533967e+15,6,8,39,6,0,0,-2,6
1.59112012533967e+15,-7,-17,-68,-16,-4,-4,-7,-5
1.59112012534858e+15,-2,-2,-12,-5,2,2,-3,-2
1.59112012534858e+15,-2,1,10,-7,-1,-1,4,9
1.59112012534958e+15,-1,-2,6,-2,-2,-2,-5,-7
1.59112012534958e+15,0,3,14,2,0,0,3,2
1.59112012537059e+15,1,-1,3,2,-3,-3,-1,-2
1.59112012537059e+15,1,5,14,8,2,2,0,-5
1.59112012537247e+15,-3,-4,-22,-2,-2,-2,-2,-1
1.59112012537247e+15,1,2,-3,1,2,2,1,2
1.59112012538434e+15,2,2,11,3,1,1,0,-2
1.59112012538434e+15,-3,-7,-7,-17,-3,-3,-3,-3
1.5911201253931e+15,-4,-3,-26,0,4,4,-4,-6
1.5911201253931e+15,2,6,30,9,0,0,0,0
1.5911201254087e+15,-3,-7,-30,-9,-3,-3,-4,-2
1.5911201254087e+15,-4,-6,-32,-4,-1,-1,-2,-1
1.59112012541006e+15,-1,-8,-37,-13,-1,-1,-3,-2
1.59112012541006e+15,-1,7,21,10,1,1,1,0
1.59112012543098e+15,3,-0,-14,-2,-1,-1,-1,3
1.59112012543098e+15,-4,-1,5,1,-2,-2,-2,-3
1.59112012543298e+15,0,1,10,-3,-1,-1,0,1
1.59112012543298e+15,-5,6,19,16,-1,-1,1,8
1.5911201254441e+15,-2,2,10,-1,2,2,1,0
1.5911201254441e+15,-2,-5,-26,-2,-2,-2,0,-5
1.591120125461e+15,-2,1,9,8,-4,-4,1,-7
1.591120125461e+15,-1,-4,-13,-9,-2,-2,1,-4
1.59112012546839e+15,-3,1,8,-2,-3,-3,1,1
1.59112012546839e+15,-5,-4,-8,-14,0,0,-1,-6
1.59112012546935e+15,-1,2,7,-2,-2,-2,2,5
1.59112012546935e+15,-3,-4,-11,-5,-4,-4,-1,-5
1.59112012549189e+15,-5,-10,-50,-15,-4,-4,2,3
1.59112012549189e+15,3,10,55,4,1,1,2,-1
1.59112012549287e+15,-5,1,33,4,-2,-2,-4,-11
1.59112012549287e+15,3,-0,7,-4,1,1,-2,-3
1.59112012550503e+15,-2,3,28,5,0,0,-4,-8
1.59112012550503e+15,0,-2,-33,8,1,1,1,9
1.59112012551312e+15,6,-0,-2,0,-4,-4,-4,0
1.59112012551312e+15,17,-0,-11,-8,-1,-1,-4,3
1.59112012552865e+15,-8,3,8,9,3,3,4,-2
1.59112012552865e+15,1,-2,-16,-4,1,1,-3,0
1.59112012553001e+15,-1,4,18,5,2,2,1,-1
1.59112012553001e+15,0,-7,-38,-3,-3,-3,-1,-2
1.59112012555067e+15,6,3,1,8,-1,-1,1,4
1.59112012555067e+15,-6,-4,-3,-6,-2,-2,-2,-6
1.59112012555704e+15,3,1,11,-4,-4,-4,0,7
1.59112012555704e+15,-4,6,9,7,10,10,-4,10
