TimeStamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1.59101182467777e+15,2,-3,-18,-4,-1,-1,-1,1
1.59101182468676e+15,-2,2,11,0,1,1,1,7
1.59101182468676e+15,2,-0,1,1,-4,-4,-2,-6
1.59101182469275e+15,-3,-0,-2,1,0,0,1,0
1.59101182469275e+15,0,-0,2,-1,0,0,0,0
1.59101182471567e+15,-1,-2,-14,-4,-2,-2,1,1
1.59101182471567e+15,-4,3,20,2,1,1,0,-2
1.59101182471667e+15,-4,-3,-7,-3,-3,-3,-2,1
1.59101182471667e+15,-2,-2,-12,-4,0,0,2,0
1.59101182472964e+15,1,-0,3,0,-1,-1,0,-3
1.59101182472964e+15,-6,-2,2,-1,-3,-3,-3,-4
1.59101182473761e+15,4,-1,-2,-1,-3,-3,-3,-3
1.59101182473761e+15,-9,-3,1,-1,0,0,-1,-12
1.5910118247536e+15,1,1,-2,-3,-1,-1,-2,8
1.5910118247536e+15,5,-1,-8,-3,-3,-3,-2,1
1.5910118247536e+15,-3,1,7,2,0,0,-1,-2
1.5910118247536e+15,-2,-1,1,-1,-2,-2,-2,1
1.59101182478452e+15,-2,-3,-8,-2,1,1,-2,-8
1.59101182478452e+15,-3,1,-3,0,1,1,2,5
1.59101182478549e+15,2,2,6,-2,-1,-1,-1,7
1.59101182478549e+15,2,3,15,2,-1,-1,-2,1
1.59101182479147e+15,-7,-3,-4,0,-3,-3,-2,-9
1.59101182479147e+15,1,-1,-5,-3,1,1,-2,-2
1.59101182479746e+15,9,-0,-12,-1,-3,-3,0,6
1.59101182479746e+15,-3,-3,-6,-2,-1,-1,-5,-2
1.59101182481343e+15,1,-0,-4,0,-2,-2,-1,-3
1.59101182481343e+15,-1,-2,-13,-1,1,1,0,-8
1.59101182481441e+15,-3,3,21,-1,-1,-1,-1,2
1.59101182481441e+15,-1,1,7,3,0,0,-1,0
1.59101182483535e+15,1,-0,-8,-1,-1,-1,1,2
1.59101182483535e+15,0,-0,0,-1,-1,-1,0,-3
1.59101182483635e+15,-6,-4,-13,-3,2,2,-1,-7
1.59101182483635e+15,-3,-0,2,1,1,1,1,-1
1.59101182485042e+15,13,3,4,0,1,1,0,6
1.59101182485042e+15,6,-0,-2,-3,-1,-1,0,2
1.59101182485739e+15,4,-0,-2,0,-2,-2,-1,-2
1.59101182485739e+15,-11,-4,-6,-4,-2,-2,-1,-7
1.59101182487326e+15,-2,1,7,1,-2,-2,0,5
1.59101182487326e+15,-3,-2,-4,-2,-2,-2,-2,0
1.59101182488033e+15,-2,-1,-3,0,0,0,1,-5
1.59101182488033e+15,3,1,5,3,-4,-4,0,3
1.59101182489629e+15,-1,-1,-2,-1,3,3,-3,-5
1.59101182489629e+15,-2,-0,-2,-3,-2,-2,3,8
1.59101182489719e+15,-5,-2,-3,3,1,1,-1,-8
1.59101182489719e+15,-2,-0,3,-6,1,1,1,0
1.59101182491025e+15,-9,-5,-6,-6,-2,-2,-3,-8
1.59101182491025e+15,2,2,13,3,-1,-1,-4,-1
1.59101182491713e+15,0,-0,-1,-1,-1,-1,0,-1
1.59101182491713e+15,-2,-1,-5,-1,-1,-1,1,0
1.59101182493509e+15,-9,-5,-19,-5,-3,-3,-3,-2
1.59101182493509e+15,-2,3,21,2,2,2,-1,-1
1.59101182493509e+15,-15,-2,5,0,-1,-1,-2,-7
1.59101182493509e+15,4,1,1,1,-2,-2,0,3
1.59101182496405e+15,0,-0,-1,-1,-2,-2,0,0
1.59101182496405e+15,-4,-4,-12,-1,-2,-2,-2,-9
1.59101182496501e+15,2,1,-3,-4,-2,-2,-1,13
1.59101182496501e+15,1,-0,-2,-1,1,1,-1,-3
1.59101182497801e+15,6,2,7,2,0,0,1,-1
1.59101182497801e+15,-2,-6,-12,-7,-7,-7,-8,-4
1.59101182497901e+15,1,-0,4,-1,-2,-2,-2,-3
1.59101182497901e+15,1,-3,-14,-3,-2,-2,-1,0
1.59101182499296e+15,1,2,10,1,-1,-1,-2,0
1.59101182499296e+15,-4,1,-2,3,0,0,2,3
1.59101182499393e+15,-5,-1,-1,1,-1,-1,-1,-3
1.59101182499393e+15,2,-0,-4,-1,-1,-1,-1,0
1.59101182501587e+15,-3,-1,1,-1,-3,-3,1,-2
1.59101182501587e+15,0,1,3,2,2,2,-5,2
1.59101182501687e+15,5,-0,-6,-4,0,0,2,-1
1.59101182501687e+15,6,-1,-6,0,-2,-2,-3,-9
1.59101182502994e+15,0,-1,-8,-3,-2,-2,-2,2
1.59101182502994e+15,-8,-1,3,2,-1,-1,2,-4
1.5910118250379e+15,3,5,25,1,-1,-1,-3,12
1.5910118250379e+15,-2,-0,4,-2,-1,-1,-1,-2
1.59101182505277e+15,-2,-1,-1,-1,-1,-1,0,-3
1.59101182505277e+15,2,-4,-18,-5,-2,-2,-2,0
1.59101182505377e+15,-1,-2,-3,-3,-2,-2,-4,-7
1.59101182505377e+15,-1,1,1,1,1,1,1,2
1.59101182507571e+15,3,1,5,0,-1,-1,-3,3
1.59101182507571e+15,-9,-3,-9,-3,-2,-2,3,3
1.59101182507671e+15,2,1,-6,1,1,1,1,-2
1.59101182507671e+15,-7,-2,-2,0,-1,-1,-3,-4
1.59101182508967e+15,-2,-2,-4,0,0,0,-3,-3
1.59101182508967e+15,7,1,4,0,-1,-1,-1,-6
1.59101182509771e+15,-18,-5,-3,-5,-4,-4,-1,-5
1.59101182509771e+15,3,1,-5,-3,-2,-2,2,6
1.59101182511365e+15,-1,1,6,2,-2,-2,0,0
1.59101182511365e+15,-1,1,1,-1,2,2,-1,-1
1.59101182511365e+15,-1,-2,-7,-1,-1,-1,-3,0
1.59101182511365e+15,0,-1,5,-2,-1,-1,-3,-3
1.59101182513555e+15,-1,-0,-1,-2,-1,-1,-1,4
1.59101182513555e+15,-2,-0,2,-1,-1,-1,-2,-1
1.59101182513656e+15,6,1,-12,0,0,0,3,3
1.59101182513656e+15,-2,2,16,0,-1,-1,-4,2
1.59101182515056e+15,-3,-4,-7,-3,1,1,-3,-17
1.59101182515056e+15,4,2,8,4,-2,-2,-3,6
1.5910118251575e+15,-9,-4,-1,0,-2,-2,-3,-16
1.5910118251575e+15,1,1,-1,2,-1,-1,1,0
1.59101182517356e+15,-4,-1,-2,-3,2,2,2,0
1.59101182517356e+15,5,-1,-6,-3,-1,-1,-2,-2
1.59101182517445e+15,-3,-3,-5,-3,-1,-1,-2,-8
1.59101182517445e+15,-1,-0,1,0,0,0,-1,2
1.59101182519551e+15,1,-0,-1,-1,-1,-1,-2,4
1.59101182519551e+15,-2,-0,-3,0,2,2,0,-1
1.59101182519639e+15,1,-2,-4,-3,-3,-3,-3,-2
1.59101182519639e+15,-6,-3,-3,-3,-1,-1,-1,-5
1.59101182521045e+15,-2,1,4,2,-1,-1,0,3
1.59101182521045e+15,0,1,3,0,0,0,2,2
1.59101182521744e+15,3,1,-2,-2,0,0,-1,5
1.59101182521744e+15,0,-2,-6,-2,-2,-2,-2,-3
1.59101182523333e+15,-3,-0,-2,1,-1,-1,0,2
1.59101182523333e+15,0,-0,5,-2,0,0,-1,-1
1.59101182524027e+15,-5,-0,2,-1,1,1,0,-5
1.59101182524027e+15,1,-0,-6,-2,-1,-1,2,6
1.59101182525623e+15,-4,-3,-3,-2,-1,-1,-1,-6
1.59101182525623e+15,4,-1,-3,0,-2,-2,0,-4
1.59101182525623e+15,-6,-3,-2,-2,-4,-4,-3,-1
1.59101182525623e+15,0,1,11,2,0,0,0,-11
1.59101182527022e+15,1,-3,-6,-3,-5,-5,-8,-2
1.59101182527022e+15,0,-0,-1,-1,0,0,-2,3
1.59101182527721e+15,-2,-1,-1,0,0,0,-3,0
1.59101182527721e+15,-7,-3,-4,-1,-3,-3,-1,-5
1.59101182529313e+15,-14,-4,-3,-2,0,0,-4,-10
1.59101182529313e+15,-3,1,-1,-4,-1,-1,1,14
1.59101182529413e+15,0,-0,0,-1,-2,-2,-2,1
1.59101182529413e+15,-1,-2,-11,-2,-1,-1,-2,-3
1.5910118253161e+15,2,3,12,0,-1,-1,1,5
1.5910118253161e+15,-5,-3,-2,-3,-1,-1,-3,-13
1.5910118253161e+15,2,2,1,0,1,1,3,4
1.5910118253161e+15,4,-0,-2,-2,-1,-1,-3,5
1.59101182533007e+15,3,-0,-10,-3,1,1,0,3
1.59101182533007e+15,-10,-4,-6,2,-4,-4,-2,-10
1.59101182533801e+15,2,1,8,-1,-3,-3,0,0
1.59101182533801e+15,0,-0,5,-1,-1,-1,0,-5
1.59101182535297e+15,2,-0,-1,2,-1,-1,-2,-2
1.59101182535297e+15,-3,-3,-7,-7,-1,-1,0,-4
1.59101182535397e+15,-3,-1,-3,1,0,0,-3,-2
1.59101182535397e+15,2,2,-3,-1,0,0,0,14
1.59101182537594e+15,-1,-1,0,-4,-3,-3,2,-5
1.59101182537594e+15,-9,-4,-6,-3,-4,-4,-1,-3
1.59101182537692e+15,7,1,4,2,-1,-1,1,-4
1.59101182537692e+15,0,-0,-1,-3,0,0,1,-3
1.5910118253899e+15,0,-0,-1,1,0,0,0,-1
1.5910118253899e+15,0,-2,-2,-2,0,0,-4,-6
1.59101182539788e+15,0,-1,-6,-3,0,0,0,1
1.59101182539788e+15,-2,-1,-3,-1,-1,-1,-2,-2
1.59101182541291e+15,2,-2,-10,-4,0,0,1,2
1.59101182541291e+15,-2,2,17,4,-3,-3,-2,-4
1.59101182541388e+15,2,-0,-4,-1,-1,-1,0,0
1.59101182541388e+15,-4,-2,-3,-3,-1,-1,0,-3
1.59101182543582e+15,0,-2,-4,-3,-1,-1,-4,-3
1.59101182543582e+15,4,-0,-4,0,1,1,1,-5
1.59101182543682e+15,-4,2,-3,-1,-1,-1,-1,14
1.59101182543682e+15,0,-0,0,1,-1,-1,-1,0
1.59101182545876e+15,-6,-0,7,-1,-4,-4,-1,-4
1.59101182545876e+15,3,-1,-10,-4,0,0,-2,5
1.59101182545876e+15,3,-0,-3,1,-1,-1,-1,-3
1.59101182545876e+15,-3,-1,3,1,0,0,-2,-10
1.59101182547276e+15,-7,1,-2,1,0,0,-1,2
1.59101182547276e+15,3,1,5,0,-1,-1,1,-1
1.59101182547372e+15,-4,-3,-9,-5,-1,-1,-2,-6
1.59101182547372e+15,-3,-2,-3,1,-2,-2,-3,-3
1.59101182549566e+15,1,1,8,3,-1,-1,-2,-4
1.59101182549566e+15,-2,-0,-1,-2,-1,-1,-2,0
1.59101182549666e+15,4,1,-1,-4,1,1,1,0
1.59101182549666e+15,0,-0,-3,-3,-1,-1,-3,9
1.59101182551861e+15,1,-0,-3,-2,-1,-1,0,-1
1.59101182551861e+15,-1,-0,-4,-2,-2,-2,1,3
1.59101182551861e+15,2,1,5,0,-1,-1,0,2
1.59101182551861e+15,-5,-2,0,-4,-1,-1,-3,-4
1.59101182553356e+15,1,-1,-8,1,-1,-1,-1,-2
1.59101182553356e+15,-3,-0,-1,-2,-1,-1,-1,1
1.59101182554054e+15,-1,-1,-5,-2,-1,-1,1,-1
1.59101182554054e+15,3,-0,5,-1,-3,-3,1,0
1.59101182555555e+15,0,-1,-2,-3,-1,-1,-4,0
1.59101182555555e+15,2,-0,1,-3,1,1,0,-2
1.5910118255565e+15,-2,-3,-2,-3,-1,-1,-1,-10
1.5910118255565e+15,3,-0,-6,-2,-1,-1,0,5
1.59101182557847e+15,4,2,7,0,1,1,0,-5
1.59101182557847e+15,0,-1,-3,-2,-1,-1,-4,-5
1.59101182557944e+15,-11,-5,-3,-2,-2,-2,-2,-18
1.59101182557944e+15,4,-0,0,-1,-2,-2,-4,5
1.59101182559297e+15,-2,-0,-1,-1,-1,-1,2,-1
1.59101182559297e+15,4,1,-2,-1,-2,-2,-1,5
1.59101182559994e+15,-2,-1,-3,-2,-1,-1,-3,-2
1.59101182559994e+15,-5,1,4,6,2,2,-1,-7
1.5910118256149e+15,3,-2,-4,-2,-3,-3,-5,-2
1.5910118256149e+15,-2,-2,-3,-3,-3,-3,-2,-3
1.59101182562289e+15,2,1,2,-2,-2,-2,0,6
1.59101182562289e+15,1,-1,-8,-1,-3,-3,2,3
1.59101182563795e+15,3,-0,-1,-6,-1,-1,1,2
1.59101182563795e+15,-2,3,8,7,1,1,0,0
1.59101182563884e+15,1,-0,-6,-2,-1,-1,0,1
1.59101182563884e+15,0,-0,3,-1,1,1,-1,-6
1.59101182566078e+15,-6,1,3,2,-2,-2,-1,9
1.59101182566078e+15,-6,-1,-7,-3,-1,-1,0,4
1.59101182566177e+15,1,-0,1,0,-3,-3,-2,-2
1.59101182566177e+15,-7,-3,-6,-2,0,0,-2,-12
1.59101182567485e+15,-1,2,-2,-1,1,1,7,0
1.59101182567485e+15,2,-0,-1,-2,-2,-2,-4,8
1.59101182568375e+15,-3,-0,1,1,-1,-1,-2,3
1.59101182568375e+15,-7,-2,-2,-2,0,0,-1,-5
1.59101182569871e+15,6,1,-1,-1,-2,-2,0,2
1.59101182569871e+15,-1,-0,-4,-1,-2,-2,1,-1
1.59101182569871e+15,-1,-1,-4,-1,1,1,0,-4
1.59101182569871e+15,-1,1,3,1,-1,-1,-1,0
1.59101182572066e+15,-7,-2,-1,-1,0,0,-4,-3
1.59101182572066e+15,-5,-3,-2,-1,0,0,-4,-10
1.59101182572162e+15,2,-0,0,-2,0,0,-2,0
1.59101182572162e+15,-3,-1,3,1,-1,-1,0,-9
1.59101182573458e+15,-4,-2,-9,-2,-3,-3,-3,2
1.59101182573458e+15,3,-0,-4,-4,0,0,0,-1
1.59101182574356e+15,0,1,0,0,0,0,1,0
1.59101182574356e+15,-8,-1,0,-2,-4,-4,-3,5
1.5910118257665e+15,-11,-5,-5,-3,-3,-3,-2,-15
1.5910118257665e+15,4,1,4,-1,-2,-2,-2,-2
1.5910118257675e+15,3,1,2,1,-2,-2,-2,-3
1.5910118257675e+15,1,-2,-8,-3,-2,-2,-2,1
1.5910118257805e+15,2,-1,-6,-3,-1,-1,-2,0
1.5910118257805e+15,-7,-2,0,-3,-1,-1,2,-7
1.59101182578146e+15,-1,-0,5,2,-2,-2,-3,-5
1.59101182578146e+15,1,-1,-4,-3,0,0,-1,3
1.5910118257954e+15,2,2,3,-3,0,0,-1,7
1.5910118257954e+15,1,1,-4,0,2,2,1,-3
1.59101182580338e+15,1,1,-5,-4,0,0,1,10
1.59101182580338e+15,0,3,10,2,0,0,1,1
1.59101182581834e+15,3,-1,-4,-3,-2,-2,0,1
1.59101182581834e+15,-1,1,-1,0,-1,-1,2,5
1.59101182581933e+15,-5,-1,1,2,0,0,-2,-7
1.59101182581933e+15,5,-0,0,-1,-1,-1,0,1
1.59101182584127e+15,-4,-1,1,1,0,0,-4,-7
1.59101182584127e+15,0,-0,-2,-1,0,0,-3,-1
1.59101182584127e+15,-8,-2,-4,-4,-1,-1,-1,3
1.59101182584127e+15,-1,-5,-15,-7,-2,-2,-2,-9
1.59101182586421e+15,0,3,18,4,1,1,0,-7
1.59101182586421e+15,-6,-1,1,-1,-1,-1,-1,0
1.59101182586523e+15,9,3,-5,-3,-2,-2,2,16
1.59101182586523e+15,0,-0,-4,-2,0,0,-2,5
1.5910118258782e+15,0,-3,-7,-3,-3,-3,-3,-1
1.5910118258782e+15,-2,-1,0,-2,-2,-2,-2,-4
1.59101182587918e+15,-2,-2,-9,-1,-1,-1,2,-11
1.59101182587918e+15,2,1,0,2,-2,-2,-3,6
1.59101182590116e+15,-4,2,8,4,1,1,0,1
1.59101182590116e+15,7,1,-2,-2,-1,-1,0,2
1.59101182590116e+15,-22,-4,1,0,-3,-3,-1,-7
1.59101182590116e+15,-2,-2,-3,-1,0,0,-1,-7
1.59101182592408e+15,-2,-2,-8,-2,-1,-1,-1,-3
1.59101182592408e+15,4,2,4,0,-1,-1,-2,4
1.59101182592505e+15,-1,-3,-3,-5,-5,-5,-3,-7
1.59101182592505e+15,-2,2,0,1,3,3,1,7
1.59101182593805e+15,-9,-3,1,-2,-2,-2,-3,-8
1.59101182593805e+15,-2,-2,-5,-2,-3,-3,-1,-4
1.59101182593901e+15,5,2,1,0,2,2,-2,2
1.59101182593901e+15,-6,-1,1,-2,0,0,1,-6
1.59101182596096e+15,2,-0,-2,-2,-1,-1,0,2
1.59101182596096e+15,0,1,-2,-1,0,0,0,3
1.59101182596196e+15,0,-2,-5,0,0,0,-3,-5
1.59101182596196e+15,-4,1,10,2,-1,-1,0,-4
1.59101182599192e+15,2,-0,-2,-1,0,0,2,-2
1.59101182599192e+15,-1,-0,-1,0,-2,-2,-2,5
1.59101182599192e+15,2,-0,3,0,1,1,-2,-3
1.59101182599192e+15,-3,-3,-6,-3,-3,-3,-3,0
1.59101182599798e+15,0,-0,-5,-3,-1,-1,1,8
1.59101182599798e+15,2,-0,-1,-2,-1,-1,1,-1
1.59101182599886e+15,-1,-0,-1,0,0,0,-1,0
1.59101182599886e+15,-2,-1,1,1,-2,-2,-1,-4
1.59101182602878e+15,3,-1,-3,-2,0,0,-3,-3
1.59101182602878e+15,-3,-1,-5,0,-1,-1,-1,-5
1.59101182602978e+15,0,2,9,0,0,0,0,4
1.59101182602978e+15,7,-2,-7,-4,-4,-4,-2,-3
1.59101182604281e+15,-4,-4,2,-2,-2,-2,-2,-15
1.59101182604281e+15,1,-0,-5,-3,-1,-1,0,3
1.5910118260508e+15,3,-1,-4,-1,-1,-1,-1,-3
1.5910118260508e+15,0,1,2,3,1,1,0,0
1.59101182605871e+15,2,1,1,-2,-2,-2,0,3
1.59101182605871e+15,-1,-5,-14,-4,-1,-1,-1,-16
1.59101182605871e+15,2,3,13,2,-2,-2,-2,3
1.59101182605871e+15,-3,-1,-1,-3,1,1,0,0
1.59101182608169e+15,-3,-2,-9,-1,0,0,-4,2
1.59101182608169e+15,-7,-2,4,-1,-2,-2,-3,-7
1.59101182608263e+15,2,-1,-6,-1,-1,-1,0,-1
1.59101182608263e+15,10,2,3,-1,0,0,0,3
1.59101182610358e+15,-4,1,5,1,-1,-1,0,-1
1.59101182610358e+15,-1,-1,-2,-2,0,0,0,-2
1.59101182610458e+15,6,-0,-5,-1,-2,-2,-5,4
1.59101182610458e+15,-6,-2,-4,-2,0,0,-3,-4
1.59101182611854e+15,-6,-1,-3,-1,-2,-2,1,2
1.59101182611854e+15,2,2,5,0,-1,-1,2,1
1.59101182611954e+15,-6,-2,-3,-2,0,0,-1,-2
1.59101182611954e+15,-3,-6,-10,-2,-3,-3,-4,-19
1.59101182614053e+15,4,5,-2,-2,1,1,6,25
1.59101182614053e+15,-7,-2,1,-2,-2,-2,-3,-2
1.59101182614148e+15,-3,-2,-5,-3,-2,-2,1,-7
1.59101182614148e+15,3,-1,-3,-2,-3,-3,-3,-2
1.59101182616342e+15,1,-0,2,3,0,0,-3,-9
1.59101182616342e+15,2,5,9,-1,2,2,1,14
1.59101182616442e+15,-1,-1,0,-2,-1,-1,-1,0
1.59101182616442e+15,0,-1,-6,-4,-2,-2,0,1
1.59101182617838e+15,9,3,-4,0,-1,-1,0,11
1.59101182617838e+15,-5,-1,-1,2,0,0,-1,-1
1.59101182617938e+15,1,-2,-3,-1,-2,-2,-4,-5
1.59101182617938e+15,-14,-1,2,0,-2,-2,-1,2
1.59101182620036e+15,-1,-3,-3,-1,-1,-1,-5,-9
1.59101182620036e+15,0,-1,3,0,-2,-2,-2,-5
1.59101182620132e+15,1,1,2,0,-1,-1,0,4
1.59101182620132e+15,-5,-0,-2,-1,-1,-1,-2,4
1.5910118262243e+15,-11,-1,0,0,1,1,1,-4
1.5910118262243e+15,2,-0,-4,-1,-1,-1,-3,-2
1.5910118262243e+15,-5,-3,-1,0,0,0,-6,-12
1.5910118262243e+15,3,4,-1,0,-1,-1,7,13
1.59101182623822e+15,-2,-2,-4,0,-2,-2,-4,-6
1.59101182623822e+15,0,-2,-13,-2,1,1,4,-4
1.59101182623922e+15,-4,-0,12,-2,-1,-1,-3,-4
1.59101182623922e+15,1,1,0,1,0,0,2,2
1.59101182626119e+15,4,-0,-2,-4,-3,-3,-1,1
1.59101182626119e+15,-3,-1,-4,-1,-2,-2,0,-5
1.59101182626119e+15,0,-1,-8,-3,1,1,1,0
1.59101182626119e+15,4,3,1,-1,1,1,2,20
1.5910118262851e+15,0,-0,2,-2,-1,-1,1,-2
1.5910118262851e+15,-2,-1,0,-2,-2,-2,-4,-6
1.5910118262861e+15,-2,-0,-3,-2,-1,-1,1,6
1.5910118262861e+15,1,-2,1,-1,-1,-1,-5,-9
1.59101182629809e+15,3,2,2,2,0,0,1,-3
1.59101182629809e+15,0,1,1,2,0,0,-1,4
1.59101182629906e+15,3,-1,-7,-3,-3,-3,0,-1
1.59101182629906e+15,-6,-2,5,0,-1,-1,-4,-11
1.591011826321e+15,-4,-2,-5,-1,-2,-2,-2,-2
1.591011826321e+15,0,-0,5,0,-1,-1,-4,-2
1.591011826321e+15,2,1,0,0,1,1,1,-3
1.591011826321e+15,0,-0,-5,-2,-2,-2,-1,6
1.59101182634397e+15,-7,-2,2,-1,0,0,-3,-9
1.59101182634397e+15,0,-1,-1,-2,-3,-3,-2,2
1.59101182634494e+15,-6,-1,-7,0,-2,-2,-1,9
1.59101182634494e+15,-2,-1,1,-3,-2,-2,-1,-3
1.59101182635794e+15,2,-0,4,-2,-1,-1,-1,-2
1.59101182635794e+15,-5,-1,-5,-2,1,1,0,-1
1.5910118263589e+15,5,3,-2,0,-1,-1,4,7
1.5910118263589e+15,2,-1,-4,1,0,0,-2,-4
1.59101182638087e+15,-5,-0,4,2,-3,-3,-1,-1
1.59101182638087e+15,-1,-2,-8,-4,1,1,-1,-1
1.59101182638183e+15,0,1,6,1,-1,-1,-4,2
1.59101182638183e+15,-2,-1,-5,-3,-1,-1,0,-3
1.59101182640378e+15,-9,-4,-4,-3,-2,-2,-5,-11
1.59101182640378e+15,7,3,5,3,-1,-1,2,0
1.59101182640478e+15,-4,-2,-3,-2,-1,-1,-4,-4
1.59101182640478e+15,-8,-1,2,-1,-1,-1,0,-5
1.59101182641779e+15,7,3,-8,-3,1,1,1,14
1.59101182641779e+15,-3,-1,0,-1,-4,-4,-2,-4
1.59101182641874e+15,-2,-1,4,-4,0,0,-1,-3
1.59101182641874e+15,-3,-1,0,-1,-1,-1,-4,-2
1.5910118264408e+15,-3,-2,-8,-1,-1,-1,-2,-5
1.5910118264408e+15,-4,-2,0,-2,-2,-2,-5,-3
1.59101182644168e+15,0,-0,-7,0,0,0,2,2
1.59101182644168e+15,-4,-2,2,-3,-3,-3,-1,-5
1.59101182646362e+15,3,1,1,1,0,0,-2,1
1.59101182646362e+15,-8,-3,-1,-2,-4,-4,-3,-7
1.59101182646461e+15,7,1,-1,2,-2,-2,0,-2
1.59101182646461e+15,-2,-2,-4,0,-1,-1,-2,-9
1.59101182648656e+15,-2,-0,0,-3,-1,-1,-1,3
1.59101182648656e+15,-2,-1,-3,-1,-1,-1,2,-4
1.59101182648756e+15,0,1,0,-4,-1,-1,-2,10
1.59101182648756e+15,-8,-1,-2,-3,-1,-1,1,0
1.59101182650054e+15,-3,-1,2,0,0,0,-2,0
1.59101182650054e+15,-1,-0,0,1,1,1,-1,-2
1.59101182650152e+15,-4,-2,1,3,-1,-1,-2,-9
1.59101182650152e+15,-4,-2,-1,-1,-3,-3,-3,-3
1.5910118265245e+15,6,1,-3,-5,-1,-1,3,4
1.5910118265245e+15,-5,-1,3,0,-1,-1,-3,0
1.5910118265245e+15,-8,-4,-3,0,-5,-5,-2,-13
1.5910118265245e+15,1,-4,-6,-4,-3,-3,-6,-7
1.59101182653742e+15,1,1,6,1,-3,-3,0,1
1.59101182653742e+15,4,-1,-6,-1,0,0,-1,-2
1.59101182654641e+15,0,3,7,0,0,0,1,8
1.59101182654641e+15,1,-1,-10,-2,2,2,0,-2
1.59101182656136e+15,-2,-1,1,-5,0,0,-3,-3
1.59101182656136e+15,-1,-0,3,0,-1,-1,1,-2
1.59101182656136e+15,-3,-2,-6,-2,-1,-1,-2,-2
1.59101182656136e+15,10,2,0,0,-1,-1,1,6
1.59101182658442e+15,-5,-3,-1,0,-3,-3,-3,-10
1.59101182658442e+15,-8,-3,-3,-3,-1,-1,-2,-4
1.59101182658442e+15,-1,-1,1,-3,-1,-1,0,-7
1.59101182658442e+15,-6,-1,-1,-2,-1,-1,-1,2
1.59101182659826e+15,-2,1,-2,1,1,1,0,1
1.59101182659826e+15,7,3,0,1,0,0,0,9
1.59101182660624e+15,-6,-3,-7,-1,-3,-3,-4,-6
1.59101182660624e+15,-1,-0,1,-1,-1,-1,-2,3
1.5910118266202e+15,0,-0,-2,-1,0,0,-3,1
1.5910118266202e+15,-4,-2,-8,-2,0,0,-1,3
1.59101182662119e+15,1,3,9,3,0,0,1,5
1.59101182662119e+15,4,1,-2,-1,0,0,-1,2
1.59101182664429e+15,2,-2,-7,-4,-4,-4,2,-5
1.59101182664429e+15,-2,-0,-2,3,2,2,-1,-3
1.59101182664528e+15,1,1,7,-2,0,0,0,1
1.59101182664528e+15,-1,-2,0,-1,-1,-1,-1,-9
1.59101182665811e+15,-10,-5,-9,-5,-4,-4,0,-4
1.59101182665811e+15,7,-0,-1,-4,-5,-5,0,0
1.59101182666622e+15,2,-2,-5,-2,-1,-1,-3,-3
1.59101182666622e+15,1,1,1,0,0,0,3,1
1.59101182668118e+15,3,2,-3,2,1,1,0,3
1.59101182668118e+15,-2,-1,-2,-3,-1,-1,0,-1
1.59101182668206e+15,-5,-1,0,-2,-1,-1,-2,-4
1.59101182668206e+15,4,-1,-4,-4,-1,-1,-1,-2
