TimeStamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1.59101212859621e+15,-1,-1,0,-1,0,0,-3,-3
1.5910121285982e+15,0,1,0,0,1,1,3,1
1.5910121285982e+15,-1,-2,-1,-1,-3,-3,-5,-1
1.59101212861033e+15,-1,-3,-4,-6,-3,-3,-1,-2
1.59101212861033e+15,0,-1,-1,1,-2,-2,-2,0
1.59101212861916e+15,-1,-0,0,1,1,1,-1,0
1.59101212861916e+15,0,-0,-1,-3,-1,-1,2,-1
1.59101212863416e+15,-2,-1,-2,-1,-1,-1,-3,-2
1.59101212863416e+15,0,2,-1,1,1,1,4,2
1.59101212864028e+15,-2,-0,0,2,-2,-2,0,-2
1.59101212864028e+15,-2,-1,-1,-4,-1,-1,0,-1
1.5910121286561e+15,-3,-1,-2,-3,1,1,-1,0
1.5910121286561e+15,-4,-2,-1,-1,-1,-1,-3,-3
1.59101212865805e+15,0,-0,-1,-1,0,0,0,2
1.59101212865805e+15,0,-0,-1,0,-2,-2,-2,-1
1.59101212867024e+15,1,1,1,2,1,1,-1,-2
1.59101212867024e+15,1,-1,-1,-2,-2,-2,-3,-2
1.59101212868498e+15,-4,-0,-1,-1,-1,-1,1,-2
1.59101212868498e+15,-1,-0,-1,1,-2,-2,-1,0
1.59101212869423e+15,-1,-0,0,-1,0,0,1,-2
1.59101212869423e+15,0,-1,-2,-2,-2,-2,-1,-1
1.59101212869565e+15,1,-1,-2,0,-2,-2,-2,-1
1.59101212869565e+15,-2,-1,-2,-4,1,1,0,-1
1.59101212871652e+15,-1,-1,-1,-3,-1,-1,0,0
1.59101212871652e+15,-1,-0,0,-1,1,1,-4,-1
1.59101212871752e+15,-2,-1,-2,-2,0,0,-3,-3
1.59101212871752e+15,-2,-0,-2,-2,-2,-2,0,-2
1.59101212872953e+15,0,-1,-2,-1,-1,-1,-1,-1
1.59101212872953e+15,-2,-1,-2,0,-2,-2,-3,-3
1.59101212873855e+15,0,1,0,-2,-1,-1,3,2
1.59101212873855e+15,1,1,-2,1,0,0,2,2
1.59101212875356e+15,-3,-1,0,0,-2,-2,-1,-2
1.59101212875356e+15,-2,-0,-1,-2,-2,-2,-1,0
1.59101212875542e+15,-2,-0,-1,-3,1,1,-1,-1
1.59101212875542e+15,-2,-1,-2,0,0,0,-2,-3
1.59101212877636e+15,-1,-1,-1,-2,-3,-3,-3,-3
1.59101212877636e+15,-2,-1,-1,-2,-2,-2,-4,-2
1.59101212877847e+15,-1,-0,-1,-1,-2,-2,-2,-2
1.59101212877847e+15,-2,-1,1,-1,-2,-2,-2,-2
1.59101212879049e+15,1,1,-1,1,-1,-1,2,1
1.59101212879049e+15,-1,-0,0,1,-1,-1,-1,0
1.59101212879942e+15,-2,-1,-2,-4,-2,-2,0,2
1.59101212879942e+15,1,-0,-3,2,-1,-1,0,-3
1.59101212881351e+15,0,-1,-3,-3,-2,-2,-2,-3
1.59101212881351e+15,0,-0,-1,-2,-1,-1,0,-1
1.59101212882055e+15,-2,-2,-1,-4,-2,-2,-3,-1
1.59101212882055e+15,-1,-1,-2,-3,-1,-1,-2,-1
1.59101212883646e+15,0,1,-1,0,0,0,1,3
1.59101212883646e+15,-1,-0,0,-1,-1,-1,-2,0
1.59101212883844e+15,-4,-1,-1,-1,-1,-1,-2,-2
1.59101212883844e+15,-2,-2,0,0,-1,-1,-7,-5
1.59101212885041e+15,-1,2,-1,1,-1,-1,7,2
1.59101212885041e+15,-1,-1,-1,-3,1,1,0,-1
1.59101212885939e+15,-2,-1,-2,-1,0,0,-3,-4
1.59101212885939e+15,-3,-1,-2,0,0,0,-4,-1
1.59101212887457e+15,0,-1,-1,0,-1,-1,-3,-2
1.59101212887457e+15,-2,-1,-2,-1,-1,-1,-1,0
1.59101212888039e+15,-2,-1,-1,-1,-4,-4,-2,-1
1.59101212888039e+15,0,-0,0,-1,0,0,1,0
1.59101212889629e+15,0,-1,-1,-3,-2,-2,-2,-1
1.59101212889629e+15,-1,-0,0,0,-2,-2,0,1
1.59101212889828e+15,-2,-1,-1,-1,-1,-1,-1,-2
1.59101212889828e+15,-1,-0,1,-2,-1,-1,0,0
1.59101212891922e+15,-3,-1,-1,0,-1,-1,-2,-3
1.59101212891922e+15,-1,-1,-1,0,-1,-1,-2,-2
1.5910121289252e+15,-1,-1,0,-5,-1,-1,0,-2
1.5910121289252e+15,-2,-2,-4,-5,-2,-2,-2,-3
1.59101212893418e+15,-1,-0,0,-1,-2,-2,-1,1
1.59101212893418e+15,-3,-1,-1,-3,-1,-1,0,-2
1.59101212893518e+15,-1,-1,2,4,-4,-4,-6,-4
1.59101212893518e+15,0,-0,0,-1,-2,-2,2,1
1.59101212895617e+15,-1,-1,0,-3,-1,-1,-5,-2
1.59101212895617e+15,-1,-0,-3,2,-1,-1,-1,2
1.5910121289576e+15,1,-1,-2,-3,0,0,-1,-1
1.5910121289576e+15,1,1,2,0,0,0,-1,-1
1.59101212898758e+15,-1,-0,-2,0,0,0,1,2
1.59101212898758e+15,-3,-1,-2,-2,0,0,-4,-2
1.59101212898853e+15,-1,-2,-3,-4,-2,-2,-2,0
1.59101212898853e+15,-1,-1,-1,-3,-2,-2,0,-2
1.59101212900149e+15,-1,1,-1,1,1,1,-1,-1
1.59101212900149e+15,-3,-2,-2,-4,-3,-3,1,-3
1.59101212900249e+15,-3,-1,-1,-1,0,0,-2,-2
1.59101212900249e+15,-5,-0,-1,1,-1,-1,2,-1
1.59101212901545e+15,-1,-0,-1,1,-1,-1,-2,-2
1.59101212901545e+15,0,-0,-4,-2,1,1,1,1
1.59101212902443e+15,-3,-2,-2,0,-1,-1,-2,-1
1.59101212902443e+15,0,-1,-3,-2,-1,-1,-1,1
1.59101212905562e+15,1,-0,-2,-3,-2,-2,0,-1
1.59101212905562e+15,0,-1,-1,-2,0,0,-2,0
1.59101212905662e+15,0,-0,-1,-1,-1,-1,-1,-1
1.59101212905662e+15,-1,-1,-1,-1,0,0,-3,-3
1.59101212905762e+15,-2,-0,-1,0,0,0,-3,0
1.59101212905762e+15,-2,2,1,-1,-1,-1,6,3
1.59101212906161e+15,-2,-0,-2,-2,-1,-1,0,1
1.59101212906161e+15,-1,-1,-2,0,-4,-4,-2,0
1.59101212907664e+15,-1,-1,-2,-1,-1,-1,-1,-1
1.59101212907664e+15,-1,-2,1,0,-2,-2,-5,-3
1.59101212907856e+15,-1,-0,0,0,0,0,0,-1
1.59101212907856e+15,-1,-1,-1,-2,-1,-1,0,0
1.59101212909851e+15,0,-0,1,-1,0,0,-2,-2
1.59101212909851e+15,0,-0,-1,-1,-1,-1,-1,1
1.59101212910051e+15,1,-0,-3,-2,-1,-1,-1,-2
1.59101212910051e+15,-3,-0,1,0,1,1,1,-2
1.59101212911347e+15,-1,-0,-1,-2,0,0,0,-1
1.59101212911347e+15,0,1,0,-1,2,2,0,-2
1.59101212912744e+15,-1,-1,-3,-2,0,0,-2,-1
1.59101212912744e+15,1,-1,-4,-2,0,0,-1,0
1.59101212913641e+15,0,-0,-3,0,-2,-2,2,2
1.59101212913641e+15,-1,-1,-1,1,-2,-2,-4,-2
1.59101212913746e+15,-2,-0,0,-1,-2,-2,0,-2
1.59101212913746e+15,-2,-2,-2,-2,-3,-3,-2,-3
1.59101212915935e+15,-1,-0,-2,-1,-1,-1,-1,-1
1.59101212915935e+15,1,-2,-3,-4,-1,-1,-2,-2
1.59101212916034e+15,-2,-0,-1,-2,-2,-2,0,0
1.59101212916034e+15,0,-1,-1,-2,0,0,0,-1
1.59101212917335e+15,-2,-0,1,-1,-2,-2,-3,0
1.59101212917335e+15,-3,-1,-1,-1,0,0,-1,0
1.5910121291813e+15,-2,-0,-1,-1,-2,-2,1,-2
1.5910121291813e+15,-1,-1,-1,2,-2,-2,-1,-2
1.59101212919625e+15,-1,-1,-3,-5,-1,-1,-2,-2
1.59101212919625e+15,0,-1,-2,1,-2,-2,-3,-4
1.59101212921025e+15,0,-0,-3,-4,0,0,1,0
1.59101212921025e+15,-1,-1,0,-1,-3,-3,-1,0
1.59101212922618e+15,-1,-1,-2,0,-2,-2,-1,0
1.59101212922618e+15,-2,-0,0,-3,-2,-2,-2,0
1.5910121292282e+15,-2,-1,-3,2,-1,-1,-2,-3
1.5910121292282e+15,-1,-0,0,0,0,0,0,-2
1.59101212923319e+15,0,-0,-1,-1,0,0,-2,-2
1.59101212923319e+15,-1,-0,-1,-2,-1,-1,-2,-2
1.59101212924016e+15,0,1,-1,2,-1,-1,3,2
1.59101212924016e+15,-1,1,0,-4,0,0,0,1
1.59101212925614e+15,-2,-1,0,0,-1,-1,-2,-1
1.59101212925614e+15,0,-0,-1,0,-1,-1,1,1
1.59101212925816e+15,-1,-1,1,-1,-1,-1,-2,-2
1.59101212925816e+15,0,1,-1,0,-2,-2,-2,1
1.59101212927906e+15,-2,-1,-1,-2,0,0,0,-2
1.59101212927906e+15,1,-0,1,0,0,0,0,-2
1.59101212928006e+15,-3,-1,-2,-1,-1,-1,0,-3
1.59101212928006e+15,-1,-1,-2,-3,-3,-3,-4,-2
1.59101212929311e+15,0,-0,-1,0,-2,-2,1,-2
1.59101212929311e+15,-3,-1,-2,-2,-1,-1,-5,0
1.59101212930009e+15,0,-0,-1,-2,-2,-2,0,1
1.59101212930009e+15,-3,-1,-1,-1,1,1,-2,-3
1.59101212931602e+15,-1,-0,-2,-1,0,0,-1,-1
1.59101212931602e+15,-1,-0,-2,0,0,0,2,1
1.59101212932394e+15,1,-0,0,-4,-1,-1,1,0
1.59101212932394e+15,-1,-0,-2,0,-1,-1,0,-1
1.59101212933895e+15,-2,-1,1,-2,0,0,-6,-4
1.59101212933895e+15,-1,1,1,1,0,0,5,3
1.5910121293409e+15,-1,-1,0,0,-1,-1,-3,-4
1.5910121293409e+15,0,-0,-2,-2,1,1,3,-1
1.59101212935286e+15,1,-0,1,0,-3,-3,-2,-1
1.59101212935286e+15,-1,-1,0,-1,-2,-2,-2,0
1.59101212936006e+15,-1,-2,-5,-5,0,0,-3,-2
1.59101212936006e+15,-1,-2,-2,-3,-3,-3,-1,0
1.59101212937687e+15,-1,-0,-1,-1,0,0,-1,-1
1.59101212937687e+15,-1,-0,0,2,-1,-1,-2,-3
1.59101212937787e+15,-1,-1,-2,-2,1,1,-1,-1
1.59101212937787e+15,0,-0,-1,-1,-1,-1,0,-2
1.59101212940003e+15,-2,-1,-4,-3,-1,-1,-1,0
1.59101212940003e+15,-1,-1,0,-2,-1,-1,-1,-2
1.59101212940181e+15,-3,-1,0,0,-2,-2,0,-1
1.59101212940181e+15,-1,-0,-1,0,0,0,0,-1
1.59101212941279e+15,0,-0,0,0,0,0,0,-1
1.59101212941279e+15,-2,-1,-4,-3,-3,-3,0,-1
1.59101212942194e+15,-2,-0,1,0,-1,-1,-2,-1
1.59101212942194e+15,-1,-1,-2,-1,-2,-2,-2,-1
1.59101212943672e+15,-1,-1,-1,0,-1,-1,-3,-1
1.59101212943672e+15,-1,-1,-1,-3,-1,-1,0,-2
1.59101212943771e+15,0,-3,-2,-2,-4,-4,-7,-8
1.59101212943771e+15,0,1,0,-1,0,0,3,1
1.59101212945866e+15,-3,-1,-1,-1,0,0,-1,-1
1.59101212945866e+15,0,-1,-2,0,-2,-2,-3,-1
1.59101212946065e+15,-1,1,-1,-1,2,2,2,2
1.59101212946065e+15,-1,-0,0,-2,0,0,-2,-2
1.5910121294816e+15,0,1,-2,-2,-2,-2,4,3
1.5910121294816e+15,-1,-1,-3,0,0,0,-3,-1
1.59101212948259e+15,-2,-0,2,0,-1,-1,-1,0
1.59101212948259e+15,2,-0,-1,0,0,0,-3,-3
1.59101212951156e+15,-1,-0,0,1,-1,-1,1,0
1.59101212951156e+15,-4,-2,-3,-5,-2,-2,-3,-3
1.59101212951251e+15,0,-0,-2,-2,1,1,0,0
1.59101212951251e+15,-1,-1,1,-1,-1,-1,0,-3
1.59101212951849e+15,-1,-1,-2,-1,-2,-2,-1,-3
1.59101212951849e+15,-2,-0,0,-1,0,0,0,1
1.59101212952559e+15,-1,1,0,1,-2,-2,-1,1
1.59101212952559e+15,-2,-0,-2,-2,0,0,-3,-1
1.59101212954246e+15,1,-0,0,-1,-1,-1,0,0
1.59101212954246e+15,-1,-1,-2,-1,-2,-2,-2,-1
1.59101212954742e+15,0,-0,-1,-1,0,0,0,-2
1.59101212954742e+15,-3,1,2,4,1,1,0,-1
1.59101212956421e+15,-2,-1,-1,-2,-2,-2,-3,-1
1.59101212956421e+15,-2,-1,-2,-4,-2,-2,-1,0
1.59101212956532e+15,-2,-0,1,0,-1,-1,-1,-1
1.59101212956532e+15,-2,-0,-2,-1,-1,-1,0,1
1.5910121295872e+15,-5,-1,-2,-3,1,1,-1,0
1.5910121295872e+15,0,-0,-2,0,0,0,0,0
1.59101212958914e+15,-2,-1,-1,-2,-1,-1,-2,0
1.59101212958914e+15,0,-1,-1,-2,-2,-2,-2,0
1.59101212960232e+15,-1,-0,-3,-1,-2,-2,1,0
1.59101212960232e+15,0,-0,-2,-1,-1,-1,1,-2
1.59101212960812e+15,-1,1,2,2,0,0,0,-2
1.59101212960812e+15,0,-2,-5,-5,-3,-3,0,-2
1.59101212962405e+15,0,-0,1,-1,-2,-2,-2,-1
1.59101212962405e+15,-1,-1,-1,-2,-2,-2,-2,-3
1.59101212962505e+15,0,-0,-2,3,-3,-3,0,-1
1.59101212962505e+15,1,-0,0,1,-1,-1,-1,-1
1.59101212963805e+15,-1,-1,-4,-5,0,0,-1,0
1.59101212963805e+15,-3,-2,-3,-2,-1,-1,-3,-1
1.59101212964508e+15,-2,-0,-1,-1,0,0,1,1
1.59101212964508e+15,-1,-0,0,0,-2,-2,0,-1
1.59101212966103e+15,1,1,-1,0,0,0,0,-3
1.59101212966103e+15,-3,-1,-1,-3,-1,-1,-3,-1
1.59101212966295e+15,-1,-1,-1,-2,-1,-1,0,-1
1.59101212966295e+15,1,-0,0,-2,-1,-1,0,-1
1.59101212968389e+15,-1,-1,1,-1,0,0,-3,-3
1.59101212968389e+15,-2,-1,-1,-1,-1,-1,0,-2
1.59101212968589e+15,0,-1,-1,-3,-2,-2,-1,1
1.59101212968589e+15,0,-0,2,-1,0,0,-2,0
1.59101212969819e+15,-1,-2,-1,-2,-3,-3,-4,-1
1.59101212969819e+15,-1,-0,-2,-1,-2,-2,1,0
1.59101212970516e+15,1,-0,0,-1,-1,-1,-2,-1
1.59101212970516e+15,-3,-0,-2,1,-1,-1,0,-2
1.59101212972186e+15,-1,-1,-2,-1,-3,-3,-2,-1
1.59101212972186e+15,-1,-0,-2,-1,-1,-1,1,-1
1.59101212972279e+15,-1,-1,-2,0,-1,-1,0,-3
1.59101212972279e+15,0,1,-1,-1,2,2,4,0
1.59101212974373e+15,-1,-1,-1,1,-2,-2,-2,0
1.59101212974373e+15,-2,-2,-2,-1,-3,-3,-2,-1
1.59101212974573e+15,-1,-0,0,2,-1,-1,-3,0
1.59101212974573e+15,-1,-1,-3,-5,-1,-1,-3,-1
1.59101212975969e+15,-3,-0,-2,-2,-1,-1,-1,0
1.59101212975969e+15,-2,-1,0,0,-1,-1,-1,-2
1.59101212976468e+15,-2,-2,-2,-1,-2,-2,-6,-3
1.59101212976468e+15,-2,-0,0,0,0,0,-2,-1
1.59101212978263e+15,0,-1,-2,0,-1,-1,2,0
1.59101212978263e+15,-4,-1,-1,-3,-2,-2,-2,-1
1.59101212978765e+15,-2,-0,-3,-1,-1,-1,2,-3
1.59101212978765e+15,-3,-0,-1,-1,-1,-1,-1,-1
1.59101212980357e+15,-3,-1,-1,1,-1,-1,-2,0
1.59101212980357e+15,1,-0,-1,-1,0,0,-2,-1
1.59101212980557e+15,1,-1,-2,-4,0,0,-2,1
1.59101212980557e+15,2,-0,-1,0,-1,-1,-2,-1
1.59101212981853e+15,-1,-1,-4,-3,-1,-1,1,-1
1.59101212981853e+15,-2,-1,-1,1,-2,-2,-2,-1
1.59101212982452e+15,-2,-0,0,-3,-1,-1,0,0
1.59101212982452e+15,-1,-1,1,-1,-3,-3,-4,-1
1.59101212984163e+15,-1,-0,-3,-4,-1,-1,3,1
1.59101212984163e+15,1,1,-3,0,0,0,-1,0
1.59101212984745e+15,-1,-1,-3,-3,1,1,1,-1
1.59101212984745e+15,0,-0,0,3,-3,-3,-3,-2
1.59101212986341e+15,-2,-1,0,0,-2,-2,-3,-3
1.59101212986341e+15,-1,1,1,1,-2,-2,1,1
1.59101212986541e+15,0,-0,-2,-4,-2,-2,0,0
1.59101212986541e+15,-1,-1,-1,-2,1,1,-2,0
1.59101212987737e+15,-1,-1,-1,1,0,0,-4,-1
1.59101212987737e+15,-1,-1,-1,-2,0,0,1,-3
1.59101212988635e+15,-3,-1,-2,2,-1,-1,-1,-2
1.59101212988635e+15,-1,-1,-3,1,0,0,-1,-2
1.59101212990231e+15,-3,-1,2,-3,-1,-1,-1,-2
1.59101212990231e+15,-2,-0,-1,-1,-1,-1,-1,0
1.59101212990729e+15,-4,-2,0,-3,-2,-2,-2,-1
1.59101212990729e+15,-3,-1,-3,-2,-1,-1,-1,1
1.59101212992425e+15,-1,-0,1,-1,1,1,0,-1
1.59101212992425e+15,-2,-1,-1,-4,0,0,0,-1
1.59101212992624e+15,0,-2,-2,-3,-2,-2,-5,-4
1.59101212992624e+15,0,1,-2,-1,-2,-2,4,3
1.59101212993722e+15,1,1,-1,1,-1,-1,2,2
1.59101212993722e+15,-1,-1,-1,-1,-1,-1,-5,1
1.59101212994619e+15,0,-0,0,-3,-1,-1,0,-1
1.59101212994619e+15,0,-1,-2,-2,-1,-1,-1,-3
1.59101212996131e+15,-1,-1,-2,0,-2,-2,-3,-2
1.59101212996131e+15,-2,-1,-2,1,-1,-1,-2,-3
1.59101212996314e+15,0,-0,-2,-1,-2,-2,0,1
1.59101212996314e+15,-1,-1,0,-4,-2,-2,-1,-3
1.59101212998409e+15,0,-0,0,-1,0,0,1,-1
1.59101212998409e+15,-3,-1,-1,-2,-2,-2,-2,-2
1.59101212998511e+15,-1,-2,0,-2,-2,-2,-2,-2
1.59101212998511e+15,0,1,0,2,0,0,0,1
1.59101212999708e+15,-1,-1,-3,-2,-2,-2,-4,-2
1.59101212999708e+15,0,-0,0,-2,-1,-1,1,0
1.59101213000603e+15,-1,-1,0,-1,-2,-2,-1,-2
1.59101213000603e+15,-1,1,0,-3,-1,-1,1,3
1.59101213002201e+15,0,1,0,2,1,1,-1,1
1.59101213002201e+15,-1,-1,-2,-2,-1,-1,-2,-2
1.59101213002299e+15,-1,-0,-3,-2,1,1,0,-2
1.59101213002299e+15,-1,1,0,3,1,1,-2,-1
1.59101213004397e+15,-1,-1,0,-1,-2,-2,-2,-2
1.59101213004397e+15,0,1,-1,0,0,0,0,-1
1.59101213004592e+15,-1,-0,-1,-2,-1,-1,-2,-1
1.59101213004592e+15,-1,1,2,0,1,1,0,-2
1.59101213005806e+15,-1,-0,-1,-1,-2,-2,-1,-1
1.59101213005806e+15,0,-1,-1,-2,-2,-2,-1,-1
1.59101213007391e+15,-1,-0,-1,1,-1,-1,-1,-1
1.59101213007391e+15,0,-1,-2,-2,-2,-2,-2,-1
1.59101213008184e+15,0,-0,-1,-2,-1,-1,0,-1
1.59101213008184e+15,-2,-0,-1,-2,-1,-1,-2,0
1.59101213008282e+15,1,-0,0,2,-1,-1,-1,0
1.59101213008282e+15,-1,-0,-1,-1,-2,-2,0,0
1.59101213010381e+15,0,-1,-1,-2,-1,-1,-2,-1
1.59101213010381e+15,-3,-1,-1,0,1,1,1,0
1.59101213010576e+15,-1,-1,-3,-1,1,1,0,-1
1.59101213010576e+15,-1,-1,-2,0,-1,-1,-1,-2
1.59101213013379e+15,-1,-1,0,-1,-3,-3,-5,-2
1.59101213013379e+15,0,-0,0,-3,0,0,3,0
1.59101213013568e+15,-3,-2,-3,2,-3,-3,-3,-4
1.59101213013568e+15,-1,-1,-2,-3,0,0,0,-2
1.59101213014969e+15,-6,-1,-2,-2,2,2,0,-2
1.59101213014969e+15,-3,-2,-2,-4,-3,-3,-2,-2
1.59101213015473e+15,-2,-0,1,0,0,0,0,0
1.59101213015473e+15,0,-1,-1,-1,-1,-1,-1,0
1.59101213016364e+15,-1,-1,-2,-1,-1,-1,-2,0
1.59101213016364e+15,0,-1,-1,-1,-2,-2,-4,-2
1.59101213016561e+15,0,-1,-3,-4,-2,-2,1,-1
1.59101213016561e+15,-1,1,1,0,-2,-2,1,0
1.59101213017766e+15,-1,-1,-2,0,0,0,-1,-1
1.59101213017766e+15,-1,-1,-2,-1,-2,-2,1,-3
1.59101213019262e+15,0,-1,-1,-3,-2,-2,-1,0
1.59101213019262e+15,-1,-0,1,1,-2,-2,-4,-2
1.59101213020158e+15,1,-0,1,-1,0,0,0,1
1.59101213020158e+15,-3,-2,-2,0,-1,-1,-4,-3
1.59101213020251e+15,-2,-2,-3,1,-2,-2,-2,-1
1.59101213020251e+15,-1,-1,-3,-5,0,0,0,1
1.59101213022449e+15,-1,-1,-4,-4,-3,-3,-1,-2
1.59101213022449e+15,-1,-1,0,-2,-2,-2,-1,0
1.59101213022644e+15,-3,-1,-1,-1,-1,-1,0,-3
1.59101213022644e+15,0,-0,-1,1,0,0,-1,-1
1.59101213023746e+15,0,-0,-2,1,-2,-2,-3,-2
1.59101213023746e+15,0,-0,-1,-1,0,0,1,-1
1.59101213024639e+15,-3,-1,1,-1,-2,-2,-1,-1
1.59101213024639e+15,-1,-1,-2,-2,1,1,-3,-2
1.5910121302614e+15,2,-0,-1,-2,-2,-2,-2,-1
1.5910121302614e+15,-2,-1,0,-2,-1,-1,-2,0
1.59101213026334e+15,-1,-0,-2,0,0,0,-1,-2
1.59101213026334e+15,-2,-1,-2,-3,-2,-2,-2,0
1.59101213028335e+15,-1,-0,-1,-2,-1,-1,-1,0
1.59101213028335e+15,-3,-1,0,2,-2,-2,-4,0
1.59101213029127e+15,1,-0,0,-2,-2,-2,2,2
1.59101213029127e+15,-2,-0,-2,-1,0,0,-2,0
1.59101213030722e+15,0,-0,0,0,-1,-1,3,0
1.59101213030722e+15,0,-0,-1,-1,0,0,-1,-2
1.59101213031221e+15,0,-0,-1,-2,-3,-3,-2,-2
1.59101213031221e+15,0,-0,-1,-1,-2,-2,1,-2
1.59101213032124e+15,-1,-0,0,0,-1,-1,-1,0
1.59101213032124e+15,-2,-0,1,-2,1,1,-1,-2
1.59101213032318e+15,-1,-0,0,0,0,0,-2,-3
1.59101213032318e+15,-1,-1,-3,-3,-1,-1,0,-2
1.59101213034418e+15,-1,-0,-1,0,0,0,0,0
1.59101213034418e+15,-2,-1,0,-2,-2,-2,-1,-1
1.59101213034612e+15,0,1,1,-1,2,2,1,0
1.59101213034612e+15,-1,-0,0,-1,-1,-1,0,0
1.59101213036706e+15,0,-0,-1,-1,-1,-1,0,1
1.59101213036706e+15,0,-0,-3,0,-1,-1,-1,-1
1.59101213036806e+15,-1,-1,-1,-4,0,0,-2,-2
1.59101213036806e+15,-1,-1,-2,0,-2,-2,1,-1
1.59101213038103e+15,-1,1,0,2,1,1,1,2
1.59101213038103e+15,-3,-1,-4,-1,0,0,-2,0
1.59101213038302e+15,-4,-1,0,1,0,0,-3,-2
1.59101213038302e+15,0,1,0,-1,1,1,0,2
1.59101213040403e+15,-2,-2,-3,-4,-1,-1,-3,-1
1.59101213040403e+15,-1,-0,0,-1,-3,-3,0,-1
1.59101213040596e+15,-1,-1,-2,0,-2,-2,-2,-2
1.59101213040596e+15,0,-0,0,1,-2,-2,0,-1
1.5910121304269e+15,-1,-1,-1,-3,-2,-2,-1,-2
1.5910121304269e+15,1,-0,-1,-2,0,0,1,-1
1.59101213043389e+15,-1,-0,1,0,1,1,0,-1
1.59101213043389e+15,-2,-1,-1,-2,-3,-3,-1,-2
1.59101213044186e+15,-1,-1,-1,-1,0,0,-3,-2
1.59101213044186e+15,-1,-1,-1,0,-2,-2,-3,-3
1.59101213044286e+15,0,-0,-1,-1,-1,-1,0,-1
1.59101213044286e+15,-1,-1,-1,0,1,1,-3,-2
1.59101213046381e+15,-1,-0,-2,-2,-2,-2,0,-1
1.59101213046381e+15,-2,-0,0,0,-1,-1,0,-2
1.5910121304658e+15,-1,-1,-1,-2,-2,-2,-1,-2
1.5910121304658e+15,-1,-1,-2,-3,-2,-2,-2,0
1.59101213048675e+15,-3,-1,-2,0,-2,-2,-2,-1
