TimeStamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1.59101169205393e+15,0,-2,-1,-5,-1,-1,-2,-3
1.59101169205393e+15,-1,0,-4,-3,-2,-2,1,10
1.59101169206202e+15,3,0,-1,-1,-1,-1,-2,0
1.59101169206202e+15,-8,-3,-8,-1,0,0,-3,-1
1.59101169206889e+15,-2,-1,-2,-1,-2,-2,-3,1
1.59101169206889e+15,-2,-3,-4,-1,-2,-2,-3,-9
1.59101169207698e+15,-3,-2,1,-2,-4,-4,-2,-7
1.59101169207698e+15,2,0,-2,-1,-1,-1,-2,1
1.59101169210084e+15,-3,0,0,-1,-1,-1,3,-3
1.59101169210084e+15,1,1,-1,0,3,3,-4,1
1.59101169210084e+15,-2,0,1,-4,-3,-3,-1,3
1.59101169210084e+15,8,1,2,0,-3,-3,-2,2
1.59101169211377e+15,2,-1,-2,-1,1,1,-1,-6
1.59101169211377e+15,-12,-1,1,0,0,0,1,0
1.59101169212179e+15,1,0,-3,0,1,1,0,1
1.59101169212179e+15,-8,-2,-2,0,0,0,0,-1
1.5910116921387e+15,-1,-3,1,-3,-2,-2,-3,-14
1.5910116921387e+15,2,-1,-2,-1,-4,-4,-2,-1
1.59101169214473e+15,5,0,1,0,-1,-1,-3,-1
1.59101169214473e+15,-6,-1,-2,-1,-1,-1,1,0
1.59101169216064e+15,1,0,-4,-2,1,1,-4,0
1.59101169216064e+15,-3,-2,-1,-1,0,0,0,-9
1.59101169216164e+15,0,-2,-4,-5,-2,-2,-3,-1
1.59101169216164e+15,-1,0,1,-1,-1,-1,-2,-1
1.59101169217365e+15,2,4,-2,0,1,1,3,14
1.59101169217365e+15,0,0,3,-1,-2,-2,-1,2
1.59101169218258e+15,-2,-1,-1,0,-2,-2,-3,0
1.59101169218258e+15,2,0,5,0,-4,-4,0,-2
1.59101169219758e+15,-4,-2,-12,-2,-2,-2,-1,1
1.59101169219758e+15,-3,0,0,-1,1,1,0,-4
1.59101169219758e+15,5,0,-1,-1,-2,-2,2,1
1.59101169219758e+15,-3,1,-1,-2,3,3,3,1
1.59101169222049e+15,0,-2,2,-2,-3,-3,-8,3
1.59101169222049e+15,-1,-1,-2,0,-2,-2,-3,-2
1.59101169222148e+15,-4,0,-2,0,-1,-1,-1,1
1.59101169222148e+15,0,0,0,-2,-1,-1,-2,2
1.59101169223448e+15,0,0,0,-3,-1,-1,-1,4
1.59101169223448e+15,-6,-1,-1,-2,0,0,1,-4
1.59101169224247e+15,-9,-1,-1,0,-1,-1,1,-1
1.59101169224247e+15,-5,-1,-4,-4,-1,-1,1,0
1.59101169225743e+15,7,0,0,0,-1,-1,-1,-5
1.59101169225743e+15,-1,-1,-1,-1,0,0,-2,-4
1.59101169225838e+15,2,-1,-5,-2,-4,-4,-1,0
1.59101169225838e+15,0,-1,0,-1,-1,-1,-4,-5
1.59101169227932e+15,-10,-4,-3,-1,-4,-4,-2,-5
1.59101169227932e+15,3,-1,-2,-2,-2,-2,0,-4
1.59101169228032e+15,-3,-1,-4,-2,0,0,-1,-1
1.59101169228032e+15,-2,-2,-2,-2,1,1,-3,-4
1.59101169229436e+15,2,0,3,-2,0,0,-3,-4
1.59101169229436e+15,-1,1,1,-1,0,0,1,3
1.5910116923023e+15,-6,-1,2,-2,1,1,-1,-2
1.5910116923023e+15,-5,-1,0,2,-1,-1,-2,-4
1.59101169231722e+15,-1,0,0,1,-3,-3,2,-4
1.59101169231722e+15,0,0,-3,1,1,1,0,-1
1.59101169231823e+15,-2,-1,-1,-2,-1,-1,1,-3
1.59101169231823e+15,4,0,-1,-1,-2,-2,-1,2
1.59101169234016e+15,-5,0,-1,0,-2,-2,5,-1
1.59101169234016e+15,-3,-2,-2,-3,-1,-1,-7,3
1.59101169234016e+15,4,2,7,1,-1,-1,0,5
1.59101169234016e+15,6,-2,-1,0,-2,-2,-3,-12
1.59101169235413e+15,-8,-2,-8,-4,-3,-3,-2,8
1.59101169235413e+15,-5,-2,2,-3,-3,-3,-1,-3
1.59101169236275e+15,1,0,-3,-3,2,2,-2,4
1.59101169236275e+15,-4,-1,0,-1,0,0,-2,-4
1.59101169237772e+15,9,1,2,1,0,0,-4,-4
1.59101169237772e+15,-6,-3,-4,-2,-3,-3,-2,-2
1.59101169237772e+15,4,0,-1,0,-3,-3,-2,6
1.59101169237772e+15,3,2,-4,-2,1,1,4,10
1.59101169239968e+15,-5,-1,0,-2,-1,-1,0,-4
1.59101169239968e+15,3,1,-1,-2,-3,-3,1,2
1.59101169240063e+15,-3,-2,-2,0,0,0,-2,-4
1.59101169240063e+15,-3,-2,-4,-1,-1,-1,-2,-5
1.5910116924137e+15,-11,-2,-1,-2,-2,-2,0,3
1.5910116924137e+15,4,2,1,3,4,4,-3,-1
1.59101169242265e+15,-1,-1,-1,0,-1,-1,-1,-4
1.59101169242265e+15,0,-1,-2,-2,-3,-3,-3,-2
1.59101169243753e+15,-2,0,-2,0,2,2,-1,-2
1.59101169243753e+15,-3,-3,2,-3,-3,-3,-1,-15
1.59101169243753e+15,-1,0,3,-2,-2,-2,-4,-2
1.59101169243753e+15,-8,-1,0,-2,0,0,3,2
1.59101169245959e+15,1,0,0,-1,-2,-2,-1,-2
1.59101169245959e+15,2,-1,-1,-1,0,0,0,-8
1.59101169246059e+15,6,2,1,2,0,0,-1,2
1.59101169246059e+15,-7,-2,1,-2,-1,-1,-2,-3
1.59101169247359e+15,1,0,-2,0,0,0,-1,2
1.59101169247359e+15,3,1,-2,1,2,2,0,2
1.59101169248258e+15,2,-2,-7,-5,-2,-2,0,-8
1.59101169248258e+15,2,1,0,0,-3,-3,-3,7
1.59101169249749e+15,0,-2,-1,-2,-3,-3,-2,-8
1.59101169249749e+15,4,1,-3,-3,-1,-1,-3,4
1.59101169249749e+15,-4,-1,-1,0,-1,-1,-2,-4
1.59101169249749e+15,5,2,2,-1,-1,-1,-2,13
1.59101169252048e+15,1,0,1,-1,-1,-1,-1,2
1.59101169252048e+15,-11,-3,-3,-4,-4,-4,-1,0
1.59101169252745e+15,-5,-1,0,-2,1,1,1,-4
1.59101169252745e+15,10,1,1,1,-2,-2,1,-3
1.59101169253439e+15,-6,-2,-5,-2,-2,-2,0,-2
1.59101169253439e+15,-4,1,4,0,0,0,-1,4
1.59101169254242e+15,-3,-1,-5,-2,0,0,1,2
1.59101169254242e+15,1,-1,-4,-1,1,1,-1,-4
1.59101169256436e+15,3,2,6,0,2,2,-1,-1
1.59101169256436e+15,3,1,-1,-1,-1,-1,-1,2
1.59101169257234e+15,-1,0,1,1,-1,-1,0,-1
1.59101169257234e+15,-3,-1,-7,0,-1,-1,1,1
1.59101169257927e+15,-13,-2,4,3,2,2,0,-12
1.59101169257927e+15,1,1,-3,2,-1,-1,-3,5
1.59101169258028e+15,0,-1,4,-3,-2,-2,-1,-4
1.59101169258028e+15,-6,-1,-4,-2,-1,-1,-1,-2
1.59101169259424e+15,-3,-2,-4,-1,-3,-3,-1,0
1.59101169259424e+15,3,2,1,2,0,0,0,0
1.59101169260221e+15,-6,-1,-2,-1,0,0,-1,-3
1.59101169260221e+15,-1,0,1,-1,-3,-3,-1,-2
1.5910116926172e+15,2,0,-1,-1,-2,-2,1,5
1.5910116926172e+15,1,0,0,-3,0,0,-1,0
1.59101169261816e+15,-2,-2,-1,-2,-1,-1,-3,-12
1.59101169261816e+15,3,4,1,-1,3,3,3,15
1.59101169264011e+15,-9,-3,-2,-2,-4,-4,-2,-5
1.59101169264011e+15,0,0,-4,-1,1,1,1,1
1.59101169264011e+15,-1,-1,1,0,0,0,-6,-4
1.59101169264011e+15,-6,-5,-9,-4,-5,-5,-4,-10
1.59101169267072e+15,1,5,2,5,2,2,1,19
1.59101169267072e+15,-6,-3,0,-4,-3,-3,-1,-8
1.59101169267173e+15,4,0,-2,-1,0,0,0,-2
1.59101169267173e+15,-4,-1,-1,0,-2,-2,-1,-4
1.59101169267694e+15,0,-2,-5,-4,-3,-3,-3,-4
1.59101169267694e+15,0,0,-1,-1,-2,-2,-1,0
1.59101169267783e+15,-5,-1,-3,-2,-4,-4,0,3
1.59101169267783e+15,-6,-1,3,-2,-2,-2,-2,-6
1.59101169269977e+15,11,2,0,1,-2,-2,-1,0
1.59101169269977e+15,-10,-1,-1,1,2,2,-3,-1
1.59101169270077e+15,6,0,-5,-2,-4,-4,-4,6
1.59101169270077e+15,-2,1,1,1,2,2,0,1
1.59101169272271e+15,0,-2,-3,-2,-3,-3,0,-6
1.59101169272271e+15,1,1,2,2,-1,-1,-4,1
1.59101169272372e+15,-8,-1,-2,-2,0,0,1,-2
1.59101169272372e+15,0,-2,-2,-2,-3,-3,-2,-5
1.59101169274596e+15,2,0,-1,-3,-1,-1,0,-3
1.59101169274596e+15,-2,2,6,-1,2,2,3,-2
1.59101169274692e+15,2,1,-8,0,2,2,2,4
1.59101169274692e+15,-1,-2,1,-3,-1,-1,-3,-5
1.59101169275988e+15,-1,-4,-2,-1,-1,-1,-2,-20
1.59101169275988e+15,2,0,0,-3,-2,-2,-2,3
1.5910116927609e+15,2,0,6,0,-2,-2,-2,-4
1.5910116927609e+15,-10,-2,2,-1,-2,-2,-1,-2
1.59101169278285e+15,8,4,2,2,3,3,-2,9
1.59101169278285e+15,3,-1,-5,-2,-2,-2,-2,-3
1.59101169278382e+15,-8,-2,0,0,0,0,-1,-5
1.59101169278382e+15,-1,-1,-5,-2,-2,-2,-1,5
1.59101169281274e+15,-4,-2,-3,-5,-1,-1,-1,-5
1.59101169281274e+15,4,1,-5,0,-4,-4,0,9
1.59101169281374e+15,-1,0,-2,-1,-1,-1,-2,-1
1.59101169281374e+15,2,1,2,-1,-1,-1,0,0
1.59101169281972e+15,3,1,0,-1,1,1,-2,-1
1.59101169281972e+15,-6,-2,-1,-2,-1,-1,-2,-2
1.59101169282072e+15,-1,0,-1,-2,0,0,0,-2
1.59101169282072e+15,10,-1,-4,-5,0,0,-3,1
1.59101169284284e+15,4,1,2,-2,-3,-3,-1,1
1.59101169284284e+15,0,0,-2,0,0,0,-1,-5
1.59101169284367e+15,-5,0,0,0,-1,-1,-1,1
1.59101169284367e+15,2,-2,-3,-1,-3,-3,-3,-5
1.59101169285675e+15,0,2,-2,-2,-1,-1,1,13
1.59101169285675e+15,-5,-2,-1,0,-2,-2,-2,-7
1.5910116928646e+15,2,-1,0,-3,-4,-4,-2,-2
1.5910116928646e+15,4,0,0,0,-1,-1,-2,-3
1.5910116928806e+15,-4,-4,-1,-1,-3,-3,-3,-14
1.5910116928806e+15,0,-1,-3,-4,-3,-3,-1,8
1.59101169288162e+15,-6,-2,-1,-1,0,0,-3,-7
1.59101169288162e+15,-4,-2,1,-1,-2,-2,-3,-4
1.59101169290254e+15,-6,-2,-3,0,-3,-3,-3,-5
1.59101169290254e+15,2,0,-1,0,1,1,-1,-3
1.5910116929035e+15,-1,0,-2,0,-2,-2,-1,2
1.5910116929035e+15,-3,-2,-3,-3,-1,-1,-2,-3
1.59101169291651e+15,6,1,-2,-1,-1,-1,2,4
1.59101169291651e+15,-5,-1,-1,1,1,1,-2,-3
1.59101169292449e+15,0,-2,-6,-5,-3,-3,-1,1
1.59101169292449e+15,1,0,-1,-1,-1,-1,-1,-4
1.59101169294839e+15,-4,-1,-1,0,2,2,-2,-1
1.59101169294839e+15,5,1,3,1,-4,-4,0,-2
1.59101169294839e+15,1,-1,-3,-3,2,2,1,-2
1.59101169294839e+15,-1,-2,-1,-2,-3,-3,-1,-8
1.59101169296266e+15,-1,1,0,-3,-1,-1,1,6
1.59101169296266e+15,-5,-2,-5,-2,-1,-1,-1,-5
1.59101169296362e+15,2,1,1,3,0,0,-4,-1
1.59101169296362e+15,-6,1,-1,1,-1,-1,1,2
1.59101169297662e+15,-4,-2,-7,0,-1,-1,-2,1
1.59101169297662e+15,3,1,-2,-1,2,2,0,2
1.59101169298457e+15,-8,-4,2,-1,-5,-5,-1,-13
1.59101169298457e+15,2,1,-2,0,3,3,-3,-2
1.59101169299953e+15,-4,-2,1,-2,-1,-1,-2,-6
1.59101169299953e+15,1,0,-2,-2,-2,-2,2,5
1.59101169300751e+15,0,-1,-1,-3,-1,-1,-4,-2
1.59101169300751e+15,1,0,-6,-2,-2,-2,0,2
1.59101169303044e+15,-5,0,2,0,1,1,-4,0
1.59101169303044e+15,-1,-1,2,-2,2,2,-2,-8
1.59101169303245e+15,1,0,0,-1,-4,-4,0,4
1.59101169303245e+15,-4,0,1,1,-1,-1,1,1
1.59101169304543e+15,-2,0,-1,-2,-1,-1,-1,-2
1.59101169304543e+15,2,0,-1,0,-2,-2,2,-2
1.5910116930474e+15,-7,-1,-3,-1,-2,-2,-5,4
1.5910116930474e+15,1,1,1,1,2,2,-4,4
1.59101169305937e+15,1,-1,-3,-1,-1,-1,0,-3
1.59101169305937e+15,4,-1,-2,-3,-4,-4,-2,1
1.59101169306835e+15,-4,-1,-1,-3,-1,-1,0,-3
1.59101169306835e+15,-1,0,0,0,-2,-2,2,-1
1.59101169308342e+15,-1,-1,0,-1,-1,-1,-3,-4
1.59101169308342e+15,-4,-1,-2,-2,-1,-1,0,1
1.59101169308929e+15,9,2,0,0,1,1,0,2
1.59101169308929e+15,-2,1,0,0,2,2,1,2
1.59101169310525e+15,3,1,0,-1,1,1,1,-2
1.59101169310525e+15,-1,0,1,-1,-2,-2,0,2
1.59101169310724e+15,7,2,-2,0,0,0,2,4
1.59101169310724e+15,1,-2,-6,-4,-4,-4,0,-4
1.59101169312837e+15,0,-1,-1,0,0,0,-1,-1
1.59101169312837e+15,1,1,-2,-1,-1,-1,0,3
1.59101169312916e+15,3,0,1,-2,-2,-2,1,-4
1.59101169312916e+15,-9,-3,-2,-3,-1,-1,-2,-2
1.59101169314326e+15,0,-1,-2,-2,-3,-3,-1,-2
1.59101169314326e+15,-2,-2,-6,-2,-1,-1,-3,-2
1.59101169314424e+15,-1,-1,0,-4,0,0,-2,-1
1.59101169314424e+15,-2,0,3,0,0,0,-1,-2
1.59101169316517e+15,-2,0,0,1,-3,-3,-1,1
1.59101169316517e+15,-7,-1,1,-1,2,2,0,-6
1.59101169316706e+15,-1,-1,-3,0,-3,-3,-1,4
1.59101169316706e+15,-1,0,-1,-1,-1,-1,-2,1
1.591011693188e+15,-6,-4,-2,0,3,3,-2,-20
1.591011693188e+15,4,2,-1,-1,-3,-3,-1,7
1.591011693189e+15,-3,-1,1,-1,-1,-1,1,-3
1.591011693189e+15,6,1,-2,0,0,0,-4,3
1.59101169320199e+15,2,0,1,-1,-1,-1,-4,-2
1.59101169320199e+15,0,0,-1,1,-1,-1,-2,-1
1.59101169321094e+15,-1,0,-2,0,-2,-2,-1,-1
1.59101169321094e+15,-4,-1,-1,0,-1,-1,1,-5
1.5910116932259e+15,3,1,-2,-2,-2,-2,2,5
1.5910116932259e+15,-3,-4,-5,-4,-2,-2,-4,-5
1.59101169322693e+15,0,2,0,-1,1,1,1,8
1.59101169322693e+15,-3,0,3,-1,-1,-1,1,-1
1.59101169324752e+15,-4,-1,-3,-1,0,0,-1,4
1.59101169324752e+15,-1,-1,-2,-2,-3,-3,0,-2
1.59101169324948e+15,-2,-2,-4,-1,-2,-2,-1,-6
1.59101169324948e+15,2,-1,2,0,-2,-2,0,-9
1.59101169326244e+15,2,4,2,0,-2,-2,3,20
1.59101169326244e+15,-8,-4,-3,-3,-4,-4,-3,-12
1.59101169327646e+15,-5,0,1,-1,0,0,-1,1
1.59101169327646e+15,-3,-1,-1,0,-1,-1,-1,-1
1.59101169328491e+15,1,-1,-4,-1,-5,-5,-1,-3
1.59101169328491e+15,1,0,3,-1,-2,-2,-2,-3
1.59101169329189e+15,0,0,-3,1,-2,-2,-1,0
1.59101169329189e+15,-5,-1,1,-1,-2,-2,-4,0
1.59101169330794e+15,-2,-1,1,-1,1,1,-2,-1
1.59101169330794e+15,-1,0,-3,-2,2,2,1,2
1.59101169330984e+15,-12,-3,-2,-2,-1,-1,-3,-8
1.59101169330984e+15,8,1,-1,-1,-3,-3,0,4
1.59101169332181e+15,2,-1,-1,-1,-2,-2,-7,-3
1.59101169332181e+15,-3,-3,-2,-3,-2,-2,-2,-10
1.59101169332879e+15,-7,-1,-5,-5,-2,-2,1,9
1.59101169332879e+15,-1,-1,-6,1,0,0,-1,-2
1.59101169334574e+15,-3,-1,0,-1,-1,-1,0,-3
1.59101169334574e+15,6,2,1,2,0,0,0,1
1.59101169334676e+15,2,-2,-3,-2,-2,-2,-5,-7
1.59101169334676e+15,-3,-1,0,0,-2,-2,-3,0
1.59101169336768e+15,4,-2,-4,-4,-2,-2,-2,-5
1.59101169336768e+15,-2,0,0,0,-2,-2,0,-1
1.59101169336968e+15,6,1,1,-3,0,0,-2,1
1.59101169336968e+15,-7,-3,-2,-5,0,0,-4,-4
1.59101169338275e+15,-1,0,-2,0,-2,-2,-2,0
1.59101169338275e+15,-10,-3,1,-2,2,2,-1,-12
1.59101169338865e+15,5,1,1,-1,1,1,1,5
1.59101169338865e+15,1,-1,1,-1,-2,-2,1,-4
1.59101169340558e+15,8,2,-5,0,-1,-1,-1,11
1.59101169340558e+15,2,0,-2,-3,-3,-3,-1,5
1.59101169340658e+15,-4,-1,2,-1,-2,-2,-1,-2
1.59101169340658e+15,0,-1,0,-3,0,0,-1,-3
1.59101169342756e+15,-8,-2,-2,-2,-1,-1,-4,-5
1.59101169342756e+15,3,1,-1,0,0,0,1,-1
1.59101169342952e+15,1,-2,-3,-3,-2,-2,-6,-2
1.59101169342952e+15,1,0,-3,-2,-2,-2,-1,4
1.5910116934428e+15,-8,-1,1,-3,0,0,0,-5
1.5910116934428e+15,7,0,-6,-4,-3,-3,-2,0
1.59101169344861e+15,2,1,3,1,1,1,1,-4
1.59101169344861e+15,-1,-1,-5,-2,-2,-2,-2,2
1.59101169346555e+15,0,0,0,1,-4,-4,-1,-3
1.59101169346555e+15,-4,-1,-1,0,-2,-2,-2,0
1.59101169346742e+15,2,0,0,-3,-3,-3,-1,2
1.59101169346742e+15,-6,0,-3,0,2,2,-1,8
1.59101169348763e+15,-9,-4,-4,-4,-1,-1,0,-7
1.59101169348763e+15,1,2,0,0,0,0,-3,10
1.59101169350432e+15,-5,-2,-2,-1,-1,-1,-2,-3
1.59101169350432e+15,-1,1,2,2,2,2,-3,-1
1.59101169350532e+15,-3,0,1,-1,1,1,1,-6
1.59101169350532e+15,1,1,-1,0,1,1,2,4
1.59101169350882e+15,-5,-2,-2,-3,1,1,3,-4
1.59101169350882e+15,2,0,0,-3,-4,-4,-2,-4
1.59101169352577e+15,5,1,-2,-2,-3,-3,0,2
1.59101169352577e+15,-4,-4,-1,-1,-1,-1,-5,-17
1.59101169352777e+15,5,6,-6,0,0,0,5,34
1.59101169352777e+15,-4,-1,-1,-1,-1,-1,1,-2
1.5910116935557e+15,-4,-1,1,-1,-2,-2,-2,0
1.5910116935557e+15,-14,-3,0,-1,-2,-2,1,-7
1.59101169355669e+15,4,1,5,3,4,4,-3,-12
1.59101169355669e+15,4,0,-8,-2,-2,-2,0,3
1.59101169356171e+15,-6,-1,0,-3,0,0,-1,1
1.59101169356171e+15,7,1,-2,-4,-2,-2,0,4
1.59101169356866e+15,-4,-1,0,1,-1,-1,-4,-6
1.59101169356866e+15,-7,-2,-1,-1,-3,-3,-1,-3
1.59101169358562e+15,3,0,-2,1,1,1,0,-1
1.59101169358562e+15,4,-1,-3,-4,-5,-5,-1,5
1.59101169358661e+15,-3,0,-1,-1,-1,-1,-1,7
1.59101169358661e+15,8,1,1,0,-2,-2,0,-1
1.59101169360756e+15,-1,-1,-2,-1,-3,-3,-2,0
1.59101169360756e+15,-8,-2,-2,0,-2,-2,-5,-3
1.59101169360955e+15,-7,-2,1,0,-1,-1,1,-6
1.59101169360955e+15,1,1,1,-2,-2,-2,-3,10
1.59101169362152e+15,1,2,1,2,3,3,0,2
1.59101169362152e+15,-2,0,-2,1,-1,-1,1,-1
1.59101169363053e+15,-4,-2,-1,-2,0,0,-8,-8
1.59101169363053e+15,0,-1,-2,-2,0,0,-1,-8
1.59101169364546e+15,4,3,5,2,1,1,0,5
1.59101169364546e+15,0,0,-4,-4,-5,-5,-1,4
1.59101169364745e+15,2,-2,-2,0,-3,-3,-2,-12
1.59101169364745e+15,-7,-1,0,0,0,0,-1,-6
1.59101169366761e+15,-3,-1,-2,-2,-2,-2,1,-4
1.59101169366761e+15,2,1,0,0,3,3,0,1
1.5910116936696e+15,-6,-3,-6,-3,-3,-3,-2,-4
1.5910116936696e+15,3,1,-1,0,-3,-3,0,5
1.5910116936816e+15,-5,-3,0,-1,0,0,-2,-14
1.5910116936816e+15,2,2,2,1,0,0,-3,5
1.59101169369055e+15,0,-1,0,-2,-5,-5,2,-2
1.59101169369055e+15,1,0,3,1,1,1,-2,-4
1.59101169370551e+15,0,-1,-5,-1,0,0,-1,0
1.59101169370551e+15,-2,-1,0,-1,-1,-1,-3,-5
1.59101169370651e+15,-1,0,-1,-1,-1,-1,-1,-1
1.59101169370651e+15,-12,-3,1,-1,1,1,-1,-5
1.59101169372748e+15,-1,-2,-3,-5,-3,-3,-1,-3
1.59101169372748e+15,-4,-2,0,0,0,0,-1,-13
1.59101169372944e+15,0,1,-5,1,-2,-2,2,15
1.59101169372944e+15,3,-1,-1,-4,-2,-2,-3,-1
1.59101169374144e+15,1,-2,-1,-3,-2,-2,-3,-4
1.59101169374144e+15,-1,0,-2,-2,0,0,1,1
1.59101169375039e+15,1,-2,-5,-1,-1,-1,-1,-6
1.59101169375039e+15,9,0,2,-2,-2,-2,-1,0
1.59101169376535e+15,-8,-1,-4,1,2,2,-4,3
1.59101169376535e+15,-10,-2,-1,-2,0,0,-3,-5
1.59101169376734e+15,10,3,0,1,-2,-2,-3,7
1.59101169376734e+15,-5,-3,-5,-3,-2,-2,-5,-2
1.59101169378729e+15,-1,-1,-2,3,0,0,1,-5
1.59101169378729e+15,0,0,-1,-3,-3,-3,1,9
1.59101169378928e+15,-3,-1,0,-1,0,0,-3,-2
1.59101169378928e+15,-5,-1,-3,-1,0,0,2,-7
1.59101169380125e+15,9,1,2,-2,-5,-5,-4,1
1.59101169380125e+15,-10,-3,-2,-3,1,1,-2,-7
1.59101169381023e+15,2,1,0,1,-2,-2,3,-1
1.59101169381023e+15,3,0,-3,0,-1,-1,-4,-1
1.59101169382519e+15,0,-1,-2,-2,-1,-1,2,-5
1.59101169382519e+15,0,-1,-1,1,-1,-1,-2,-4
1.59101169382718e+15,-6,-2,0,-3,-1,-1,0,-9
1.59101169382718e+15,2,0,0,-1,-1,-1,1,-5
1.59101169384815e+15,-7,-1,-2,-1,2,2,-1,1
1.59101169384815e+15,1,0,1,-1,-2,-2,0,1
1.59101169384912e+15,4,0,-4,-1,0,0,-1,-4
1.59101169384912e+15,-3,-1,-3,-1,-3,-3,-1,1
1.59101169386109e+15,-2,0,0,0,-2,-2,2,3
1.59101169386109e+15,10,2,-1,-1,-1,-1,-1,2
1.5910116938701e+15,-10,-2,0,-3,-4,-4,0,4
1.5910116938701e+15,-2,-1,-5,-2,-1,-1,-1,1
1.59101169388503e+15,-1,-1,-3,-3,-2,-2,-2,-2
1.59101169388503e+15,8,1,3,-1,0,0,-2,-1
1.59101169388702e+15,-2,-1,1,1,-2,-2,-1,-10
1.59101169388702e+15,-2,2,0,0,0,0,0,9
1.59101169390896e+15,2,0,2,-3,-2,-2,1,-6
1.59101169390896e+15,-5,-1,-1,-2,-1,-1,-3,-2
1.59101169391398e+15,1,0,-4,-4,-2,-2,-2,5
1.59101169391398e+15,-3,-1,-1,-1,0,0,-3,-3
1.59101169392193e+15,1,-1,-3,0,0,0,-3,-2
1.59101169392193e+15,-2,-1,0,0,-3,-3,-1,1
1.59101169393091e+15,-4,-3,-1,1,0,0,-5,-17
1.59101169393091e+15,-4,-1,-1,-1,-1,-1,0,3
1.59101169394587e+15,0,-2,-1,-2,-1,-1,-3,-2
1.59101169394587e+15,-1,-2,-5,-3,-1,-1,-1,-4
1.59101169394786e+15,-4,1,1,0,2,2,4,-4
1.59101169394786e+15,10,0,-1,-1,-3,-3,-4,0
1.59101169396781e+15,-9,-2,-1,-2,-1,-1,-1,-3
1.59101169396781e+15,-3,-1,0,-1,0,0,-1,-2
1.59101169397579e+15,2,1,2,2,-4,-4,0,3
1.59101169397579e+15,1,0,-1,-1,0,0,2,0
1.59101169398177e+15,-1,-1,-2,-1,-2,-2,-1,3
1.59101169398177e+15,1,0,-1,-2,0,0,-2,5
1.59101169399673e+15,-2,-1,1,-3,0,0,-3,0
1.59101169399673e+15,0,1,3,1,0,0,-1,-5
1.59101169401307e+15,-13,-4,-13,-5,-3,-3,-2,4
1.59101169401307e+15,-3,-1,-1,-2,-1,-1,2,-3
1.59101169401407e+15,5,1,-3,1,0,0,-1,3
1.59101169401407e+15,-3,-3,-1,-3,0,0,-4,-15
1.59101169402703e+15,3,2,2,-3,-1,-1,2,9
1.59101169402703e+15,0,-2,-1,-3,-2,-2,-2,-2
1.59101169404299e+15,-2,-1,-3,-2,0,0,-3,0
1.59101169404299e+15,-5,-2,-3,0,-2,-2,-1,-6
1.59101169405795e+15,6,3,3,3,0,0,2,0
1.59101169405795e+15,0,0,0,-1,-2,-2,-1,0
1.59101169405895e+15,-4,-2,-1,-4,-3,-3,-1,0
1.59101169405895e+15,-1,-1,-2,-2,-1,-1,0,2
1.59101169406493e+15,4,3,6,3,3,3,1,-1
1.59101169406493e+15,-1,-1,-6,-1,-2,-2,-3,1
1.59101169406693e+15,-5,-3,-4,-4,-1,-1,0,-8
