Time (ms),EMG Value
9806,-0.28
9819,-0.02
9833,0.94
9846,-0.53
9859,-0.47
9873,0.39
9886,0.50
9899,-0.30
9913,0.10
9926,-0.94
9939,-0.27
9953,1.63
9966,0.08
9979,-0.87
9993,0.32
10006,-0.53
10019,-0.41
10033,1.14
10046,-0.13
10059,-0.58
10073,0.74
10086,-0.38
10099,-0.59
10113,0.87
10126,-0.26
10139,-0.54
10153,0.86
10166,-0.29
10179,-0.56
10193,0.85
10206,-0.29
10219,-0.56
10233,0.85
10246,-0.29
10259,-0.56
10273,0.85
10286,-0.29
10299,-0.56
10313,0.85
10326,-0.29
10339,-0.41
10353,0.20
10366,0.38
10379,-0.18
10393,0.29
10406,-0.88
10419,-0.39
10433,1.48
10446,0.02
10459,-0.82
10473,0.40
10486,-0.48
10499,-0.41
10512,1.11
10526,-0.16
10539,-0.59
10553,0.59
10566,0.27
10579,-1.25
10593,0.49
10606,0.30
10619,0.05
10633,0.68
10646,-0.92
10659,-0.73
10673,0.46
10686,0.83
10699,0.01
10712,0.14
10726,-1.13
10739,-0.37
10753,0.87
10766,0.81
10779,-0.20
10793,-0.78
10806,-0.42
10819,0.11
10833,1.15
10846,-0.44
10859,-0.52
10872,0.28
10886,0.43
10899,-0.30
10913,0.13
10926,-0.90
10939,-0.25
10952,1.63
10966,0.07
10979,-0.72
10993,-0.49
11006,0.78
11019,-0.71
11032,0.20
11046,-0.16
11060,0.18
11073,1.20
11086,-0.69
11099,-1.00
11113,0.03
11126,0.67
11139,0.18
11153,0.25
11166,-0.35
11179,-1.23
11193,0.87
11206,1.25
11219,-0.84
11233,-0.11
11246,-0.54
11259,0.00
11273,0.38
11286,0.98
11299,-0.86
11313,-0.88
11326,1.11
11339,0.10
11353,-0.53
11366,0.57
11379,-0.70
11393,0.08
11406,0.35
11419,-0.66
11433,0.52
11446,1.34
11459,-1.75
11473,-0.57
11486,1.65
11499,-0.66
11513,-1.02
11526,2.55
11539,-1.42
11553,-2.14
11566,3.46
11579,-1.28
11593,-1.31
11606,2.21
11619,-0.92
11633,-1.67
11646,3.92
11659,-2.56
11673,-3.06
11686,5.06
11699,-0.65
11713,-2.99
11726,4.27
11739,-2.77
11752,-2.68
11766,5.11
11779,-1.64
11793,-3.21
11806,6.75
11819,-4.29
11832,-3.68
11846,7.08
11859,-2.64
11873,-3.88
11886,7.10
11899,-3.34
11913,-4.82
11926,8.25
11939,-2.56
11952,-5.67
11966,7.96
11979,-3.28
11993,-4.69
12006,9.03
12019,-4.02
12033,-5.48
12046,9.84
12059,-4.31
12073,-7.01
12086,12.26
12099,-5.35
12113,-6.59
12126,11.33
12139,-3.92
12153,-7.70
12166,12.37
12179,-5.30
12193,-7.83
12206,12.73
12219,-4.22
12233,-8.14
12246,13.50
12259,-5.64
12273,-8.82
12286,13.24
12299,-4.55
12313,-7.95
12326,15.24
12339,-7.72
12353,-10.16
12366,16.88
12379,-5.05
12393,-10.77
12406,16.59
12419,-7.42
12433,-10.16
12446,17.96
12459,-6.83
12473,-11.57
12486,17.94
12499,-5.28
12513,-11.28
12526,15.94
12539,-7.17
12553,-10.59
12566,19.56
12579,-5.83
12593,-13.02
12606,17.47
12619,-6.82
12633,-11.67
12646,19.60
12659,-6.27
12673,-12.25
12686,18.15
12699,-7.76
12713,-11.48
12726,20.08
12739,-6.90
12753,-13.15
12766,19.45
12779,-6.93
12793,-12.33
12806,18.96
12819,-6.83
12833,-12.31
12846,20.92
12859,-8.34
12873,-13.54
12886,20.79
12899,-6.98
12913,-13.48
12926,19.91
12939,-5.92
12953,-12.94
12966,19.60
12979,-7.90
12993,-13.40
13006,21.19
13019,-6.42
13033,-13.59
13046,19.92
13059,-7.41
13073,-12.73
13086,19.97
13099,-7.19
13112,-12.90
13126,20.91
13139,-7.21
13153,-14.09
13166,20.27
13179,-7.32
13193,-12.31
13206,20.98
13219,-7.67
13233,-14.30
13246,20.44
13259,-6.46
13273,-12.38
13286,19.56
13299,-7.92
13313,-12.46
13326,20.59
13339,-8.08
13352,-12.07
13366,20.51
13379,-8.56
13393,-13.06
13406,21.41
13419,-6.93
13433,-14.13
13446,20.09
13459,-6.63
13473,-13.03
13486,20.58
13499,-7.90
13513,-13.01
13526,20.97
13539,-8.13
13553,-12.58
13566,20.29
13579,-7.35
13593,-13.24
13606,20.89
13619,-7.09
13633,-13.28
13646,19.33
13659,-7.27
13673,-12.50
13686,21.29
13700,-7.14
13713,-14.28
13726,19.91
13739,-6.75
13753,-12.94
13766,20.68
13779,-7.06
13793,-13.70
13806,20.26
13819,-6.95
13833,-13.36
13846,20.64
13859,-7.59
13873,-12.79
13886,20.76
13899,-7.53
13913,-14.04
13926,20.59
13939,-6.33
13953,-13.13
13966,20.15
13979,-7.41
13993,-13.64
14006,20.56
14019,-6.70
14033,-13.31
14046,20.53
14059,-7.71
14073,-12.86
14086,20.77
14099,-7.49
14113,-14.00
14126,20.60
14139,-6.33
14152,-13.14
14166,20.15
14179,-7.41
14193,-13.64
14206,20.56
14220,-6.70
14233,-13.16
14246,19.73
14259,-6.39
14273,-12.99
14286,19.19
14299,-6.85
14313,-12.71
14326,19.85
14339,-6.55
14353,-13.16
14366,20.03
14379,-7.58
14393,-12.59
14406,19.52
14419,-6.56
14433,-11.86
14446,18.67
14459,-6.92
14473,-13.39
14486,19.75
14499,-5.19
14513,-13.30
14526,18.47
14539,-6.12
14552,-13.06
14566,19.27
14579,-5.68
14593,-13.23
14606,18.73
14619,-5.24
14633,-13.84
14646,18.50
14659,-4.59
14673,-13.26
14686,18.13
14699,-4.61
14713,-14.26
14726,18.01
14739,-3.59
14752,-13.47
14766,17.69
14779,-4.48
14792,-13.93
14806,17.83
14819,-3.28
14833,-14.33
14846,17.32
14859,-3.00
14872,-13.91
14886,17.00
14899,-2.88
14912,-14.66
14926,16.11
14939,-0.57
14953,-14.20
14966,14.83
14979,-1.49
14992,-13.89
15006,15.58
15019,-1.25
15032,-14.18
15046,14.95
15059,0.02
15072,-15.36
15086,14.31
15099,1.11
15112,-14.27
15126,13.76
15139,0.52
15153,-15.54
15166,13.76
15179,2.62
15193,-15.10
15206,11.95
15219,3.99
15233,-16.22
15246,11.43
15259,3.88
15273,-15.05
15286,11.62
15299,5.00
15313,-16.41
15326,9.65
15339,6.49
15353,-16.27
15366,9.82
15379,7.20
15393,-16.05
15406,8.83
15419,6.82
15432,-16.87
15446,9.07
15459,8.86
15473,-16.76
15486,7.79
15499,9.55
15513,-18.06
15526,7.07
15539,11.36
15553,-17.52
15566,6.48
15579,10.81
15593,-17.57
15606,6.51
15619,11.56
15633,-18.23
15646,5.84
15659,13.44
15673,-19.01
15686,4.68
15699,14.50
15713,-18.67
15726,3.47
15739,15.63
15753,-18.80
15766,2.55
15779,16.23
15793,-18.80
15806,2.46
15819,17.17
15833,-19.44
15846,1.51
15859,17.94
15873,-19.51
15886,1.21
15899,18.90
15913,-19.71
15926,-0.12
15939,20.33
15953,-19.64
15966,-1.06
15979,19.99
15993,-19.05
16006,-0.60
16019,20.60
16033,-20.20
16046,-1.29
16059,21.23
16073,-19.35
16086,-1.47
16099,21.21
16113,-20.45
16126,-1.66
16139,22.22
16153,-19.64
16166,-2.11
16179,21.99
16193,-20.61
16206,-2.85
16219,23.77
16232,-19.38
16246,-3.71
16259,22.28
16272,-19.68
16286,-2.81
16299,23.14
16313,-19.66
16326,-3.54
16339,23.33
16353,-20.20
16366,-4.29
16379,24.79
16393,-19.18
16406,-5.10
16419,23.48
16433,-19.37
16446,-4.22
16459,24.27
16472,-19.26
16486,-5.60
16499,25.14
16513,-19.70
16526,-5.61
16539,24.68
16553,-19.12
16566,-5.33
16579,25.52
16593,-19.53
16606,-6.71
16619,24.90
16632,-18.74
16646,-5.51
16659,25.29
16673,-19.16
16686,-6.94
16699,25.66
16713,-18.54
16726,-7.09
16739,25.30
16753,-18.54
16766,-6.12
16779,25.46
16793,-19.74
16806,-7.02
16819,27.12
16833,-18.77
16846,-8.10
16860,25.73
16872,-18.69
16886,-6.88
16899,26.60
16913,-18.93
16926,-7.72
16939,26.05
16953,-18.71
16966,-7.95
16979,27.05
16993,-18.26
17006,-8.78
17019,26.97
17033,-18.84
17046,-8.54
17060,27.86
17073,-18.33
17086,-9.79
17099,27.73
17113,-17.95
17126,-10.48
17139,28.40
17152,-17.25
17166,-10.67
17179,27.78
17193,-17.33
17206,-11.08
17219,28.72
17233,-16.96
17246,-11.80
17259,28.05
17273,-16.71
17286,-11.05
17299,28.41
17312,-16.86
17326,-12.38
17339,29.49
17353,-17.00
17366,-13.03
17379,29.63
17392,-16.10
17406,-13.32
17419,29.90
17432,-16.48
17446,-13.42
17459,28.92
17473,-16.33
17486,-12.11
17499,29.70
17512,-16.77
17526,-13.91
17539,29.90
17552,-15.78
17566,-14.37
17579,30.31
17592,-15.42
17606,-14.67
17619,29.82
17632,-15.33
17646,-15.01
17659,30.73
17672,-15.02
17686,-15.77
17699,30.05
17712,-14.76
17726,-15.01
17739,30.42
17753,-15.06
17766,-15.70
17779,30.83
17792,-15.43
17806,-16.43
17819,32.22
17833,-14.64
17846,-16.63
17859,30.25
17872,-15.03
17886,-15.82
17899,32.30
17912,-14.87
17926,-17.59
17939,30.95
17953,-14.27
17966,-16.87
17979,32.37
17992,-14.26
18006,-18.22
18019,31.35
18032,-13.95
18046,-17.23
18059,31.91
18072,-14.04
18086,-18.44
18099,32.28
18112,-13.71
18126,-18.08
18139,31.18
18153,-13.77
18166,-17.64
18179,32.68
18192,-14.00
18206,-18.61
18219,30.94
18232,-13.63
18246,-17.51
18259,33.48
18273,-14.70
18286,-19.25
18299,32.06
18312,-13.74
18326,-18.05
18339,33.44
18352,-14.25
18366,-19.80
18379,32.55
18393,-13.49
18406,-18.50
18419,33.04
18432,-14.02
18446,-19.29
18459,32.72
18473,-13.80
18486,-18.90
18499,32.94
18513,-13.82
18526,-19.04
18539,32.82
18552,-13.71
18566,-19.67
18579,33.53
18593,-13.45
18606,-19.56
18619,32.27
18632,-13.67
18646,-18.39
18659,33.17
18673,-14.10
18686,-19.62
18699,33.31
18712,-14.37
18726,-19.29
18739,34.19
18752,-13.81
18766,-20.47
18779,34.02
18793,-13.88
18806,-20.00
18819,33.32
18832,-13.70
18846,-19.62
18859,34.61
18873,-13.91
18886,-21.23
18899,33.62
18913,-13.25
18926,-19.88
18939,34.24
18952,-13.87
18966,-20.06
18979,33.31
18992,-14.58
19006,-19.09
19019,35.05
19032,-14.28
19046,-21.65
19059,33.83
19072,-12.71
19086,-19.82
19099,34.57
19112,-14.84
19126,-21.40
19139,35.21
19152,-13.37
19166,-20.89
19179,34.62
19193,-14.06
19206,-20.98
19220,34.97
19233,-13.78
19246,-21.00
19259,34.78
19272,-13.90
19286,-20.98
19299,34.87
19313,-13.84
19326,-20.97
19339,34.85
19352,-13.87
19366,-20.99
19379,34.84
19393,-13.86
19406,-20.98
19419,34.85
19433,-13.86
19446,-20.98
19459,34.85
19472,-13.86
19486,-20.99
19499,34.84
19513,-13.86
19526,-20.99
19539,34.85
19552,-13.71
19566,-21.63
19579,35.52
19592,-13.48
19606,-21.54
19619,34.26
19633,-13.69
19646,-20.51
19659,35.80
19672,-14.64
19686,-22.61
19699,36.53
19713,-13.27
19726,-22.64
19739,35.64
19752,-13.59
19766,-22.12
19779,36.03
19792,-13.15
19806,-22.62
19819,34.64
19832,-12.76
19846,-21.84
19859,35.94
19873,-13.32
19886,-22.79
19899,34.37
19912,-12.22
19926,-21.64
19939,34.95
19953,-12.47
19966,-22.50
19979,34.18
19992,-12.40
20006,-22.57
20019,35.38
20033,-11.27
20046,-23.39
20059,33.32
20073,-11.19
20086,-21.63
20099,34.20
20113,-12.09
20126,-22.94
20139,33.95
20153,-11.13
20166,-22.89
20179,35.26
20192,-11.22
20206,-24.99
20219,34.53
20232,-9.13
20246,-24.41
20259,33.80
20272,-9.75
20286,-24.37
20299,33.93
20312,-8.98
20326,-25.08
20339,33.53
20353,-8.39
20366,-24.50
20379,33.13
20393,-8.61
20406,-24.85
20419,32.24
20432,-7.11
20446,-24.80
20459,32.63
20472,-6.62
20486,-26.55
20499,31.46
20512,-5.70
20526,-24.92
20539,31.77
20552,-5.91
20566,-26.58
20579,31.19
20593,-4.88
20606,-25.50
20619,30.82
20632,-4.40
20646,-27.52
20659,30.74
20672,-2.83
20686,-26.99
20699,29.66
20712,-1.88
20726,-27.65
20739,28.30
20753,-1.20
20766,-27.16
20779,28.65
20793,-0.21
20806,-28.07
20819,27.39
20832,0.44
20846,-28.07
20859,27.24
20873,1.49
20886,-28.56
20899,27.16
20912,1.55
20926,-29.12
20939,26.53
20952,3.69
20966,-29.17
20979,24.81
20993,3.65
21006,-29.19
21019,25.96
21032,4.32
21046,-30.27
21059,25.09
21073,6.08
21086,-31.22
21099,23.89
21112,7.39
21126,-30.68
21139,23.48
21153,7.69
21166,-31.48
21179,23.09
21193,8.24
21206,-30.84
21219,22.88
21232,8.37
21246,-31.83
21259,22.50
21273,9.92
21286,-31.75
21299,21.69
21312,10.29
21326,-32.26
21339,21.27
21353,11.40
21366,-32.25
21379,20.19
21393,12.18
21406,-31.72
21419,20.08
21432,11.23
21446,-32.78
21459,21.05
21473,12.97
21486,-32.51
21499,19.53
21512,12.31
21526,-33.18
21539,20.15
21552,13.72
21566,-32.53
21579,19.31
21593,13.24
21606,-33.66
21619,19.34
21632,14.47
21646,-32.76
21659,18.88
21672,14.33
21686,-34.58
21699,19.43
21713,15.66
21726,-33.63
21739,17.87
21753,14.56
21766,-32.92
21779,18.89
21792,15.32
21806,-34.39
21819,17.89
21832,16.16
21846,-33.91
21859,18.72
21872,15.84
21886,-35.06
21899,18.05
21912,17.10
21926,-34.82
21939,17.93
21952,17.18
21966,-34.83
21979,17.57
21992,16.63
22005,-34.17
22019,17.30
22032,16.65
22046,-33.55
22059,17.49
22072,16.99
22086,-35.61
22099,17.54
22113,18.32
22126,-35.04
22139,16.99
22152,17.53
22166,-34.38
22179,16.73
22193,17.53
22206,-34.61
22219,17.73
22232,17.65
22246,-35.69
22259,16.82
22273,18.78
22286,-35.32
22299,16.89
22313,18.89
22326,-35.45
22339,16.40
22352,18.46
22366,-35.39
22379,16.88
22393,18.90
22406,-35.33
22419,16.61
22432,18.60
22446,-35.45
22459,16.52
22473,19.22
22486,-35.38
22499,15.49
22513,19.53
22526,-34.92
22539,16.56
22553,19.10
22566,-36.42
22579,15.91
22593,19.98
22605,-35.15
22619,16.28
22632,19.33
22646,-35.98
22659,15.83
22672,20.26
22686,-36.22
22699,15.68
22712,20.62
22726,-35.15
22739,14.70
22752,19.72
22766,-35.53
22779,16.26
22792,20.41
22806,-36.51
22819,15.21
22832,20.58
22846,-35.57
22859,15.59
22872,20.92
22886,-36.87
22899,14.90
22912,21.64
22926,-35.95
22939,14.93
22952,21.00
22966,-36.39
22979,14.93
22993,22.05
23006,-36.86
23019,14.58
23032,21.73
23046,-35.72
23059,14.67
23072,21.30
23086,-37.22
23099,14.74
23112,22.75
23125,-35.52
23139,13.46
23152,21.03
23166,-35.59
23179,14.50
23192,21.68
23206,-35.81
23219,13.87
23232,22.35
23246,-36.93
23259,14.34
23272,23.26
23286,-37.04
23299,13.50
23312,22.68
23326,-36.00
23339,13.45
23352,22.50
23366,-35.73
23379,13.51
23393,22.84
23406,-36.91
23419,12.99
23432,23.74
23446,-35.90
23459,12.95
23472,22.92
23486,-36.48
23499,13.08
23512,23.41
23526,-36.17
23539,13.02
23552,23.02
23566,-35.68
23579,12.19
23592,23.37
23606,-35.73
23619,12.42
23633,23.74
23646,-35.95
23659,12.41
23672,23.34
23686,-36.71
23699,12.39
23713,25.46
23726,-36.13
23739,11.40
23752,22.88
23765,-35.78
23779,12.73
23792,24.17
23806,-35.55
23819,11.67
23832,23.70
23846,-36.59
23859,11.80
23873,24.87
23886,-34.83
23899,10.14
23913,24.29
23926,-35.29
23939,11.72
23952,23.66
23966,-35.69
23979,11.25
23992,24.20
24006,-34.03
24019,10.43
24032,23.47
24046,-34.99
24059,10.73
24072,24.60
24086,-34.43
24099,10.27
24113,23.69
24126,-34.01
24139,9.78
24152,24.37
24166,-34.19
24179,10.44
24193,23.71
24206,-34.03
24219,9.91
24232,23.65
24246,-33.46
24259,10.16
24272,23.76
24286,-33.31
24299,8.27
24312,23.78
24325,-31.48
24339,9.97
24352,21.83
24365,-32.95
24379,9.29
24392,23.71
24406,-32.06
24419,9.14
24433,23.06
24446,-31.88
24459,8.01
24472,23.31
24486,-31.87
24499,9.24
24513,23.22
24526,-32.39
24539,8.90
24552,23.88
24566,-33.28
24579,9.09
24592,23.56
24606,-31.38
24619,7.64
24632,23.37
24646,-30.89
24659,8.86
24673,21.70
24686,-32.06
24699,8.68
24712,24.53
24726,-30.70
24739,7.44
24753,21.79
24766,-31.78
24779,9.17
24792,23.54
24806,-31.08
24819,9.26
24832,21.25
24846,-31.92
24859,9.08
24873,22.96
24886,-30.62
24899,8.19
24913,22.17
24926,-30.45
24939,8.29
24953,22.40
24966,-30.70
24979,6.68
24993,23.73
25006,-28.81
25019,6.32
25032,22.65
25046,-30.69
25059,6.96
25072,24.18
25086,-30.13
25099,6.60
25112,22.88
25126,-29.81
25139,7.77
25152,21.82
25166,-30.56
25179,7.88
25192,23.73
25206,-30.18
25219,7.20
25232,21.16
25246,-30.18
25259,9.39
25273,23.03
25286,-31.35
25299,7.23
25312,21.86
25326,-29.06
25339,8.43
25353,22.16
25366,-30.79
25379,7.22
25392,23.23
25406,-30.10
25419,7.57
25433,22.26
25446,-30.95
25459,9.22
25473,23.24
25486,-32.10
25499,7.80
25512,22.65
25526,-30.86
25539,9.89
25553,22.60
25566,-33.24
25579,8.90
25592,24.40
25606,-31.86
25619,6.82
25632,24.87
25646,-32.11
25659,9.11
25673,22.62
25686,-34.43
25699,11.60
25712,25.54
25726,-35.50
25739,8.23
25753,25.97
25766,-34.14
25779,8.38
25792,25.78
25806,-34.36
25819,9.13
25832,26.30
25846,-35.39
25859,9.01
25872,25.05
25886,-35.56
25899,10.48
25912,27.43
25926,-36.73
25939,8.29
25953,27.35
25966,-34.90
25979,7.44
25992,27.28
26006,-35.55
26019,7.61
26032,29.18
26046,-35.56
26059,6.20
26073,29.72
26086,-37.24
26099,7.01
26112,29.59
26125,-36.43
26139,8.91
26152,28.44
26166,-39.64
26179,9.91
26192,31.21
26206,-40.09
26219,9.40
26232,29.72
26245,-41.00
26259,10.79
26273,32.38
26286,-41.48
26299,8.06
26312,32.06
26326,-39.86
26339,8.14
26352,31.94
26366,-41.36
26379,9.17
26392,34.37
26406,-43.33
26419,9.05
26432,33.14
26445,-44.42
26459,12.42
26472,34.28
26486,-47.24
26499,11.44
26512,35.96
26526,-46.06
26539,10.38
26552,35.13
26566,-46.74
26579,10.47
26593,37.38
26606,-45.78
26619,8.69
26632,36.64
26646,-47.04
26659,9.43
26672,38.43
26691,-47.49
26699,9.72
26712,39.34
26725,-50.34
26739,10.79
