Time (ms),EMG Value
13715,0.85
13728,-0.29
13742,-0.56
13755,0.85
13768,-0.29
13782,-0.56
13795,0.85
13811,-0.29
13822,-0.56
13835,0.85
13848,-0.29
13862,-0.56
13875,0.85
13888,-0.29
13901,-0.56
13915,0.85
13928,-0.29
13942,-0.56
13955,0.85
13968,-0.29
13982,-0.56
13995,0.85
14008,-0.29
14022,-0.56
14035,0.85
14048,-0.29
14062,-0.56
14075,0.85
14088,-0.29
14101,-0.56
14115,0.85
14128,-0.29
14142,-0.56
14155,0.85
14168,-0.29
14182,-0.56
14195,0.85
14208,-0.29
14222,-0.56
14235,0.85
14248,-0.29
14262,-0.56
14275,0.85
14288,-0.29
14302,-0.56
14315,0.85
14328,-0.29
14342,-0.56
14355,0.85
14368,-0.29
14382,-0.56
14395,0.85
14408,-0.29
14422,-0.56
14435,0.85
14448,-0.29
14462,-0.56
14475,0.85
14488,-0.29
14502,-0.56
14515,0.85
14528,-0.29
14541,-0.56
14555,0.85
14568,-0.29
14582,-0.56
14595,0.85
14608,-0.29
14622,-0.41
14635,0.21
14648,0.38
14662,-0.18
14675,0.29
14688,-0.88
14702,-0.39
14715,1.48
14728,0.02
14742,-0.82
14755,0.40
14768,-0.48
14782,-0.41
14795,1.11
14809,-0.16
14822,-0.59
14835,0.74
14848,-0.37
14862,-0.58
14875,0.72
14889,0.38
14902,-1.21
14915,0.48
14928,0.27
14942,0.02
14955,0.67
14968,-0.92
14982,-0.88
14995,0.95
15009,0.80
15022,-0.89
15035,-0.47
15048,1.49
15061,-1.04
15075,0.45
15088,-0.46
15102,-0.59
15115,0.84
15128,0.64
15142,-1.02
15155,0.42
15168,0.01
15182,-0.22
15195,0.48
15208,-0.13
15222,-1.22
15235,0.01
15248,2.01
15261,-0.15
15275,-0.47
15288,-1.07
15302,-0.88
15315,2.29
15328,0.35
15342,-1.25
15355,-0.70
15368,0.54
15382,0.62
15395,0.57
15408,-0.52
15422,-1.44
15435,0.06
15448,2.06
15462,-0.23
15475,-0.55
15488,-1.17
15502,0.07
15515,0.93
15528,1.27
15542,-1.25
15555,-0.50
15568,-0.38
15582,0.40
15595,1.31
15608,0.05
15622,-1.72
15635,-0.42
15648,1.20
15662,0.92
15675,-0.40
15688,-0.80
15702,-0.99
15715,1.13
15728,0.97
15742,-0.41
15755,-0.86
15768,-0.15
15782,0.52
15795,0.42
15808,-0.11
15822,-0.37
15835,-0.20
15848,0.10
15862,0.21
15875,0.11
15888,0.12
15902,-0.74
15915,0.45
15928,1.01
15942,-1.21
15955,-0.94
15968,0.90
15981,0.42
15995,1.30
16008,-0.54
16022,-2.38
16035,-0.35
16048,1.91
16062,1.33
16075,0.14
16088,-2.16
16102,-1.12
16115,0.87
16128,2.11
16142,-0.45
16155,-1.23
16168,-0.18
16182,0.61
16195,0.16
16208,0.36
16222,-1.02
16235,-0.50
16248,1.49
16262,0.10
16275,-0.78
16288,0.39
16301,-0.51
16315,-0.43
16328,1.26
16342,-0.79
16355,0.24
16368,0.48
16382,-0.25
16395,-0.63
16408,-0.16
16422,0.45
16435,0.32
16448,0.67
16462,-1.01
16475,-0.68
16488,0.53
16502,0.76
16515,-0.16
16528,0.07
16542,-1.04
16555,-0.35
16568,1.61
16582,0.10
16595,-0.84
16608,0.34
16622,-0.52
16635,-0.26
16648,0.48
16662,0.54
16675,-0.20
16688,0.19
16702,-0.96
16715,-0.41
16728,1.49
16742,0.05
16755,-0.80
16768,0.41
16782,-0.48
16795,-0.42
16808,1.10
16821,-0.16
16835,-0.60
16848,0.74
16861,-0.37
16875,-0.58
16888,0.87
16901,-0.26
16915,-0.54
16928,0.86
16942,-0.29
16955,-0.57
16968,0.84
16982,-0.29
16995,-0.56
17008,0.85
17021,-0.29
17035,-0.56
17048,0.85
17062,-0.29
17075,-0.56
17088,0.85
17102,-0.29
17115,-0.56
17128,0.85
17142,-0.29
17155,-0.56
17168,0.85
17182,-0.29
17195,-0.56
17208,0.85
17222,-0.29
17235,-0.56
17248,0.85
17262,-0.29
17275,-0.41
17288,0.21
17302,0.38
17315,-0.18
17328,0.14
17342,-0.23
17355,-1.06
17368,1.10
17382,0.58
17395,-0.23
17408,0.23
17422,-1.11
17435,-0.73
17448,1.36
17461,0.29
17475,-0.25
17488,-0.05
17502,0.05
17515,-0.33
17528,0.35
17542,-0.74
17555,-0.29
17568,1.50
17582,0.00
17595,-0.70
17608,-0.27
17622,0.18
17635,-0.03
17648,0.55
17661,-0.74
17675,-0.26
17688,0.73
17701,0.62
17715,-0.30
17728,-0.78
17742,-0.37
17755,0.31
17768,0.54
17782,0.24
17795,-0.30
17808,0.36
17822,-0.84
17835,-0.52
17848,1.31
17861,-0.00
17875,-0.68
17888,0.56
17902,-0.43
17915,-0.47
17928,1.02
17942,-0.21
17955,-0.44
17968,0.13
17982,0.33
17995,-0.03
18008,-0.32
18021,-0.17
18035,0.01
18048,0.92
18061,-0.57
18075,-0.65
18088,1.02
18102,-0.17
18115,-0.67
18128,0.51
18141,0.30
18155,-1.12
18168,0.62
18181,0.32
18195,0.13
18208,-0.05
18222,-0.29
18235,-0.49
18248,0.58
18261,-0.40
18275,-0.03
18288,0.69
18301,0.44
18315,-0.58
18328,-0.13
18341,-0.96
18355,-0.16
18368,1.75
18381,0.29
18395,-1.52
18408,0.95
18422,-0.19
18435,-0.99
18448,0.39
18462,0.85
18475,-1.11
18488,0.72
18502,0.98
18515,-0.47
18528,-1.29
18542,-0.48
18555,0.73
18568,0.98
18581,0.27
18595,-0.48
18608,-0.59
18622,-0.21
18635,0.03
18648,0.93
18662,-0.53
18675,-0.40
18688,0.32
18701,1.16
18715,-1.03
18728,-0.51
18742,0.23
18755,-0.20
18768,0.31
18782,1.35
18795,-0.72
18808,-1.33
18821,0.58
18835,-0.08
18848,0.75
18862,-0.13
18875,-0.83
18888,0.92
18901,0.48
18915,-0.89
18928,-0.95
18942,0.22
18955,1.01
18968,0.63
18982,-0.27
18995,-0.70
19008,-0.57
19021,0.75
19035,-0.32
19048,-0.28
19062,1.23
19075,-0.20
19088,-0.67
19101,-0.12
19115,0.28
19128,0.11
19142,-0.15
19155,-0.26
19168,0.76
19182,-0.48
19195,-0.33
19208,0.44
19221,0.44
19235,-0.23
19248,-0.58
19262,-0.23
19275,0.15
19288,1.09
19301,-0.51
19315,-0.55
19328,0.29
19341,0.45
19355,-0.14
19368,-0.67
19382,0.42
19395,-0.39
19408,-0.11
19422,1.36
19435,-0.26
19448,-0.97
19462,0.44
19475,-0.36
19488,-0.18
19501,0.46
19515,0.49
19528,-0.24
19542,0.33
19555,-1.60
19568,0.43
19581,1.23
19595,0.17
19608,-0.85
19622,-0.62
19635,0.23
19648,0.61
19662,0.27
19675,-0.21
19688,-0.34
19701,-0.14
19715,0.10
19728,0.15
19742,0.07
19755,-0.02
19768,-0.05
19782,-0.04
19795,-0.01
19808,0.01
19822,0.01
19835,0.01
19848,0.00
19861,0.15
19875,-0.65
19888,0.52
19901,1.02
19915,-1.23
19928,-1.12
19942,1.37
19955,0.54
19968,-0.24
19982,-0.33
19995,-0.17
20008,-0.26
20022,0.61
20035,-0.54
20048,-0.29
20061,1.36
20075,-0.14
20088,-0.90
20102,0.41
20115,-0.43
20128,-0.21
20142,0.49
20155,0.52
20168,-0.07
20182,-0.31
20195,-0.94
20208,0.64
20221,1.32
20235,-1.09
20248,-1.21
20261,1.21
20275,0.46
20288,-0.36
20302,0.40
20315,-0.80
20328,-0.64
20342,1.14
20355,0.02
20368,-0.48
20382,0.73
20395,-0.44
20408,-0.64
20422,0.86
20435,-0.24
20448,-0.36
20461,0.23
20475,0.39
20488,-0.19
20502,0.28
20515,-0.89
20528,-0.39
20542,1.48
20555,0.02
20568,-0.81
20581,0.40
20595,-0.48
20608,-0.41
20622,1.11
20635,-0.16
20648,-0.60
20661,0.74
20675,-0.53
20688,0.06
20701,0.20
20715,-0.64
20728,0.02
20741,1.45
20755,-0.47
20768,-1.19
20781,0.53
20795,-0.04
20808,-0.11
20822,1.04
20835,-0.44
20848,-0.82
20861,0.72
20875,-0.25
20888,-0.45
20901,0.93
20915,-0.27
20928,-0.58
20941,0.82
20955,-0.31
20968,-0.41
20981,0.21
20995,0.39
21008,-0.17
21022,0.30
21035,-0.87
21048,-0.23
21062,0.83
21075,0.70
21088,-0.28
21102,-0.80
21115,-0.39
21128,0.14
21142,1.18
21155,-0.43
21168,-0.68
21181,0.92
21195,-0.25
21208,-0.53
21221,0.03
21235,0.36
21248,-0.05
21262,0.45
21275,-0.82
21288,-0.45
21301,1.39
21315,-0.03
21328,-0.82
21342,0.43
21355,-0.45
21368,-0.24
21382,0.47
21395,0.52
21408,-0.07
21422,-0.46
21435,-0.29
21448,-0.03
21461,0.94
21475,-0.53
21488,-0.62
21501,1.04
21515,-0.17
21528,-0.67
21541,0.65
21555,-0.35
21568,-0.45
21581,1.00
21595,-0.24
21608,-0.46
21621,0.12
21635,0.34
21648,-0.02
21662,-0.32
21675,-0.18
21688,0.16
21701,0.28
21715,0.10
21728,-0.27
21742,0.47
21755,-0.76
21768,-0.50
21781,1.29
21795,-0.03
21808,-0.70
21821,0.55
21835,-0.43
21848,-0.47
21861,1.02
21875,-0.21
21888,-0.59
21901,0.77
21915,-0.34
21928,-0.56
21941,0.87
21955,-0.26
21968,-0.55
21982,0.85
21995,-0.30
22008,-0.41
22021,0.20
22035,0.38
22049,-0.18
22062,0.29
22075,-0.88
22088,-0.39
22101,1.48
22115,0.02
22128,-0.66
22141,-0.24
22155,0.19
22168,0.12
22182,-0.09
22195,-0.07
22208,0.11
22221,0.17
22235,0.03
22248,-0.13
22261,-0.15
22275,-0.05
22288,0.06
22301,-0.06
22315,0.70
22328,-0.67
22341,-0.56
22355,1.17
22368,-0.26
22381,0.09
22395,-0.74
22408,-0.25
22421,1.29
22435,-0.26
22448,-0.67
22461,0.04
22475,0.46
22488,0.14
22501,-0.45
22515,0.37
22528,-0.62
22541,-0.13
22555,0.70
22568,0.52
22581,-0.32
22595,-0.71
22608,-0.29
22621,0.17
22635,1.29
22648,-1.12
22661,0.13
22675,0.66
22688,-0.11
22701,-0.73
22715,-0.34
22728,0.24
22741,1.24
22755,-0.35
22768,-1.31
22781,0.87
22795,0.85
22808,-0.61
22821,-1.04
22835,-0.06
22848,0.86
22861,0.70
22875,-0.11
22888,-0.60
22902,-0.44
22916,0.03
22928,0.30
22941,0.09
22954,0.69
22968,-0.76
22981,-0.48
22995,0.51
23008,0.59
23021,-0.15
23034,-0.61
23048,-0.30
23061,0.26
23074,0.45
23088,0.19
23101,-0.30
23115,0.39
23128,-0.81
23141,-0.35
23154,0.66
23168,0.67
23181,-0.15
23195,-0.64
23208,-0.34
23221,0.24
23235,0.44
23248,0.19
23261,-0.14
23275,-0.25
23288,-0.13
23301,0.04
23315,0.11
23328,0.08
23341,0.02
23355,-0.02
23368,-0.03
23381,-0.02
23395,-0.01
23408,0.00
23421,0.01
23435,0.01
23448,0.00
23461,-0.15
23475,0.64
23488,-0.68
23501,-0.54
23515,1.20
23528,-0.09
23541,-0.71
23555,0.57
23568,-0.40
23581,-0.45
23595,1.02
23608,-0.21
23622,-0.45
23635,0.12
23648,0.33
23661,-0.19
23675,0.32
23688,-0.85
23701,-0.22
23715,0.84
23728,0.69
23741,-0.44
23755,-0.16
23768,-1.07
23781,-0.08
23795,1.09
23808,0.83
23821,-0.32
23835,-0.91
23848,-0.47
23861,0.28
23875,0.55
23888,0.27
23901,-0.12
23915,-0.27
23928,-0.16
23941,-0.14
23955,0.74
23968,-0.75
23981,0.13
23995,0.51
24008,-0.50
24022,-0.02
24035,0.51
24048,0.10
24061,-0.69
24075,0.16
24088,-0.54
24101,0.02
24115,1.58
24128,-0.18
24141,-1.08
24155,0.29
24168,-0.42
24181,-0.29
24195,1.19
24208,-0.14
24221,-0.62
24235,0.71
24248,-0.39
24261,-0.59
24275,0.87
24288,-0.25
24301,-0.53
24315,0.86
24328,-0.29
24341,-0.41
24355,0.20
24368,0.38
24381,-0.19
24395,0.29
24408,-0.88
24421,-0.39
24435,1.48
24448,0.03
24462,-0.81
24475,0.40
24488,-0.48
24501,-0.42
24515,1.10
24528,-0.16
24542,-0.44
24555,0.10
24568,0.31
24581,-0.20
24595,0.32
24608,-0.85
24621,-0.37
24635,1.48
24648,0.02
24662,-0.82
24675,0.40
24688,-0.48
24701,-0.26
24715,0.46
24728,0.52
24741,-0.21
24755,0.19
24768,-0.95
24781,-0.40
24795,1.50
24808,0.05
24821,-0.80
24835,0.41
24848,-0.48
24861,-0.26
24875,0.46
24888,0.52
24901,-0.22
24915,0.18
24928,-0.96
24941,-0.41
24955,1.50
24968,0.06
24981,-0.79
24995,0.41
25008,-0.48
25021,-0.26
25035,0.46
25048,0.51
25061,-0.22
25075,0.19
25088,-0.96
25101,-0.40
25115,1.50
25128,0.06
25141,-0.80
25155,0.41
25168,-0.48
25181,-0.27
25195,0.30
25208,1.16
25221,-0.74
25235,-0.84
25256,0.28
25261,0.72
25274,0.13
25288,-0.48
25301,-0.56
25315,0.74
25328,-0.31
25341,-0.31
25354,1.13
25368,-0.29
25381,-0.68
25395,-0.06
25408,0.36
25421,-0.00
25435,0.48
25448,-0.81
25461,-0.29
25475,0.73
25488,0.64
25501,-0.44
25515,-0.13
25528,-1.04
25541,-0.22
25555,1.74
25568,0.15
25581,-0.86
25595,0.29
25608,-0.57
25621,-0.28
25635,0.48
25648,0.55
25661,-0.04
25675,-0.45
25688,-0.28
25701,0.12
25715,0.14
25728,0.78
25741,-0.77
25755,-0.55
25768,0.48
25781,0.47
25794,0.55
25808,-1.25
25821,-0.69
25835,0.79
25848,1.01
25861,0.00
25874,-0.78
25888,-0.56
25901,0.13
25915,0.49
25928,0.30
25941,-0.07
25955,-0.24
25968,-0.16
25981,0.00
25995,0.09
26008,0.07
26021,0.02
26035,-0.01
26048,-0.02
26061,-0.02
26075,-0.00
26088,0.00
26101,0.01
26115,0.00
26128,0.00
26141,-0.00
26155,-0.00
26168,0.00
26181,0.00
26195,-0.00
26208,-0.00
26221,-0.00
26235,-0.00
26248,0.00
26261,0.00
26275,0.00
26288,0.00
26301,0.00
26315,-0.00
26328,-0.00
26341,-0.00
26355,-0.00
26368,0.00
26381,0.00
26395,0.00
26408,0.15
26421,-0.64
26435,0.67
26448,0.38
26461,-0.56
26475,-0.74
26488,0.82
26501,-0.05
26515,-0.07
26528,0.30
26541,0.14
26555,-0.36
26568,-0.48
26581,-0.06
26595,0.39
26608,0.57
26621,-0.56
26635,0.45
26648,0.10
26661,-0.67
26675,-0.52
26688,0.30
26701,0.71
26715,0.18
