Time (ms),EMG Value
10413,-32.07
10427,-40.55
10440,75.67
10453,-33.13
10467,-45.58
10480,78.76
10493,-32.55
10507,-48.44
10520,80.93
10533,-30.82
10547,-50.08
10560,83.24
10573,-35.12
10587,-52.53
10600,89.31
10613,-32.42
10627,-56.95
10640,90.26
10653,-36.59
10667,-58.35
10680,97.51
10693,-35.32
10706,-61.80
10720,97.97
10733,-37.95
10747,-64.17
10760,104.36
10773,-38.37
10787,-67.62
10800,107.68
10813,-40.00
10827,-68.52
10840,105.69
10853,-34.71
10867,-68.08
10880,103.76
10893,-40.11
10907,-64.44
10920,94.72
10933,-21.28
10947,-58.41
10960,84.00
10973,-44.62
10986,-67.57
11000,148.92
11013,-73.06
11027,-99.59
11040,165.55
11053,-41.87
11067,-105.17
11080,134.18
11093,-57.22
11107,-89.78
11120,160.67
11133,-49.55
11147,-102.34
11160,150.63
11173,-60.89
11187,-101.91
11200,163.42
11213,-55.11
11230,-106.22
11240,166.61
11253,-62.22
11267,-110.36
11280,174.86
11293,-61.46
11307,-113.97
11320,175.21
11333,-63.28
11346,-115.66
11360,181.36
11373,-63.06
11387,-119.07
11400,184.89
11413,-65.92
11427,-123.06
11440,191.00
11453,-69.24
11467,-124.56
11480,194.27
11493,-63.79
11507,-125.19
11520,177.04
11533,-53.67
11546,-117.16
11560,180.32
11573,-70.13
11587,-131.69
11600,217.08
11613,-70.36
11627,-159.79
11640,235.78
11653,-77.56
11667,-163.68
11680,230.28
11693,-53.69
11707,-160.72
11720,208.65
11733,-64.89
11747,-151.60
11760,221.52
11773,-52.46
11787,-160.12
11800,204.42
11813,-54.28
11827,-156.49
11840,210.78
11853,-48.64
11867,-157.98
11880,211.02
11893,-53.32
11906,-164.18
11920,215.22
11933,-48.90
11947,-165.04
11960,213.33
11973,-47.48
11987,-166.23
12000,213.97
12013,-47.70
12027,-166.79
12040,211.70
12053,-41.71
12067,-161.00
12080,186.33
12093,-24.72
12107,-149.82
12120,184.19
12133,-47.12
12147,-170.76
12160,255.18
12173,-75.05
12187,-194.67
12200,242.74
12213,-18.56
12227,-182.22
12240,175.54
12253,-41.36
12267,-147.29
12280,208.65
12293,-24.67
12307,-162.59
12320,170.52
12333,-31.28
12347,-149.62
12360,180.12
12373,-23.64
12387,-146.52
12400,170.98
12413,-22.09
12427,-145.95
12440,132.40
12453,55.28
12467,-155.34
12480,177.29
12493,-279.75
12507,-52.34
12520,487.12
12533,71.73
12547,-412.95
12560,-135.63
12573,6.11
12587,108.11
12600,340.04
12613,-8.04
12627,-278.14
12640,4.55
12653,-24.30
12666,-76.94
12680,188.63
12693,39.33
12707,-129.49
12720,96.42
12733,-4.87
12747,-132.60
12760,102.01
12773,20.26
12787,-115.01
12800,106.01
12813,20.77
12827,-120.35
12840,96.04
12853,32.52
12867,-120.97
12880,77.17
12893,32.82
12906,-115.24
12920,80.20
12933,43.83
12946,-114.46
12960,66.31
12973,49.77
12987,-113.57
13000,55.65
13013,57.51
13027,-108.64
13040,44.40
13053,66.01
13066,-98.30
13079,16.10
13093,80.95
13106,-77.05
13120,-4.10
13133,78.21
13146,-115.40
13160,78.65
13173,47.84
13186,-164.01
13200,80.64
13213,142.32
13226,-142.55
13240,-28.19
13253,80.91
13267,-103.47
13280,40.32
13293,139.61
13307,-123.06
13320,-34.54
13333,115.28
13347,-109.41
13360,-18.37
13373,142.20
13387,-103.90
13400,-35.41
13413,146.63
13427,-107.83
13440,-54.02
13453,158.72
13467,-99.97
13480,-65.93
13493,167.93
13506,-95.23
13522,-79.36
13533,179.18
13546,-93.71
13560,-92.61
13573,187.25
13586,-94.24
13600,-98.19
13613,195.96
13626,-94.42
13640,-106.84
13653,203.76
13666,-90.84
13680,-116.49
13693,190.76
13706,-61.48
13720,-123.03
13733,205.95
13747,-107.08
13760,-136.70
13773,268.17
13787,-125.78
13800,-93.89
13813,207.76
13826,-162.72
13840,-107.13
13853,330.18
13867,-114.17
13880,-225.30
13893,235.41
13906,-80.03
13920,-130.76
13933,295.79
13947,-106.89
13960,-204.30
13973,260.08
13987,-96.03
14000,-173.85
14013,292.95
14027,-92.25
14040,-193.18
14053,284.90
14067,-96.94
14080,-198.07
14093,294.90
14106,-97.82
14120,-203.43
14133,301.70
14146,-87.86
14160,-208.24
14173,293.62
14186,-89.33
14200,-210.36
14213,300.62
14226,-84.90
14240,-216.84
14253,304.66
14267,-89.39
14280,-221.36
14293,309.81
14306,-81.28
14320,-224.74
14333,303.57
14346,-83.27
14360,-224.38
14373,310.08
14387,-80.80
14400,-229.88
14413,312.76
14427,-85.32
14440,-232.66
14453,319.04
14467,-81.11
14480,-237.52
14493,317.40
14506,-81.99
14520,-237.23
14533,321.07
14546,-81.80
14560,-240.91
14573,322.76
14587,-79.65
14600,-244.52
14613,324.88
14626,-81.90
14640,-246.54
14653,329.58
14667,-78.06
14680,-250.44
14693,329.32
14706,-82.91
14720,-253.42
14733,339.78
14746,-79.63
14760,-259.35
14773,335.22
14786,-77.03
14800,-258.09
14813,335.12
14826,-75.87
14840,-259.73
14853,333.76
14867,-71.48
14880,-261.30
14893,333.28
14906,-73.05
14920,-264.51
14933,336.85
14947,-110.43
14960,-115.05
14973,236.66
14986,-199.95
15000,-277.72
15013,549.83
15026,64.30
15040,-402.05
15053,122.02
15067,-125.07
15080,-153.79
15093,489.84
15106,6.06
15120,-341.24
15133,213.96
15146,-92.46
15160,-252.44
15173,354.51
15186,-2.88
15200,-263.19
15213,298.33
15226,-49.20
15240,-286.03
15253,304.04
15267,-22.44
15280,-281.49
15293,311.70
15307,-21.31
15320,-294.56
15333,316.59
15346,-10.25
15360,-301.11
15373,303.62
15386,-6.54
15400,-301.97
15413,303.76
15426,3.71
15440,-305.50
15453,295.17
15466,19.43
15480,-302.68
15493,273.77
15506,21.82
15520,-281.08
15533,213.05
15546,84.27
15560,-252.39
15573,205.54
15586,-8.42
15600,-288.59
15613,309.65
15626,81.03
15640,-356.68
15653,278.87
15667,18.53
15680,-379.97
15693,333.41
15706,130.75
15720,-349.60
15733,200.40
15746,67.52
15760,-320.91
15773,248.45
15786,118.64
15800,-322.62
15813,203.46
15827,108.22
15840,-325.31
15853,196.58
15866,126.99
15880,-316.12
15893,189.01
15906,141.82
15920,-319.52
15933,169.01
15946,145.21
15960,-320.58
15973,164.17
15986,167.90
16000,-319.88
16013,145.33
16026,172.78
16040,-317.28
16053,135.64
16066,190.03
16080,-316.69
16093,111.61
16107,203.91
16120,-303.57
16133,96.29
16147,207.79
16160,-305.21
16173,82.67
16186,229.47
16200,-291.83
16213,57.73
16226,212.11
16240,-255.41
16253,33.74
16267,246.16
16280,-285.14
16293,12.27
16307,267.81
16320,-277.79
16333,46.12
16346,256.79
16360,-339.18
16373,30.02
16387,326.51
16400,-294.47
16413,-29.74
16426,285.89
16440,-284.23
16453,-9.08
16467,326.86
16480,-279.19
16493,-56.49
16507,315.69
16520,-270.83
16533,-60.75
16546,338.99
16560,-260.24
16573,-81.42
16587,346.22
16600,-258.92
16613,-100.10
16626,357.00
16640,-250.69
16653,-118.33
16666,374.90
16680,-245.29
16693,-139.36
16706,383.69
16720,-237.63
16733,-154.20
16746,395.63
16760,-232.75
16773,-176.90
16787,411.10
16800,-224.40
16813,-194.59
16826,419.42
16840,-218.58
16853,-210.85
16866,433.11
16880,-212.10
16893,-231.20
16907,442.63
16920,-204.90
16933,-246.58
16946,454.15
16960,-199.24
16973,-265.15
16987,464.20
17000,-186.50
17013,-283.04
17026,463.95
17040,-178.12
17053,-293.59
17067,474.82
17080,-166.93
17093,-312.38
17107,471.13
17120,-156.19
17133,-318.71
17146,475.41
17160,-147.64
17173,-330.80
17187,473.53
17200,-139.50
17213,-335.55
17227,473.81
17240,-132.98
17253,-343.07
17266,471.71
17280,-123.54
17293,-350.62
17307,473.44
17320,-120.02
17333,-354.07
17346,472.60
17360,-111.89
17373,-365.19
17386,466.41
17400,-98.90
17413,-359.48
17426,464.32
17440,-102.02
17453,-365.00
17466,449.74
17480,-82.25
17493,-368.42
17506,454.88
17520,-72.16
17533,-376.91
17546,439.23
17560,-72.04
17573,-375.68
17586,447.13
17600,-57.47
17613,-380.66
17627,433.70
17640,-54.76
17653,-382.87
17666,430.89
17680,-43.60
17693,-384.33
17706,425.08
17720,-35.55
17733,-389.10
17746,418.23
17760,-25.34
17773,-391.02
17786,410.33
17800,-15.79
17813,-393.22
17827,403.77
17840,-4.16
17853,-398.25
17867,394.79
17880,5.26
17893,-396.85
17906,388.51
17920,13.84
17933,-403.08
17947,380.38
17960,28.00
17973,-404.75
17986,370.63
18000,38.68
18013,-407.64
18026,362.03
18039,49.83
18053,-409.47
18066,352.78
18079,61.68
18093,-412.06
18106,342.61
18120,74.58
18133,-414.32
18146,331.58
18160,88.07
18173,-416.36
18186,320.64
18199,99.53
18213,-417.68
18226,310.91
18240,112.20
18253,-419.55
18267,298.53
18280,125.86
18293,-420.38
18306,288.10
18320,127.96
18333,-409.67
18346,277.79
18360,158.16
18373,-447.66
18386,251.95
18400,195.91
18413,-415.88
18426,237.19
18440,179.61
18453,-434.74
18467,227.84
18480,208.55
18493,-419.75
18507,216.40
18520,213.32
18533,-427.04
18547,197.18
18560,226.89
18573,-419.51
18586,185.50
18600,240.97
18613,-421.12
18626,170.35
18640,257.71
18653,-421.83
18666,152.86
18680,270.67
18693,-418.09
18706,137.65
18720,285.72
18733,-417.95
18746,122.14
18760,299.72
18773,-414.48
18786,105.35
18800,313.09
18813,-413.96
18826,89.96
18840,329.80
18853,-415.64
18866,74.77
18880,346.64
18893,-413.13
18906,57.50
18920,357.74
18933,-410.88
18946,43.82
18960,367.68
18973,-404.46
18986,33.13
19000,372.17
19013,-400.81
19026,23.29
19040,375.03
19053,-394.50
19066,17.62
19080,377.52
19093,-390.31
19106,7.79
19120,379.52
19133,-381.44
19146,-0.50
19160,381.91
19173,-377.18
19186,-10.53
19200,385.35
19213,-368.86
19226,-16.09
19240,382.18
19253,-363.92
19266,-23.40
19280,389.33
19293,-357.69
19306,-36.87
19320,388.90
19333,-348.48
19346,-41.81
19360,391.32
19373,-343.25
19386,-52.03
19400,391.94
19413,-336.06
19426,-59.31
19440,393.98
19453,-328.35
19466,-69.09
19480,395.41
19493,-320.63
19506,-78.68
19520,397.39
19533,-312.35
19546,-90.21
19560,399.66
19573,-301.77
19587,-101.19
19600,399.60
19613,-292.59
19626,-108.04
19640,396.24
19653,-284.01
19666,-116.76
19680,400.50
19693,-272.45
19706,-133.26
19720,397.88
19733,-260.54
19746,-138.66
19760,399.35
19773,-252.34
19786,-151.26
19800,397.44
19813,-239.52
19826,-162.24
19840,399.06
19853,-226.10
19866,-177.88
19880,397.34
19893,-211.48
19906,-187.71
19920,394.36
19933,-199.34
19946,-196.67
19960,391.21
19973,-188.25
19986,-207.24
20000,391.68
20013,-173.77
20026,-221.76
20040,388.30
20053,-158.75
20066,-231.86
20080,386.75
20093,-146.23
20106,-244.22
20120,384.07
20133,-131.46
20146,-255.60
20160,381.34
20173,-115.57
20186,-266.93
20200,374.24
20213,-101.35
20227,-275.21
20240,373.59
20253,-87.77
20266,-289.29
20279,368.17
20293,-71.61
20306,-297.67
20320,363.61
20333,-56.33
20346,-307.75
20360,356.31
20373,-42.15
20386,-317.89
20400,355.80
20413,-26.01
20426,-332.24
20440,348.31
20453,-9.22
20466,-340.75
20480,346.66
20493,4.87
20506,-353.92
20520,341.72
20533,-1.88
20546,-296.69
20560,283.29
20573,-3.87
20586,-334.63
20600,382.11
20613,49.02
20626,-438.29
20640,295.24
20653,89.10
20666,-362.39
20680,335.60
20693,77.81
20706,-426.23
20720,302.32
20733,103.86
20746,-410.13
20760,311.96
20773,119.53
20786,-420.95
20800,296.66
20813,122.89
20826,-425.49
20840,293.96
20853,137.13
20866,-427.77
20880,284.76
20893,148.51
20906,-431.90
20920,277.01
20933,163.02
20946,-438.23
20960,264.45
20973,177.60
20986,-439.51
21000,255.12
21013,194.20
21026,-448.48
21040,240.49
21053,215.56
21066,-449.85
21080,225.91
21093,229.94
21106,-454.76
21119,213.73
21133,247.74
21146,-457.19
21160,201.37
21173,261.24
21186,-459.85
21200,189.41
21213,279.21
21226,-467.57
21240,175.25
21253,299.03
21266,-467.66
21280,162.30
21293,308.92
21306,-469.69
21319,151.11
21333,324.68
21346,-471.98
21360,139.28
21373,334.56
21386,-467.08
21400,128.89
21413,337.54
21426,-465.01
21439,123.36
21453,341.30
21466,-460.43
21480,116.90
21493,344.02
21506,-456.83
21520,110.06
21533,344.20
21546,-452.95
21560,106.97
21573,346.63
21586,-449.47
21600,99.99
21613,348.83
21626,-445.05
21640,92.56
21653,350.14
21667,-439.33
21680,88.84
21693,350.22
21706,-436.21
21719,82.14
21733,353.46
21746,-430.85
21760,74.65
21773,353.89
21786,-425.09
21800,67.75
21813,357.78
21826,-419.56
21839,60.19
21853,354.69
21866,-414.29
21880,57.28
21893,360.17
21906,-410.19
21919,46.19
21933,358.01
21946,-402.83
21960,42.88
21973,362.44
21986,-396.73
22000,29.67
22013,360.69
22026,-386.91
22039,24.49
22053,362.08
22066,-380.23
22079,15.15
22093,362.62
22106,-373.69
22119,7.28
22133,364.30
22146,-364.99
22159,-3.46
22173,365.97
22186,-355.32
22200,-13.23
22213,364.60
22226,-345.93
22239,-23.48
22253,367.44
22266,-335.10
22279,-35.45
22293,365.35
22306,-324.15
22320,-44.77
22333,365.88
22346,-311.86
22360,-56.81
22373,363.29
22386,-301.23
22400,-66.45
22413,366.47
22426,-289.89
22439,-82.04
22453,365.68
22466,-276.15
22480,-91.22
22493,362.77
22506,-263.79
22520,-101.61
22533,359.76
22546,-250.70
22559,-111.09
22573,357.15
22586,-238.02
22600,-123.22
22613,355.18
22626,-222.66
22639,-134.84
22653,352.09
22666,-208.96
22680,-145.30
22693,348.18
22706,-196.05
22720,-155.14
22733,346.17
22746,-180.29
22760,-169.70
22773,343.09
22786,-163.75
22800,-181.07
22813,337.03
22827,-148.92
22840,-190.68
22853,336.12
22866,-134.58
22880,-203.94
22893,328.11
22906,-117.53
22920,-212.14
22933,327.08
22946,-104.11
22960,-227.07
22973,322.41
22986,-88.45
23000,-234.04
23013,316.72
23027,-73.12
23040,-247.22
23053,312.73
23066,-54.96
23079,-257.61
23093,304.07
23106,-39.94
23119,-268.54
23133,303.25
23146,-20.36
23160,-284.16
23173,293.19
23186,-2.69
23199,-291.55
23213,289.55
23226,12.04
23240,-302.21
23253,280.58
23266,28.66
23280,-313.31
23293,280.13
23306,47.75
23320,-328.53
23333,267.34
23346,66.28
23360,-335.34
23373,267.52
23386,80.89
23400,-350.47
23413,254.98
23426,102.97
23440,-357.39
23453,248.77
23466,118.93
23480,-367.94
23493,241.05
23506,136.34
23519,-385.59
23533,241.35
23546,157.80
23560,-394.64
23573,224.74
23586,174.09
23600,-397.97
23613,216.23
23626,193.55
23640,-409.02
23653,203.98
23666,212.21
23680,-416.58
23693,197.04
23706,227.97
23720,-423.48
23733,187.39
23746,244.45
23760,-432.86
23773,177.56
23786,264.49
23800,-439.87
23813,167.80
23826,280.94
23839,-450.81
23853,179.20
23866,214.85
23880,-360.72
23893,189.62
23906,235.45
23920,-529.25
23933,171.71
23946,396.38
23960,-421.61
23973,102.61
23986,260.17
24000,-479.91
24013,163.45
24027,354.05
24039,-446.32
24053,131.04
24066,310.54
24080,-470.70
24093,133.14
24106,329.08
24120,-455.14
24133,135.27
24146,328.29
24160,-461.78
24173,130.38
24186,331.23
24200,-459.61
24213,125.14
24227,330.47
24239,-455.84
24253,125.26
24266,333.40
24280,-454.52
24293,118.11
24306,335.14
24320,-450.40
24333,113.02
24346,334.40
24360,-444.22
24373,109.72
24386,334.64
24400,-441.58
24413,103.16
24426,334.84
24440,-432.10
24453,97.51
24466,332.00
24480,-427.36
24493,92.95
24506,333.93
24520,-423.50
24533,87.10
24546,335.40
24560,-416.27
24573,75.93
24586,335.05
24600,-406.61
24613,74.49
24626,333.28
24639,-403.93
24653,61.85
24667,335.20
24680,-390.41
24693,59.74
24706,331.54
24720,-387.62
24733,47.71
24746,334.28
24760,-374.17
24773,40.49
24786,332.17
24800,-369.82
24813,33.52
24826,335.18
24840,-359.87
24854,19.68
24866,332.45
24879,-346.05
24893,14.47
24906,331.55
24919,-340.46
24932,3.63
24946,330.75
24960,-327.18
24972,-6.52
24986,330.62
24999,-315.06
25013,-17.43
25026,326.73
25039,-302.18
25053,-29.30
25066,324.63
25080,-287.11
25093,-36.94
25106,322.69
25120,-277.97
25133,-51.47
25146,319.47
25160,-259.93
25173,-59.22
25186,318.07
25200,-249.50
25213,-73.20
25226,314.37
25240,-236.08
25253,-80.41
25266,314.59
25280,-223.05
25293,-95.50
25306,310.12
25320,-207.66
25333,-105.60
25346,310.42
25359,-192.79
25373,-122.14
25386,304.40
25400,-174.06
25413,-130.72
25426,299.82
25440,-158.23
25453,-145.07
25466,294.13
25480,-140.94
25493,-154.37
25506,289.47
25520,-123.83
25533,-168.80
25546,281.81
25559,-103.39
25573,-179.10
25586,277.19
25600,-88.11
25613,-191.98
25626,270.54
25639,-67.83
25653,-206.07
25666,264.94
25680,-49.08
25693,-213.48
25706,256.93
25719,-33.68
25733,-230.49
25746,251.05
25759,-9.76
25773,-236.62
25786,243.52
25799,2.60
25813,-253.97
25826,236.85
25839,28.59
25853,-262.03
25866,228.32
25879,44.52
25893,-276.65
25906,219.41
25919,68.21
25933,-289.23
25946,211.87
25959,88.63
25973,-298.12
25986,201.52
26000,104.85
26013,-311.74
26026,196.01
26040,130.04
26053,-324.83
26066,183.24
26080,151.32
26093,-333.53
26106,172.50
26119,170.52
26133,-344.84
26146,165.10
26160,190.57
26173,-354.54
26186,150.86
26200,214.47
26213,-364.89
26226,140.84
26240,236.03
26253,-376.13
26266,128.30
26279,251.67
26293,-377.48
26306,124.15
26319,256.06
26333,-381.41
26346,124.53
26360,259.09
26373,-385.19
26386,124.07
26400,262.68
26413,-389.36
26426,128.85
26440,266.64
26453,-396.93
26466,123.51
26479,271.50
26493,-392.98
26506,125.39
26519,270.10
26533,-396.48
26546,122.64
26560,272.94
26573,-396.94
26586,126.23
26600,275.22
26613,-400.62
26626,120.09
26639,277.81
26653,-398.00
26666,123.59
26679,279.75
